nice: cannot set niceness: Permission denied
Precompiling packages...
    448.8 ms  ✓ CPUTime
    455.8 ms  ✓ Reexport
    627.1 ms  ✓ ConstructionBase
    490.3 ms  ✓ StatsAPI
    641.7 ms  ✓ IterTools
   1375.7 ms  ✓ IrrationalConstants
    500.6 ms  ✓ CommonSolve
    597.6 ms  ✓ StableTasks
   1084.7 ms  ✓ Combinatorics
    561.7 ms  ✓ StaticArraysCore
    656.9 ms  ✓ Statistics
    561.6 ms  ✓ ChunkSplitters
    461.3 ms  ✓ IfElse
    979.6 ms  ✓ SuiteSparse_jll
    736.7 ms  ✓ EnzymeCore
    477.8 ms  ✓ PtrArrays
    579.5 ms  ✓ Mmap
    492.1 ms  ✓ TaskLocalValues
    529.3 ms  ✓ ManualMemory
    579.0 ms  ✓ PositiveFactorizations
    504.3 ms  ✓ DataAPI
    452.8 ms  ✓ CommonWorldInvalidations
    440.0 ms  ✓ Future
    942.8 ms  ✓ SciMLPublic
    478.6 ms  ✓ FastPower
    559.7 ms  ✓ InverseFunctions
    486.5 ms  ✓ CompositionsBase
    709.4 ms  ✓ AbstractTrees
    563.0 ms  ✓ MuladdMacro
   2324.7 ms  ✓ ExproniconLite
    743.7 ms  ✓ AbstractFFTs
   5720.8 ms  ✓ MacroTools
    604.8 ms  ✓ EnumX
   1416.9 ms  ✓ InitialValues
    514.1 ms  ✓ ExprTools
    844.2 ms  ✓ OpenLibm_jll
    451.6 ms  ✓ ConcreteStructs
    990.9 ms  ✓ SpatialIndexing
   1130.0 ms  ✓ FillArrays
    683.5 ms  ✓ OrderedCollections
    541.8 ms  ✓ HashArrayMappedTries
    753.3 ms  ✓ ADTypes
   1771.9 ms  ✓ Bessels
    748.5 ms  ✓ Serialization
    701.4 ms  ✓ DocStringExtensions
    536.3 ms  ✓ FastClosures
    474.7 ms  ✓ SIMDTypes
    475.8 ms  ✓ IteratorInterfaceExtensions
    815.7 ms  ✓ Requires
    805.0 ms  ✓ CpuId
    608.1 ms  ✓ LoggingExtras
    619.3 ms  ✓ Compat
   1474.1 ms  ✓ InteractiveUtils
    947.8 ms  ✓ LazyArtifacts
    487.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    519.4 ms  ✓ DiffResults
    550.0 ms  ✓ AliasTables
   4078.7 ms  ✓ FunctionWrappers
    862.2 ms  ✓ Distances
    591.7 ms  ✓ Missings
    480.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    492.2 ms  ✓ FunctionWrappersWrappers
   2390.3 ms  ✓ Preferences
   1459.2 ms  ✓ ThreadingUtilities
    601.8 ms  ✓ CommonSubexpressions
    565.9 ms  ✓ NaNMath
    528.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    499.5 ms  ✓ ScopedValues
    456.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2106.2 ms  ✓ Jieko
    478.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1162.7 ms  ✓ DifferentiationInterface
   1868.7 ms  ✓ DataStructures
    482.2 ms  ✓ RuntimeGeneratedFunctions
    729.5 ms  ✓ LogExpFunctions
