nice: cannot set niceness: Permission denied
Precompiling packages...
   1729.8 ms  ✓ UUIDs
   1719.1 ms  ✓ Zlib_jll
   1726.7 ms  ✓ MozillaCACerts_jll
   1789.6 ms  ✓ Logging
   1808.1 ms  ✓ NetworkOptions
   1839.3 ms  ✓ OpenSSL_jll
   1833.2 ms  ✓ nghttp2_jll
   1831.7 ms  ✓ Unicode
   1891.6 ms  ✓ CompilerSupportLibraries_jll
   1939.1 ms  ✓ Base64
    506.1 ms  ✓ LibSSH2_jll
    612.0 ms  ✓ p7zip_jll
    711.9 ms  ✓ Printf
    511.5 ms  ✓ LibGit2_jll
    519.9 ms  ✓ LibCURL_jll
   3460.8 ms  ✓ ArgTools
    791.8 ms  ✓ LibCURL
    657.2 ms  ✓ Tar
   3197.9 ms  ✓ Dates
   3154.8 ms  ✓ LibGit2
    451.0 ms  ✓ TOML
   3224.2 ms  ✓ Downloads
   9980.4 ms  ✓ StyledStrings
   1811.3 ms  ✓ JuliaSyntaxHighlighting
   4041.6 ms  ✓ Markdown
  52037.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 68 seconds
Precompiling packages...
   2486.0 ms  ✓ IteratorInterfaceExtensions
   2491.8 ms  ✓ ConcreteStructs
   2597.9 ms  ✓ Future
   2698.0 ms  ✓ StatsAPI
   2703.0 ms  ✓ ExprTools
   2865.0 ms  ✓ PositiveFactorizations
   2818.2 ms  ✓ OpenLibm_jll
   3096.5 ms  ✓ MuladdMacro
   3110.5 ms  ✓ AbstractFFTs
   3889.5 ms  ✓ ADTypes
   3976.7 ms  ✓ Serialization
   2496.6 ms  ✓ CommonSolve
   2908.1 ms  ✓ InverseFunctions
   5590.5 ms  ✓ Combinatorics
   5590.8 ms  ✓ InitialValues
   3078.0 ms  ✓ SuiteSparse_jll
   3403.6 ms  ✓ Statistics
   3284.4 ms  ✓ IterTools
   5984.6 ms  ✓ FillArrays
   2983.9 ms  ✓ EnumX
   3388.4 ms  ✓ Reexport
   4606.1 ms  ✓ Requires
   3363.1 ms  ✓ DocStringExtensions
   2593.1 ms  ✓ PtrArrays
   2816.1 ms  ✓ CompositionsBase
   3085.7 ms  ✓ Mmap
   2716.5 ms  ✓ FastPower
   2791.7 ms  ✓ HashArrayMappedTries
   3703.6 ms  ✓ AbstractTrees
   3074.4 ms  ✓ TaskLocalValues
   5765.2 ms  ✓ SpatialIndexing
   3395.3 ms  ✓ StableTasks
   3665.5 ms  ✓ VectorInterface
   2609.2 ms  ✓ PackageExtensionCompat
   2939.1 ms  ✓ Inflate
   2884.0 ms  ✓ DataAPI
   2917.0 ms  ✓ Adapt
  12012.2 ms  ✓ FunctionWrappers
   3706.6 ms  ✓ EnzymeCore
   3114.3 ms  ✓ ChunkSplitters
   3299.2 ms  ✓ FastClosures
  12458.1 ms  ✓ Bessels
   3617.1 ms  ✓ SciMLPublic
   3207.6 ms  ✓ StaticArraysCore
   3244.1 ms  ✓ LoggingExtras
  12163.3 ms  ✓ OrderedCollections
   2807.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   6101.0 ms  ✓ LazyArtifacts
   3530.7 ms  ✓ FillArrays → FillArraysStatisticsExt
  10501.1 ms  ✓ ConstructionBase
  14607.1 ms  ✓ IrrationalConstants
   8896.4 ms  ✓ KrylovKit
   4604.2 ms  ✓ AliasTables
   3293.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2916.8 ms  ✓ ScopedValues
  18737.0 ms  ✓ MacroTools
  10399.5 ms  ✓ Compat
   9912.2 ms  ✓ RuntimeGeneratedFunctions
  10494.9 ms  ✓ NaNMath
   3863.7 ms  ✓ Preferences
   2359.9 ms  ✓ EnzymeCore → AdaptExt
   2581.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3887.6 ms  ✓ GPUArraysCore
   2809.6 ms  ✓ DiffResults
  12624.7 ms  ✓ DifferentiationInterface
   3501.7 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
   2603.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2737.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  15393.9 ms  ✓ InteractiveUtils
   3726.5 ms  ✓ LogExpFunctions
   2609.3 ms  ✓ Compat → CompatLinearAlgebraExt
   3508.6 ms  ✓ CommonSubexpressions
  13297.4 ms  ✓ Distances
   3176.9 ms  ✓ PrecompileTools
   3494.7 ms  ✓ JLLWrappers
