nice: cannot set niceness: Permission denied
Precompiling packages...
    401.1 ms  ✓ CPUTime
    406.6 ms  ✓ Reexport
    541.6 ms  ✓ ConstructionBase
    461.6 ms  ✓ StatsAPI
    607.1 ms  ✓ IterTools
    454.8 ms  ✓ CommonSolve
   1361.1 ms  ✓ IrrationalConstants
    575.8 ms  ✓ StableTasks
   1066.9 ms  ✓ Combinatorics
    531.6 ms  ✓ StaticArraysCore
    619.6 ms  ✓ Statistics
    513.5 ms  ✓ ChunkSplitters
    440.0 ms  ✓ IfElse
    871.9 ms  ✓ SuiteSparse_jll
    480.7 ms  ✓ PtrArrays
    719.4 ms  ✓ EnzymeCore
    536.2 ms  ✓ Mmap
    462.9 ms  ✓ TaskLocalValues
    515.8 ms  ✓ ManualMemory
    554.4 ms  ✓ PositiveFactorizations
    482.2 ms  ✓ DataAPI
    434.6 ms  ✓ CommonWorldInvalidations
    475.4 ms  ✓ Future
    975.8 ms  ✓ SciMLPublic
    505.6 ms  ✓ FastPower
    558.1 ms  ✓ CompositionsBase
    633.1 ms  ✓ InverseFunctions
    570.0 ms  ✓ SimpleUnPack
   4784.1 ms  ✓ MacroTools
    495.4 ms  ✓ MuladdMacro
    480.3 ms  ✓ EnumX
    611.1 ms  ✓ AbstractFFTs
   2384.7 ms  ✓ ExproniconLite
    708.9 ms  ✓ OpenLibm_jll
   1273.3 ms  ✓ InitialValues
    513.7 ms  ✓ ExprTools
    437.4 ms  ✓ ConcreteStructs
   1105.8 ms  ✓ FillArrays
    937.2 ms  ✓ SpatialIndexing
    660.7 ms  ✓ OrderedCollections
    497.9 ms  ✓ HashArrayMappedTries
    686.7 ms  ✓ ADTypes
    696.3 ms  ✓ Serialization
   1795.1 ms  ✓ Bessels
    671.8 ms  ✓ DocStringExtensions
    476.1 ms  ✓ SIMDTypes
    534.0 ms  ✓ FastClosures
    427.0 ms  ✓ IteratorInterfaceExtensions
    754.1 ms  ✓ Requires
    757.0 ms  ✓ CpuId
