nice: cannot set niceness: Permission denied
Precompiling packages...
   1521.3 ms  ✓ UUIDs
   1521.7 ms  ✓ Logging
   1599.1 ms  ✓ MozillaCACerts_jll
   1632.6 ms  ✓ Zlib_jll
   1641.3 ms  ✓ nghttp2_jll
   1739.3 ms  ✓ OpenSSL_jll
   1741.0 ms  ✓ CompilerSupportLibraries_jll
   1745.6 ms  ✓ NetworkOptions
   1745.3 ms  ✓ Unicode
   1830.1 ms  ✓ Base64
    487.5 ms  ✓ LibSSH2_jll
    574.6 ms  ✓ p7zip_jll
    677.1 ms  ✓ Printf
    464.6 ms  ✓ LibGit2_jll
    463.1 ms  ✓ LibCURL_jll
   3303.0 ms  ✓ ArgTools
    771.4 ms  ✓ LibCURL
    634.0 ms  ✓ Tar
   2977.2 ms  ✓ Dates
   3090.2 ms  ✓ LibGit2
    478.4 ms  ✓ TOML
   3143.1 ms  ✓ Downloads
   9623.5 ms  ✓ StyledStrings
   1757.9 ms  ✓ JuliaSyntaxHighlighting
   3911.1 ms  ✓ Markdown
  47466.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2434.7 ms  ✓ ConcreteStructs
   2516.6 ms  ✓ MuladdMacro
   2516.1 ms  ✓ IteratorInterfaceExtensions
   2535.0 ms  ✓ StatsAPI
   2542.1 ms  ✓ Future
   2546.2 ms  ✓ ExprTools
   2904.2 ms  ✓ OpenLibm_jll
   3033.8 ms  ✓ PositiveFactorizations
   3435.6 ms  ✓ AbstractFFTs
   4109.3 ms  ✓ ADTypes
   4226.9 ms  ✓ Serialization
   2517.3 ms  ✓ CommonSolve
   2885.1 ms  ✓ InverseFunctions
   5432.0 ms  ✓ FillArrays
   3036.3 ms  ✓ Statistics
   5718.6 ms  ✓ Combinatorics
   3190.0 ms  ✓ SuiteSparse_jll
   5923.4 ms  ✓ InitialValues
   3495.3 ms  ✓ IterTools
   3111.4 ms  ✓ EnumX
   2502.9 ms  ✓ Reexport
   4497.6 ms  ✓ Requires
   2626.4 ms  ✓ CompositionsBase
   2680.3 ms  ✓ PtrArrays
   2484.4 ms  ✓ FastPower
   2894.5 ms  ✓ Mmap
   3514.8 ms  ✓ DocStringExtensions
   3295.9 ms  ✓ AbstractTrees
   2503.1 ms  ✓ TaskLocalValues
   3114.0 ms  ✓ HashArrayMappedTries
   5139.6 ms  ✓ SpatialIndexing
   3187.6 ms  ✓ StableTasks
  10230.4 ms  ✓ Bessels
   3107.7 ms  ✓ VectorInterface
   2480.7 ms  ✓ DataAPI
   2699.6 ms  ✓ Adapt
   2699.4 ms  ✓ PackageExtensionCompat
   2973.7 ms  ✓ Inflate
  11342.2 ms  ✓ FunctionWrappers
   3726.4 ms  ✓ EnzymeCore
   3192.6 ms  ✓ FastClosures
   3295.3 ms  ✓ ChunkSplitters
   3684.3 ms  ✓ SciMLPublic
   3079.0 ms  ✓ StaticArraysCore
   3167.6 ms  ✓ LoggingExtras
  10571.7 ms  ✓ OrderedCollections
   3915.2 ms  ✓ Preferences
   2412.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2530.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   5328.1 ms  ✓ LazyArtifacts
   2605.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2503.3 ms  ✓ ScopedValues
   7822.6 ms  ✓ KrylovKit
  13699.6 ms  ✓ IrrationalConstants
   3995.8 ms  ✓ AliasTables
  11483.2 ms  ✓ ConstructionBase
   9476.4 ms  ✓ NaNMath
  18924.6 ms  ✓ MacroTools
  10588.0 ms  ✓ Compat
   2692.8 ms  ✓ EnzymeCore → AdaptExt
   9404.2 ms  ✓ RuntimeGeneratedFunctions
   3691.8 ms  ✓ GPUArraysCore
   3281.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3130.6 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
   2621.1 ms  ✓ DiffResults
  11497.8 ms  ✓ DifferentiationInterface
   2697.2 ms  ✓ PrecompileTools
  11529.7 ms  ✓ Distances
   2409.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3383.7 ms  ✓ JLLWrappers
  14515.9 ms  ✓ InteractiveUtils
   3365.5 ms  ✓ SciMLLogging
   2469.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3793.1 ms  ✓ LogExpFunctions
   2595.9 ms  ✓ Compat → CompatLinearAlgebraExt
   3104.6 ms  ✓ CommonSubexpressions
  10398.3 ms  ✓ Missings
   2882.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   9904.2 ms  ✓ ArrayInterface
   3211.1 ms  ✓ TruncatedStacktraces
  16807.5 ms  ✓ Distributed
   3497.4 ms  ✓ FFTW_jll
   8893.0 ms  ✓ DataStructures
   2294.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4309.6 ms  ✓ OpenSpecFun_jll
   3978.8 ms  ✓ Rmath_jll
   6519.6 ms  ✓ IntelOpenMP_jll
   4695.5 ms  ✓ SimpleTraits
   7030.1 ms  ✓ Setfield
   6602.2 ms  ✓ oneTBB_jll
   2712.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2766.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3913.4 ms  ✓ MaybeInplace
   3278.6 ms  ✓ FastBroadcast
   4801.7 ms  ✓ PoissonRandom
   9091.5 ms  ✓ RecipesBase
   3903.1 ms  ✓ SortingAlgorithms
   5106.0 ms  ✓ ProgressMeter
   3682.6 ms  ✓ Rmath
   3488.6 ms  ✓ FiniteDiff
  18811.1 ms  ✓ TimerOutputs
  24839.3 ms  ✓ SparseArrays
   7217.2 ms  ✓ PreallocationTools
   2411.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6629.7 ms  ✓ MKL_jll
   9895.8 ms  ✓ SciMLStructures
   3257.4 ms  ✓ SuiteSparse
   3226.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3317.2 ms  ✓ Statistics → SparseArraysExt
   3605.1 ms  ✓ Distances → DistancesSparseArraysExt
   3715.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2963.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3985.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
  17326.7 ms  ✓ Accessors
   3117.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  10394.7 ms  ✓ QuadGK
   2619.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  12139.7 ms  ✓ FunctionWrappersWrappers
   1828.8 ms  ✓ Accessors → LinearAlgebraExt
   3115.2 ms  ✓ PDMats
  12721.2 ms  ✓ SpecialFunctions
   3576.0 ms  ✓ BangBang
   3682.0 ms  ✓ FillArrays → FillArraysPDMatsExt
  21691.9 ms  ✓ Test
   3462.6 ms  ✓ DiffRules
   8617.7 ms  ✓ NLSolversBase
   4510.3 ms  ✓ StochasticDiffEqLevyArea
   3202.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3301.7 ms  ✓ Accessors → TestExt
   5794.3 ms  ✓ HypergeometricFunctions
   9917.3 ms  ✓ SymbolicIndexingInterface
   6014.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  13406.4 ms  ✓ StatsBase
  11246.6 ms  ✓ SciMLOperators
   6630.4 ms  ✓ LineSearches
   8915.7 ms  ✓ OhMyThreads
   2282.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2685.2 ms  ✓ PDMats → StatsBaseExt
   2485.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1838.4 ms  ✓ OhMyThreads → ProgressMeterExt
   2522.3 ms  ✓ OhMyThreads → MarkdownExt
  15962.3 ms  ✓ Roots
  36218.2 ms  ✓ StaticArrays
  10396.5 ms  ✓ StatsFuns
   3510.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3670.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3769.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3866.5 ms  ✓ ResettableStacks
   4100.0 ms  ✓ BangBang → BangBangStaticArraysExt
   4417.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2709.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4480.9 ms  ✓ Adapt → AdaptStaticArraysExt
   4613.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4879.1 ms  ✓ Accessors → StaticArraysExt
  10087.2 ms  ✓ Optim
  18085.7 ms  ✓ ForwardDiff
   2541.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3020.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  29397.3 ms  ✓ FFTW
   3221.9 ms  ✓ Roots → RootsForwardDiffExt
  10859.6 ms  ✓ ArnoldiMethod
   3794.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  18936.8 ms  ✓ RecursiveArrayTools
   5615.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1064.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1096.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1291.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1414.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  11626.6 ms  ✓ NearestNeighbors
  12407.0 ms  ✓ Distributions
   1214.4 ms  ✓ Neighborhood
   2299.9 ms  ✓ Clustering
   1703.1 ms  ✓ Distributions → DistributionsTestExt
   2433.2 ms  ✓ StateSpaceSets
   8295.7 ms  ✓ Graphs
   5806.6 ms  ✓ BlackBoxOptim
   3017.9 ms  ✓ DelayEmbeddings
  46094.6 ms  ✓ Polynomials
  11970.9 ms  ✓ SciMLBase
   1248.9 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1270.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    999.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1274.8 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1477.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2236.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2280.1 ms  ✓ DSP
   3148.9 ms  ✓ SciMLJacobianOperators
   2743.9 ms  ✓ Wavelets
   4813.3 ms  ✓ LineSearch
   3350.9 ms  ✓ ComplexityMeasures
    702.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6558.3 ms  ✓ NonlinearSolveBase
    894.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1074.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3051.2 ms  ✓ BracketingNonlinearSolve
   1448.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4697.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3264.2 ms  ✓ DiffEqBase
   1181.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4226.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5123.3 ms  ✓ OrdinaryDiffEqCore
   4252.5 ms  ✓ DiffEqNoiseProcess
   7163.3 ms  ✓ DiffEqCallbacks
   8821.7 ms  ✓ SimpleNonlinearSolve
   2435.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2601.9 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   3277.9 ms  ✓ JumpProcesses
   6410.6 ms  ✓ OrdinaryDiffEqTsit5
   1475.3 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3012.0 ms  ✓ StochasticDiffEqCore
   2222.7 ms  ✓ StochasticDiffEqHighOrder
   3007.9 ms  ✓ DynamicalSystemsBase
   4459.2 ms  ✓ Attractors
  213 dependencies successfully precompiled in 128 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 577.49
	System time (seconds): 49.57
	Percent of CPU this job got: 326%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:11.83
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2195188
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 748
	Minor (reclaiming a frame) page faults: 12951435
	Voluntary context switches: 36847
	Involuntary context switches: 55076
	Swaps: 0
	File system inputs: 0
	File system outputs: 1109272
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
