nice: cannot set niceness: Permission denied
Precompiling packages...
   2008.0 ms  ✓ LazyArtifacts
   2026.3 ms  ✓ IteratorInterfaceExtensions
   2030.0 ms  ✓ StatsAPI
   2118.5 ms  ✓ ExprTools
   2101.5 ms  ✓ OpenLibm_jll
   2136.6 ms  ✓ LaTeXStrings
   2513.8 ms  ✓ PositiveFactorizations
   2731.3 ms  ✓ AbstractFFTs
   2999.8 ms  ✓ InverseFunctions
   3623.7 ms  ✓ Gamma
   3866.2 ms  ✓ Combinatorics
   3828.3 ms  ✓ FunctionWrappers
   3828.0 ms  ✓ InitialValues
   4005.6 ms  ✓ FillArrays
   2022.3 ms  ✓ CompilerSupportLibraries_jll
   2313.1 ms  ✓ SuiteSparse_jll
   1991.7 ms  ✓ DataValueInterfaces
   2599.7 ms  ✓ Compat
   3198.5 ms  ✓ IterTools
   1607.3 ms  ✓ Reexport
   1793.4 ms  ✓ EnumX
   3293.4 ms  ✓ Preferences
   2780.5 ms  ✓ OrderedCollections
   1969.5 ms  ✓ CompositionsBase
   2686.5 ms  ✓ AbstractTrees
   2788.8 ms  ✓ DocStringExtensions
   2291.4 ms  ✓ TestItems
   1905.4 ms  ✓ TaskLocalValues
   2101.8 ms  ✓ HashArrayMappedTries
   2202.4 ms  ✓ PtrArrays
   2292.4 ms  ✓ StableTasks
   7801.4 ms  ✓ Bessels
   2489.3 ms  ✓ VectorInterface
   2581.8 ms  ✓ Inflate
   1708.7 ms  ✓ PackageExtensionCompat
   2716.6 ms  ✓ ConstructionBase
   3216.4 ms  ✓ EnzymeCore
   2404.7 ms  ✓ Adapt
   2408.7 ms  ✓ DataAPI
   1999.7 ms  ✓ FastClosures
   5401.0 ms  ✓ IrrationalConstants
   2304.0 ms  ✓ ChunkSplitters
   7710.1 ms  ✓ Distributed
   1914.4 ms  ✓ TableTraits
   2169.4 ms  ✓ StaticArraysCore
   2299.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2911.3 ms  ✓ NaNMath
   3305.2 ms  ✓ LoggingExtras
   2081.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2984.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2790.0 ms  ✓ JLLWrappers
   2902.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2099.3 ms  ✓ AliasTables
  10100.1 ms  ✓ MacroTools
   2709.9 ms  ✓ ScopedValues
   3477.6 ms  ✓ PrecompileTools
  13027.0 ms  ✓ Test
   6290.3 ms  ✓ Crayons
   1907.9 ms  ✓ EnzymeCore → AdaptExt
   2687.2 ms  ✓ ArrayInterface
   5004.7 ms  ✓ HypergeometricFunctions
   2120.7 ms  ✓ Missings
   2941.6 ms  ✓ GPUArraysCore
   1967.5 ms  ✓ DiffResults
   2495.3 ms  ✓ Rmath_jll
   3197.9 ms  ✓ LogExpFunctions
   3290.2 ms  ✓ ProgressMeter
   2598.4 ms  ✓ IntelOpenMP_jll
   3592.0 ms  ✓ Tables
   2501.8 ms  ✓ oneTBB_jll
   2014.4 ms  ✓ TruncatedStacktraces
   2400.6 ms  ✓ FFTW_jll
   2398.1 ms  ✓ OpenSpecFun_jll
   2484.9 ms  ✓ CommonSubexpressions
   7015.5 ms  ✓ KrylovKit
   7779.5 ms  ✓ DataStructures
   3318.0 ms  ✓ SimpleTraits
   1985.7 ms  ✓ CommonSolve
   2600.5 ms  ✓ SciMLPublic
   3675.6 ms  ✓ MuladdMacro
   5000.7 ms  ✓ Setfield
   3609.8 ms  ✓ ADTypes
   3695.9 ms  ✓ FastPower
   3704.8 ms  ✓ SciMLLogging
   2021.3 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   6018.3 ms  ✓ RecipesBase
   1813.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3001.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   5100.6 ms  ✓ BinaryHeaps
   9029.8 ms  ✓ Accessors
   2101.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6709.6 ms  ✓ RuntimeGeneratedFunctions
   6498.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   5188.4 ms  ✓ FastBroadcast
   2871.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9289.9 ms  ✓ ConcreteStructs
   3016.9 ms  ✓ Rmath
   3402.7 ms  ✓ SciMLStructures
   2811.2 ms  ✓ MKL_jll
   6930.7 ms  ✓ MaybeInplace
   2485.8 ms  ✓ SortingAlgorithms
  15098.0 ms  ✓ SparseArrays
   2112.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2281.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  10905.3 ms  ✓ FindFirstFunctions
   2202.6 ms  ✓ Accessors → LinearAlgebraExt
   3113.5 ms  ✓ FunctionWrappersWrappers
   3097.3 ms  ✓ FiniteDiff
   6304.0 ms  ✓ PoissonRandom
   4098.2 ms  ✓ QuadGK
   2892.5 ms  ✓ Accessors → TestExt
   2886.3 ms  ✓ SuiteSparse
   4825.1 ms  ✓ DifferentiationInterface
   2817.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2499.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3213.6 ms  ✓ Statistics
   2695.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   6393.9 ms  ✓ PreallocationTools
   3358.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  15487.2 ms  ✓ StringManipulation
   2101.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2785.8 ms  ✓ RespecializeParams
   4014.6 ms  ✓ BangBang
   2683.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2484.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2707.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3685.8 ms  ✓ PDMats
   2716.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2093.4 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   3432.1 ms  ✓ Distances
  11390.3 ms  ✓ SpecialFunctions
   2717.4 ms  ✓ BangBang → BangBangTablesExt
   6901.2 ms  ✓ SymbolicIndexingInterface
   3521.2 ms  ✓ OhMyThreads
   2704.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   3203.0 ms  ✓ NLSolversBase
   2310.1 ms  ✓ Distances → DistancesSparseArraysExt
   2510.0 ms  ✓ DiffRules
   2079.5 ms  ✓ OhMyThreads → ProgressMeterExt
   3115.1 ms  ✓ StochasticDiffEqLevyArea
   2189.5 ms  ✓ OhMyThreads → MarkdownExt
   2357.4 ms  ✓ LineSearches
   7084.9 ms  ✓ StatsBase
  11377.7 ms  ✓ Roots
   5098.4 ms  ✓ StatsFuns
   2309.7 ms  ✓ PDMats → StatsBaseExt
   2115.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  28699.1 ms  ✓ StaticArrays
  15794.0 ms  ✓ SciMLOperators
   4828.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   5208.8 ms  ✓ Adapt → AdaptStaticArraysExt
   5489.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5504.3 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
  10932.2 ms  ✓ Optim
   5982.6 ms  ✓ BijectiveHilbert
   6127.7 ms  ✓ ArnoldiMethod
   6092.0 ms  ✓ ResettableStacks
   5714.0 ms  ✓ Accessors → StaticArraysExt
   6118.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  15513.4 ms  ✓ RecursiveArrayTools
   2512.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  25910.7 ms  ✓ FFTW
  14967.6 ms  ✓ ForwardDiff
   3689.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3802.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4089.8 ms  ✓ BangBang → BangBangStaticArraysExt
