nice: cannot set niceness: Permission denied
Precompiling packages...
   1553.2 ms  ✓ UUIDs
   1550.5 ms  ✓ MozillaCACerts_jll
   1561.7 ms  ✓ Logging
   1628.0 ms  ✓ CompilerSupportLibraries_jll
   1673.5 ms  ✓ OpenSSL_jll
   1674.4 ms  ✓ nghttp2_jll
   1727.6 ms  ✓ Unicode
   1753.3 ms  ✓ Zlib_jll
   1771.2 ms  ✓ NetworkOptions
   1822.3 ms  ✓ Base64
    528.5 ms  ✓ LibSSH2_jll
    602.4 ms  ✓ p7zip_jll
    642.8 ms  ✓ Printf
    464.6 ms  ✓ LibCURL_jll
    476.2 ms  ✓ LibGit2_jll
   3150.7 ms  ✓ ArgTools
    751.0 ms  ✓ LibCURL
    606.5 ms  ✓ Tar
   2926.1 ms  ✓ Dates
   3028.7 ms  ✓ LibGit2
    439.8 ms  ✓ TOML
   2940.1 ms  ✓ Downloads
   9158.9 ms  ✓ StyledStrings
   1641.0 ms  ✓ JuliaSyntaxHighlighting
   3721.1 ms  ✓ Markdown
  45792.6 ms  ✓ Pkg
  26 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2409.1 ms  ✓ IteratorInterfaceExtensions
   2416.3 ms  ✓ Future
   2528.6 ms  ✓ MuladdMacro
   2621.0 ms  ✓ StatsAPI
   2805.4 ms  ✓ ExprTools
   3020.0 ms  ✓ ConcreteStructs
   3114.1 ms  ✓ PositiveFactorizations
   3317.9 ms  ✓ AbstractFFTs
   3995.4 ms  ✓ Serialization
   4410.7 ms  ✓ ADTypes
   2503.9 ms  ✓ OpenLibm_jll
   2504.1 ms  ✓ CommonSolve
   5502.5 ms  ✓ FillArrays
   3199.5 ms  ✓ InverseFunctions
   5812.8 ms  ✓ InitialValues
   3485.0 ms  ✓ Statistics
   3009.1 ms  ✓ SuiteSparse_jll
   2798.8 ms  ✓ ManualMemory
   6216.5 ms  ✓ Combinatorics
   3485.2 ms  ✓ IterTools
   3010.4 ms  ✓ EnumX
   2590.8 ms  ✓ SIMDTypes
   2791.8 ms  ✓ Reexport
   4296.9 ms  ✓ Requires
   2593.7 ms  ✓ CompositionsBase
   2514.7 ms  ✓ PtrArrays
   3209.1 ms  ✓ Mmap
   3413.5 ms  ✓ AbstractTrees
   3702.2 ms  ✓ DocStringExtensions
   2582.3 ms  ✓ FastPower
  10509.8 ms  ✓ Bessels
   5587.2 ms  ✓ SpatialIndexing
   2919.2 ms  ✓ HashArrayMappedTries
   3014.1 ms  ✓ TaskLocalValues
   2803.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3393.7 ms  ✓ StableTasks
  12315.4 ms  ✓ FunctionWrappers
   2988.2 ms  ✓ CommonWorldInvalidations
   3089.0 ms  ✓ CPUTime
   3721.4 ms  ✓ EnzymeCore
   2702.8 ms  ✓ FastClosures
   2810.1 ms  ✓ DataAPI
   2800.6 ms  ✓ ChunkSplitters
   3187.6 ms  ✓ SciMLPublic
   3085.5 ms  ✓ StaticArraysCore
   3109.7 ms  ✓ LoggingExtras
  10808.1 ms  ✓ OrderedCollections
  16401.8 ms  ✓ ExproniconLite
   3982.3 ms  ✓ Preferences
   4805.3 ms  ✓ CpuId
   2593.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5690.8 ms  ✓ LazyArtifacts
   9998.4 ms  ✓ ConstructionBase
   3210.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2890.5 ms  ✓ Adapt
  14190.4 ms  ✓ IrrationalConstants
   2493.5 ms  ✓ IfElse
   2890.8 ms  ✓ ScopedValues
   2469.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2506.4 ms  ✓ FunctionWrappersWrappers
   9313.9 ms  ✓ RuntimeGeneratedFunctions
  10507.8 ms  ✓ Compat
   3994.3 ms  ✓ AliasTables
  20211.5 ms  ✓ MacroTools
   9509.1 ms  ✓ NaNMath
   2694.4 ms  ✓ DiffResults
   2487.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2795.6 ms  ✓ PrecompileTools
   3380.2 ms  ✓ JLLWrappers
   2402.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  11991.3 ms  ✓ Distances
   3499.3 ms  ✓ SciMLLogging
  14907.3 ms  ✓ InteractiveUtils
  12909.6 ms  ✓ DifferentiationInterface
   2397.2 ms  ✓ EnzymeCore → AdaptExt
   3514.8 ms  ✓ GPUArraysCore
   3110.0 ms  ✓ Compat → CompatLinearAlgebraExt
  12596.2 ms  ✓ ThreadingUtilities
   3602.3 ms  ✓ LogExpFunctions
   9180.1 ms  ✓ Missings
   3209.5 ms  ✓ CommonSubexpressions
  17009.0 ms  ✓ Distributed
  10039.8 ms  ✓ DataStructures
   3796.8 ms  ✓ Rmath_jll
  11508.2 ms  ✓ Jieko
   7472.0 ms  ✓ Setfield
   4594.0 ms  ✓ FFTW_jll
  21391.1 ms  ✓ TimerOutputs
   5790.2 ms  ✓ OpenSpecFun_jll
  11108.8 ms  ✓ ArrayInterface
   3989.3 ms  ✓ TruncatedStacktraces
   2506.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7093.7 ms  ✓ IntelOpenMP_jll
   2631.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9090.7 ms  ✓ RecipesBase
   7425.5 ms  ✓ oneTBB_jll
   3095.9 ms  ✓ SortingAlgorithms
   2308.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4801.9 ms  ✓ ProgressMeter
   2204.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3318.8 ms  ✓ MaybeInplace
   4010.8 ms  ✓ Rmath
   2402.5 ms  ✓ FiniteDiff
   5293.4 ms  ✓ PreallocationTools
   2114.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  17414.2 ms  ✓ Accessors
   5196.9 ms  ✓ MKL_jll
  28232.3 ms  ✓ SparseArrays
   8399.5 ms  ✓ SciMLStructures
  10100.5 ms  ✓ QuadGK
   2786.7 ms  ✓ Accessors → LinearAlgebraExt
   3093.7 ms  ✓ Statistics → SparseArraysExt
   3191.2 ms  ✓ SuiteSparse
   3303.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3454.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3603.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3608.3 ms  ✓ Distances → DistancesSparseArraysExt
  11697.4 ms  ✓ SpecialFunctions
   3493.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3273.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3204.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4116.4 ms  ✓ BangBang
   4587.8 ms  ✓ PDMats
   3221.9 ms  ✓ DiffRules
   4777.7 ms  ✓ HypergeometricFunctions
  27889.7 ms  ✓ Static
  24315.2 ms  ✓ Test
   5402.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   2596.9 ms  ✓ BitTwiddlingConvenienceFunctions
  13898.9 ms  ✓ SymbolicIndexingInterface
  10888.8 ms  ✓ OhMyThreads
   5899.1 ms  ✓ CPUSummary
  15121.4 ms  ✓ SciMLOperators
   3701.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  17476.3 ms  ✓ StatsBase
   3858.8 ms  ✓ Accessors → TestExt
   8503.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3703.7 ms  ✓ OhMyThreads → MarkdownExt
   3393.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4514.2 ms  ✓ PolyesterWeave
  20603.9 ms  ✓ Roots
   3430.2 ms  ✓ PDMats → StatsBaseExt
   3644.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  15736.7 ms  ✓ StatsFuns
  42612.1 ms  ✓ StaticArrays
   2688.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3476.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3509.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3518.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3598.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3636.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3642.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3801.0 ms  ✓ Accessors → StaticArraysExt
   3002.5 ms  ✓ BangBang → BangBangStaticArraysExt
  23200.7 ms  ✓ ForwardDiff
   5701.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   6003.6 ms  ✓ Roots → RootsForwardDiffExt
   7701.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10038.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  51707.2 ms  ✓ Moshi
  44294.1 ms  ✓ FFTW
  11888.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  60303.7 ms  ✓ Parsers
  26605.2 ms  ✓ RecursiveArrayTools
  17991.5 ms  ✓ NearestNeighbors
   3004.6 ms  ✓ NLSolversBase
   2105.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2387.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2699.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  23197.6 ms  ✓ Distributions
   1919.3 ms  ✓ Neighborhood
   4105.3 ms  ✓ JSON
   3327.7 ms  ✓ Clustering
   2119.6 ms  ✓ Distributions → DistributionsTestExt
   3630.1 ms  ✓ LineSearches
   3134.0 ms  ✓ StateSpaceSets
   3193.2 ms  ✓ Optim
   3269.4 ms  ✓ DelayEmbeddings
   6282.1 ms  ✓ BlackBoxOptim
  47339.5 ms  ✓ StaticArrayInterface
    637.7 ms  ✓ CloseOpenIntervals
    951.2 ms  ✓ LayoutPointers
   1042.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1893.2 ms  ✓ StrideArraysCore
   1430.3 ms  ✓ Polyester
  63479.5 ms  ✓ Polynomials
    638.0 ms  ✓ FastBroadcast
   1051.2 ms  ✓ Polynomials → PolynomialsFFTWExt
  18925.9 ms  ✓ SciMLBase
    957.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    904.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
