nice: cannot set niceness: Permission denied
Precompiling packages...
    403.3 ms  ✓ CPUTime
    411.6 ms  ✓ Reexport
    549.9 ms  ✓ ConstructionBase
    478.4 ms  ✓ StatsAPI
    620.3 ms  ✓ IterTools
    458.6 ms  ✓ CommonSolve
   1364.8 ms  ✓ IrrationalConstants
    568.1 ms  ✓ StableTasks
   1060.1 ms  ✓ Combinatorics
    530.9 ms  ✓ StaticArraysCore
    614.9 ms  ✓ Statistics
    531.5 ms  ✓ ChunkSplitters
    420.2 ms  ✓ IfElse
    882.1 ms  ✓ SuiteSparse_jll
    461.2 ms  ✓ PtrArrays
    768.9 ms  ✓ EnzymeCore
    575.9 ms  ✓ Mmap
    486.2 ms  ✓ TaskLocalValues
    537.7 ms  ✓ ManualMemory
    542.6 ms  ✓ PositiveFactorizations
    490.7 ms  ✓ DataAPI
    435.4 ms  ✓ CommonWorldInvalidations
    839.7 ms  ✓ SciMLPublic
    418.2 ms  ✓ Future
    425.2 ms  ✓ FastPower
    451.4 ms  ✓ CompositionsBase
    542.3 ms  ✓ InverseFunctions
    682.1 ms  ✓ AbstractTrees
    519.8 ms  ✓ MuladdMacro
    585.1 ms  ✓ EnumX
    705.4 ms  ✓ AbstractFFTs
   2350.7 ms  ✓ ExproniconLite
   5552.4 ms  ✓ MacroTools
   1446.9 ms  ✓ InitialValues
    495.4 ms  ✓ ExprTools
    660.2 ms  ✓ OpenLibm_jll
    428.8 ms  ✓ ConcreteStructs
    922.3 ms  ✓ SpatialIndexing
   1097.1 ms  ✓ FillArrays
    665.8 ms  ✓ OrderedCollections
    491.3 ms  ✓ HashArrayMappedTries
    708.1 ms  ✓ ADTypes
    726.4 ms  ✓ Serialization
   1774.3 ms  ✓ Bessels
    675.3 ms  ✓ DocStringExtensions
    529.4 ms  ✓ FastClosures
    460.2 ms  ✓ SIMDTypes
    441.1 ms  ✓ IteratorInterfaceExtensions
    775.0 ms  ✓ Requires
    583.3 ms  ✓ LoggingExtras
    776.1 ms  ✓ CpuId
    582.0 ms  ✓ Compat
   1371.3 ms  ✓ InteractiveUtils
    901.2 ms  ✓ LazyArtifacts
    494.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    494.4 ms  ✓ DiffResults
    576.8 ms  ✓ AliasTables
   3862.6 ms  ✓ FunctionWrappers
    821.9 ms  ✓ Distances
    532.9 ms  ✓ Missings
   2145.5 ms  ✓ Preferences
    471.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    469.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1249.8 ms  ✓ ThreadingUtilities
    583.9 ms  ✓ CommonSubexpressions
    539.8 ms  ✓ NaNMath
    530.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    508.7 ms  ✓ ScopedValues
    425.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    448.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2055.7 ms  ✓ Jieko
   1133.3 ms  ✓ DifferentiationInterface
   1853.8 ms  ✓ DataStructures
    463.1 ms  ✓ RuntimeGeneratedFunctions
    722.0 ms  ✓ LogExpFunctions
    603.4 ms  ✓ Adapt
    522.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4042.8 ms  ✓ TimerOutputs
    489.4 ms  ✓ FunctionWrappersWrappers
   2811.3 ms  ✓ Distributed
    470.6 ms  ✓ PrecompileTools
    600.4 ms  ✓ JLLWrappers
   1546.9 ms  ✓ Setfield
    610.9 ms  ✓ SciMLLogging
    556.0 ms  ✓ TruncatedStacktraces
    549.2 ms  ✓ SortingAlgorithms
   4519.9 ms  ✓ SparseArrays
    423.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    946.4 ms  ✓ QuadGK
    660.2 ms  ✓ ArrayInterface
   2530.8 ms  ✓ Accessors
    653.9 ms  ✓ GPUArraysCore
    470.0 ms  ✓ EnzymeCore → AdaptExt
    799.8 ms  ✓ ProgressMeter
   1877.3 ms  ✓ RecipesBase
   9554.1 ms  ✓ Test
    722.1 ms  ✓ Rmath_jll
    820.1 ms  ✓ OpenSpecFun_jll
   1391.0 ms  ✓ IntelOpenMP_jll
  10770.2 ms  ✓ Moshi
    662.5 ms  ✓ FFTW_jll
   1243.7 ms  ✓ oneTBB_jll
    636.0 ms  ✓ Statistics → SparseArraysExt
    725.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    746.4 ms  ✓ SuiteSparse
    810.1 ms  ✓ Distances → DistancesSparseArraysExt
    858.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    822.5 ms  ✓ Adapt → AdaptSparseArraysExt
    613.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1067.3 ms  ✓ MaybeInplace
    819.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    895.5 ms  ✓ SciMLStructures
    660.8 ms  ✓ Accessors → LinearAlgebraExt
   1719.0 ms  ✓ PreallocationTools
    639.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    663.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    799.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16225.9 ms  ✓ StaticArrays
  15821.7 ms  ✓ Parsers
    626.6 ms  ✓ Accessors → TestExt
    716.2 ms  ✓ Rmath
   1397.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1375.7 ms  ✓ MKL_jll
   1009.3 ms  ✓ PDMats
   2899.6 ms  ✓ SpecialFunctions
   2936.6 ms  ✓ StatsBase
    844.2 ms  ✓ FiniteDiff
    725.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    884.6 ms  ✓ BangBang
   1278.2 ms  ✓ SymbolicIndexingInterface
   1966.3 ms  ✓ SciMLOperators
    711.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    737.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    795.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
    715.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    707.1 ms  ✓ Adapt → AdaptStaticArraysExt
    796.5 ms  ✓ Accessors → StaticArraysExt
   3393.9 ms  ✓ Roots
    783.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   2085.4 ms  ✓ JSON
   1301.1 ms  ✓ HypergeometricFunctions
    778.8 ms  ✓ DiffRules
    751.5 ms  ✓ PDMats → StatsBaseExt
    711.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    642.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    697.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    792.8 ms  ✓ BangBang → BangBangStaticArraysExt
   1055.8 ms  ✓ OhMyThreads
  27297.0 ms  ✓ Static
    466.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    655.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1586.6 ms  ✓ StatsFuns
   4976.6 ms  ✓ RecursiveArrayTools
    911.6 ms  ✓ OhMyThreads → MarkdownExt
    808.1 ms  ✓ BitTwiddlingConvenienceFunctions
   6317.8 ms  ✓ NearestNeighbors
   5532.9 ms  ✓ ForwardDiff
   1581.1 ms  ✓ CPUSummary
    686.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
    998.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14606.6 ms  ✓ FFTW
    771.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1136.7 ms  ✓ Neighborhood
    857.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1927.3 ms  ✓ Clustering
  26827.0 ms  ✓ Polynomials
    531.2 ms  ✓ FastPower → FastPowerForwardDiffExt
    643.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    554.5 ms  ✓ Roots → RootsForwardDiffExt
    627.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5501.3 ms  ✓ Distributions
   1232.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    706.5 ms  ✓ PolyesterWeave
    984.9 ms  ✓ StateSpaceSets
    939.7 ms  ✓ Polynomials → PolynomialsFFTWExt
    834.5 ms  ✓ NLSolversBase
   1208.1 ms  ✓ Distributions → DistributionsTestExt
    886.4 ms  ✓ LineSearches
   2589.4 ms  ✓ DSP
   1805.9 ms  ✓ DelayEmbeddings
   4625.6 ms  ✓ BlackBoxOptim
   2586.3 ms  ✓ Optim
   1871.3 ms  ✓ Wavelets
  14852.9 ms  ✓ StaticArrayInterface
    518.0 ms  ✓ CloseOpenIntervals
    605.0 ms  ✓ LayoutPointers
    637.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    745.0 ms  ✓ StrideArraysCore
   3173.1 ms  ✓ ComplexityMeasures
  10109.3 ms  ✓ SciMLBase
    615.2 ms  ✓ Polyester
    666.5 ms  ✓ FastBroadcast
    698.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1056.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1186.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    577.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2107.5 ms  ✓ SciMLJacobianOperators
   4530.5 ms  ✓ NonlinearSolveBase
   1041.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1065.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3111.1 ms  ✓ BracketingNonlinearSolve
    884.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2095.4 ms  ✓ DiffEqBase
   1036.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1058.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3136.3 ms  ✓ OrdinaryDiffEqCore
   1171.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9777.9 ms  ✓ OrdinaryDiffEqTsit5
   1722.1 ms  ✓ DynamicalSystemsBase
   3110.2 ms  ✓ Attractors
  210 dependencies successfully precompiled in 102 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 468.74
	System time (seconds): 38.85
	Percent of CPU this job got: 260%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:14.86
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2814928
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 869
	Minor (reclaiming a frame) page faults: 13454654
	Voluntary context switches: 37169
	Involuntary context switches: 13841
	Swaps: 0
	File system inputs: 0
	File system outputs: 1120744
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
