nice: cannot set niceness: Permission denied
Precompiling packages...
    417.1 ms  ✓ CPUTime
    440.6 ms  ✓ Reexport
    583.1 ms  ✓ ConstructionBase
    497.2 ms  ✓ StatsAPI
    639.1 ms  ✓ IterTools
   1383.5 ms  ✓ IrrationalConstants
    489.8 ms  ✓ CommonSolve
    596.3 ms  ✓ StableTasks
   1111.6 ms  ✓ Combinatorics
    544.5 ms  ✓ StaticArraysCore
    621.6 ms  ✓ Statistics
    570.9 ms  ✓ ChunkSplitters
    467.4 ms  ✓ IfElse
   1014.4 ms  ✓ SuiteSparse_jll
    740.7 ms  ✓ EnzymeCore
    502.3 ms  ✓ PtrArrays
    583.6 ms  ✓ Mmap
    487.8 ms  ✓ TaskLocalValues
    530.8 ms  ✓ ManualMemory
    552.8 ms  ✓ PositiveFactorizations
    515.7 ms  ✓ DataAPI
    463.2 ms  ✓ CommonWorldInvalidations
    464.6 ms  ✓ Future
    979.2 ms  ✓ SciMLPublic
    471.7 ms  ✓ FastPower
    536.9 ms  ✓ InverseFunctions
    454.2 ms  ✓ CompositionsBase
    638.1 ms  ✓ AbstractTrees
    471.2 ms  ✓ MuladdMacro
    667.9 ms  ✓ AbstractFFTs
   2388.0 ms  ✓ ExproniconLite
    559.5 ms  ✓ EnumX
   1368.3 ms  ✓ InitialValues
    599.5 ms  ✓ ExprTools
    955.6 ms  ✓ OpenLibm_jll
   6579.8 ms  ✓ MacroTools
   1260.1 ms  ✓ FillArrays
    457.5 ms  ✓ ConcreteStructs
   1046.0 ms  ✓ SpatialIndexing
    692.1 ms  ✓ OrderedCollections
    520.4 ms  ✓ HashArrayMappedTries
    716.4 ms  ✓ ADTypes
    724.3 ms  ✓ Serialization
   1929.2 ms  ✓ Bessels
    707.3 ms  ✓ DocStringExtensions
    551.0 ms  ✓ FastClosures
    488.5 ms  ✓ SIMDTypes
    469.3 ms  ✓ IteratorInterfaceExtensions
    812.4 ms  ✓ Requires
    793.4 ms  ✓ CpuId
    611.5 ms  ✓ LoggingExtras
    638.5 ms  ✓ Compat
   1441.5 ms  ✓ InteractiveUtils
    462.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    944.1 ms  ✓ LazyArtifacts
