nice: cannot set niceness: Permission denied
Precompiling packages...
    413.7 ms  ✓ CPUTime
    434.7 ms  ✓ Reexport
    582.5 ms  ✓ ConstructionBase
    456.8 ms  ✓ StatsAPI
    615.1 ms  ✓ IterTools
   1332.6 ms  ✓ IrrationalConstants
    474.4 ms  ✓ CommonSolve
    570.4 ms  ✓ StableTasks
   1061.0 ms  ✓ Combinatorics
    536.2 ms  ✓ StaticArraysCore
    616.4 ms  ✓ Statistics
    514.5 ms  ✓ ChunkSplitters
    462.3 ms  ✓ IfElse
    741.8 ms  ✓ EnzymeCore
    476.7 ms  ✓ PtrArrays
   1056.3 ms  ✓ SuiteSparse_jll
    551.1 ms  ✓ Mmap
    475.3 ms  ✓ TaskLocalValues
    531.4 ms  ✓ ManualMemory
    554.0 ms  ✓ PositiveFactorizations
    509.3 ms  ✓ DataAPI
    431.6 ms  ✓ CommonWorldInvalidations
    430.5 ms  ✓ Future
    933.0 ms  ✓ SciMLPublic
    450.6 ms  ✓ FastPower
    553.1 ms  ✓ InverseFunctions
    477.0 ms  ✓ CompositionsBase
    458.5 ms  ✓ SimpleUnPack
    509.8 ms  ✓ MuladdMacro
    743.4 ms  ✓ AbstractFFTs
   2364.0 ms  ✓ ExproniconLite
    604.0 ms  ✓ EnumX
   5814.9 ms  ✓ MacroTools
   1417.1 ms  ✓ InitialValues
    805.1 ms  ✓ OpenLibm_jll
    520.1 ms  ✓ ExprTools
    424.7 ms  ✓ ConcreteStructs
   1123.3 ms  ✓ FillArrays
    921.8 ms  ✓ SpatialIndexing
    660.1 ms  ✓ OrderedCollections
    495.6 ms  ✓ HashArrayMappedTries
    725.3 ms  ✓ ADTypes
    734.0 ms  ✓ Serialization
   1800.7 ms  ✓ Bessels
    676.7 ms  ✓ DocStringExtensions
    517.5 ms  ✓ FastClosures
    489.9 ms  ✓ SIMDTypes
    447.3 ms  ✓ IteratorInterfaceExtensions
    776.0 ms  ✓ Requires
    566.5 ms  ✓ LoggingExtras
    767.1 ms  ✓ CpuId
    584.8 ms  ✓ Compat
   1438.8 ms  ✓ InteractiveUtils
    455.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    934.2 ms  ✓ LazyArtifacts
    500.1 ms  ✓ DiffResults
    562.1 ms  ✓ AliasTables
    880.7 ms  ✓ Distances
   4069.5 ms  ✓ FunctionWrappers
    630.7 ms  ✓ Missings
    490.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2370.8 ms  ✓ Preferences
    495.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1405.0 ms  ✓ ThreadingUtilities
    597.1 ms  ✓ CommonSubexpressions
    514.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    569.7 ms  ✓ NaNMath
    418.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    454.1 ms  ✓ ScopedValues
    411.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1069.5 ms  ✓ DifferentiationInterface
