nice: cannot set niceness: Permission denied
Precompiling packages...
   1847.6 ms  ✓ LazyArtifacts
   1914.2 ms  ✓ IteratorInterfaceExtensions
   1951.9 ms  ✓ MuladdMacro
   1951.0 ms  ✓ ExprTools
   1959.0 ms  ✓ ConcreteStructs
   2053.8 ms  ✓ StatsAPI
   2250.9 ms  ✓ PositiveFactorizations
   2644.4 ms  ✓ AbstractFFTs
   3108.0 ms  ✓ ADTypes
   3637.4 ms  ✓ FunctionWrappers
   1820.5 ms  ✓ OpenLibm_jll
   1792.9 ms  ✓ CommonSolve
   4084.4 ms  ✓ Combinatorics
   4025.1 ms  ✓ InitialValues
   2199.0 ms  ✓ CompilerSupportLibraries_jll
   2309.6 ms  ✓ InverseFunctions
   4402.3 ms  ✓ FillArrays
   2308.3 ms  ✓ SuiteSparse_jll
   3101.5 ms  ✓ IterTools
   2140.4 ms  ✓ ManualMemory
   1993.7 ms  ✓ EnumX
   1903.5 ms  ✓ Reexport
   1716.4 ms  ✓ SIMDTypes
   2406.1 ms  ✓ Requires
   2620.5 ms  ✓ Compat
   2808.8 ms  ✓ OrderedCollections
   3608.6 ms  ✓ Preferences
   2691.7 ms  ✓ DocStringExtensions
   7900.3 ms  ✓ Bessels
   1792.7 ms  ✓ FastPower
   2785.1 ms  ✓ AbstractTrees
   3800.9 ms  ✓ SpatialIndexing
   1905.9 ms  ✓ CompositionsBase
   2095.4 ms  ✓ PtrArrays
   8228.2 ms  ✓ ExproniconLite
   2216.5 ms  ✓ HashArrayMappedTries
   2392.0 ms  ✓ TaskLocalValues
   2510.6 ms  ✓ StableTasks
   3291.0 ms  ✓ CpuId
   1896.5 ms  ✓ CPUTime
   1992.7 ms  ✓ CommonWorldInvalidations
   2001.1 ms  ✓ DataAPI
   2196.3 ms  ✓ ConstructionBase
   1906.7 ms  ✓ FastClosures
   3184.8 ms  ✓ EnzymeCore
   2521.3 ms  ✓ IfElse
   2199.6 ms  ✓ ChunkSplitters
   8577.6 ms  ✓ Distributed
   2398.3 ms  ✓ SciMLPublic
   2835.5 ms  ✓ LoggingExtras
   6899.8 ms  ✓ IrrationalConstants
   2194.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2805.1 ms  ✓ RuntimeGeneratedFunctions
   2220.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2884.3 ms  ✓ FunctionWrappersWrappers
   2496.1 ms  ✓ Adapt
   3299.5 ms  ✓ StaticArraysCore
   3213.6 ms  ✓ NaNMath
  13449.0 ms  ✓ Test
  10970.9 ms  ✓ MacroTools
   2764.9 ms  ✓ JLLWrappers
   2099.6 ms  ✓ PrecompileTools
   2306.4 ms  ✓ AliasTables
   1919.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2116.7 ms  ✓ Missings
   1994.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2386.2 ms  ✓ ScopedValues
   4993.7 ms  ✓ ThreadingUtilities
   2402.7 ms  ✓ SciMLLogging
   1929.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   6587.5 ms  ✓ DifferentiationInterface
   3127.9 ms  ✓ LogExpFunctions
   2694.1 ms  ✓ ArrayInterface
   2173.2 ms  ✓ DiffResults
   3778.8 ms  ✓ ProgressMeter
   2205.8 ms  ✓ EnzymeCore → AdaptExt
   2689.2 ms  ✓ GPUArraysCore
   2504.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2364.7 ms  ✓ TruncatedStacktraces
   2494.6 ms  ✓ CommonSubexpressions
   2404.0 ms  ✓ Rmath_jll
   9200.8 ms  ✓ TimerOutputs
   1899.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2994.5 ms  ✓ oneTBB_jll
   8592.7 ms  ✓ DataStructures
   2613.7 ms  ✓ OpenSpecFun_jll
   3222.1 ms  ✓ IntelOpenMP_jll
   2887.7 ms  ✓ FFTW_jll
   8101.2 ms  ✓ Jieko
