nice: cannot set niceness: Permission denied
Precompiling packages...
    436.1 ms  ✓ CPUTime
    444.9 ms  ✓ Reexport
    562.3 ms  ✓ ConstructionBase
    500.3 ms  ✓ StatsAPI
    651.0 ms  ✓ IterTools
   1363.6 ms  ✓ IrrationalConstants
    474.1 ms  ✓ CommonSolve
   1078.9 ms  ✓ Combinatorics
    611.7 ms  ✓ StableTasks
    540.0 ms  ✓ StaticArraysCore
    634.0 ms  ✓ Statistics
    534.1 ms  ✓ ChunkSplitters
    486.6 ms  ✓ IfElse
   1049.8 ms  ✓ SuiteSparse_jll
    740.9 ms  ✓ EnzymeCore
    494.1 ms  ✓ PtrArrays
    591.4 ms  ✓ Mmap
    475.2 ms  ✓ TaskLocalValues
    528.6 ms  ✓ ManualMemory
    565.9 ms  ✓ PositiveFactorizations
    524.9 ms  ✓ DataAPI
    460.6 ms  ✓ CommonWorldInvalidations
    466.9 ms  ✓ Future
   1009.7 ms  ✓ SciMLPublic
    457.7 ms  ✓ FastPower
    536.0 ms  ✓ InverseFunctions
    447.8 ms  ✓ CompositionsBase
    644.6 ms  ✓ AbstractTrees
    470.7 ms  ✓ MuladdMacro
    626.3 ms  ✓ AbstractFFTs
    513.6 ms  ✓ EnumX
   2390.9 ms  ✓ ExproniconLite
   1288.9 ms  ✓ InitialValues
    591.2 ms  ✓ ExprTools
    991.8 ms  ✓ OpenLibm_jll
   6820.5 ms  ✓ MacroTools
   1276.4 ms  ✓ FillArrays
   1084.1 ms  ✓ SpatialIndexing
    524.6 ms  ✓ ConcreteStructs
    662.5 ms  ✓ OrderedCollections
    517.1 ms  ✓ HashArrayMappedTries
    714.3 ms  ✓ ADTypes
   1937.0 ms  ✓ Bessels
    695.6 ms  ✓ DocStringExtensions
    541.4 ms  ✓ FastClosures
    788.0 ms  ✓ Serialization
    455.6 ms  ✓ SIMDTypes
    468.4 ms  ✓ IteratorInterfaceExtensions
    798.8 ms  ✓ Requires
    793.2 ms  ✓ CpuId
    613.4 ms  ✓ LoggingExtras
    517.4 ms  ✓ Adapt
    617.8 ms  ✓ Compat
    488.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1521.7 ms  ✓ InteractiveUtils
    492.4 ms  ✓ DiffResults
    935.6 ms  ✓ LazyArtifacts
    548.1 ms  ✓ AliasTables
    530.7 ms  ✓ Missings
    802.8 ms  ✓ Distances
    531.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    540.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4522.3 ms  ✓ FunctionWrappers
   1336.6 ms  ✓ ThreadingUtilities
    573.9 ms  ✓ NaNMath
    621.1 ms  ✓ CommonSubexpressions
    527.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    496.2 ms  ✓ ScopedValues
    443.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    475.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2126.6 ms  ✓ Jieko
   1136.2 ms  ✓ DifferentiationInterface
    750.3 ms  ✓ LogExpFunctions
   1899.3 ms  ✓ DataStructures
    474.6 ms  ✓ RuntimeGeneratedFunctions
    595.9 ms  ✓ ArrayInterface
    567.1 ms  ✓ GPUArraysCore
    440.8 ms  ✓ EnzymeCore → AdaptExt
    465.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2374.5 ms  ✓ Preferences
   2757.6 ms  ✓ Distributed
    474.4 ms  ✓ FunctionWrappersWrappers
   1564.4 ms  ✓ Setfield
    445.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    559.1 ms  ✓ SortingAlgorithms
   4486.2 ms  ✓ SparseArrays
    497.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1028.6 ms  ✓ QuadGK
   2679.7 ms  ✓ Accessors
    499.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    495.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    522.7 ms  ✓ PrecompileTools
    606.0 ms  ✓ JLLWrappers
    640.0 ms  ✓ SciMLLogging
    597.4 ms  ✓ TruncatedStacktraces
    629.8 ms  ✓ Statistics → SparseArraysExt
    853.3 ms  ✓ ProgressMeter
    704.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    572.0 ms  ✓ SuiteSparse
    619.9 ms  ✓ Adapt → AdaptSparseArraysExt
    623.4 ms  ✓ Distances → DistancesSparseArraysExt
    604.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    611.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    748.8 ms  ✓ FiniteDiff
    516.2 ms  ✓ Accessors → LinearAlgebraExt
   2114.9 ms  ✓ RecipesBase
  11402.5 ms  ✓ Test
    790.6 ms  ✓ SciMLStructures
  10969.5 ms  ✓ Moshi
    671.0 ms  ✓ Rmath_jll
    933.3 ms  ✓ PreallocationTools
    690.6 ms  ✓ OpenSpecFun_jll
   1169.3 ms  ✓ IntelOpenMP_jll
   1273.4 ms  ✓ oneTBB_jll
    785.6 ms  ✓ FFTW_jll
    877.2 ms  ✓ PDMats
    724.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    645.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2757.6 ms  ✓ StatsBase
   1086.4 ms  ✓ BangBang
   1648.0 ms  ✓ SymbolicIndexingInterface
   2557.8 ms  ✓ SciMLOperators
  15432.6 ms  ✓ Parsers
    737.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3902.6 ms  ✓ Roots
    748.5 ms  ✓ Accessors → TestExt
   2122.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    905.4 ms  ✓ Rmath
  19585.3 ms  ✓ StaticArrays
    651.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   1219.7 ms  ✓ MKL_jll
    666.0 ms  ✓ PDMats → StatsBaseExt
    877.6 ms  ✓ OhMyThreads
   2546.6 ms  ✓ SpecialFunctions
    472.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    655.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    610.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1728.2 ms  ✓ RecursiveArrayTools
    610.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    661.1 ms  ✓ Adapt → AdaptStaticArraysExt
   1806.8 ms  ✓ JSON
    731.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    721.9 ms  ✓ Accessors → StaticArraysExt
    707.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    814.2 ms  ✓ BangBang → BangBangStaticArraysExt
    752.9 ms  ✓ OhMyThreads → MarkdownExt
    757.5 ms  ✓ DiffRules
   1221.4 ms  ✓ HypergeometricFunctions
    827.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   6041.3 ms  ✓ NearestNeighbors
  33420.6 ms  ✓ Static
   4867.3 ms  ✓ ForwardDiff
   1460.2 ms  ✓ Neighborhood
   2659.5 ms  ✓ StatsFuns
  14711.9 ms  ✓ FFTW
    626.6 ms  ✓ BitTwiddlingConvenienceFunctions
  13348.9 ms  ✓ SciMLBase
   1364.3 ms  ✓ CPUSummary
   2308.1 ms  ✓ Clustering
    681.5 ms  ✓ FastPower → FastPowerForwardDiffExt
    883.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    861.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    694.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    713.8 ms  ✓ Roots → RootsForwardDiffExt
    736.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    590.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1176.0 ms  ✓ StateSpaceSets
  29627.9 ms  ✓ Polynomials
   1238.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    831.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    696.6 ms  ✓ PolyesterWeave
    885.4 ms  ✓ NLSolversBase
    943.8 ms  ✓ Polynomials → PolynomialsFFTWExt
    791.0 ms  ✓ LineSearches
   4375.0 ms  ✓ Distributions
   2275.7 ms  ✓ DSP
   1227.9 ms  ✓ Distributions → DistributionsTestExt
   2602.7 ms  ✓ Optim
   1339.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1809.3 ms  ✓ Wavelets
   1635.8 ms  ✓ DelayEmbeddings
   4166.5 ms  ✓ BlackBoxOptim
   3020.1 ms  ✓ ComplexityMeasures
  17119.7 ms  ✓ StaticArrayInterface
    436.6 ms  ✓ CloseOpenIntervals
    519.9 ms  ✓ LayoutPointers
    549.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    676.5 ms  ✓ StrideArraysCore
    567.0 ms  ✓ Polyester
    576.8 ms  ✓ FastBroadcast
    507.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1656.8 ms  ✓ DiffEqBase
    883.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1008.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2604.4 ms  ✓ OrdinaryDiffEqCore
    774.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11381.4 ms  ✓ OrdinaryDiffEqTsit5
   1684.1 ms  ✓ DynamicalSystemsBase
   3062.2 ms  ✓ Attractors
  199 dependencies successfully precompiled in 101 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 491.13
	System time (seconds): 37.89
	Percent of CPU this job got: 249%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:31.80
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2579724
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 746
	Minor (reclaiming a frame) page faults: 13040759
	Voluntary context switches: 36249
	Involuntary context switches: 14656
	Swaps: 0
	File system inputs: 46240
	File system outputs: 1092920
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
