nice: cannot set niceness: Permission denied
Precompiling packages...
    401.9 ms  ✓ CPUTime
    409.3 ms  ✓ Reexport
    550.2 ms  ✓ ConstructionBase
    469.4 ms  ✓ StatsAPI
    598.6 ms  ✓ IterTools
   1315.2 ms  ✓ IrrationalConstants
    452.3 ms  ✓ CommonSolve
    580.7 ms  ✓ StableTasks
   1041.9 ms  ✓ Combinatorics
    548.3 ms  ✓ StaticArraysCore
    628.5 ms  ✓ Statistics
    512.8 ms  ✓ ChunkSplitters
    432.2 ms  ✓ IfElse
    877.6 ms  ✓ SuiteSparse_jll
    467.0 ms  ✓ PtrArrays
    728.0 ms  ✓ EnzymeCore
    537.2 ms  ✓ Mmap
    454.8 ms  ✓ TaskLocalValues
    513.9 ms  ✓ ManualMemory
    545.0 ms  ✓ PositiveFactorizations
    478.9 ms  ✓ DataAPI
    444.8 ms  ✓ CommonWorldInvalidations
    494.3 ms  ✓ Future
    988.5 ms  ✓ SciMLPublic
    537.5 ms  ✓ FastPower
    543.8 ms  ✓ CompositionsBase
    626.7 ms  ✓ InverseFunctions
   4692.6 ms  ✓ MacroTools
    699.0 ms  ✓ AbstractTrees
    493.7 ms  ✓ MuladdMacro
    611.1 ms  ✓ AbstractFFTs
    474.2 ms  ✓ EnumX
   2406.4 ms  ✓ ExproniconLite
   1235.9 ms  ✓ InitialValues
    698.7 ms  ✓ OpenLibm_jll
    522.8 ms  ✓ ExprTools
    413.4 ms  ✓ ConcreteStructs
   1090.0 ms  ✓ FillArrays
    913.3 ms  ✓ SpatialIndexing
    630.4 ms  ✓ OrderedCollections
    477.0 ms  ✓ HashArrayMappedTries
    682.5 ms  ✓ ADTypes
    694.2 ms  ✓ Serialization
   1791.5 ms  ✓ Bessels
    688.1 ms  ✓ DocStringExtensions
    510.9 ms  ✓ FastClosures
    494.9 ms  ✓ SIMDTypes
    430.8 ms  ✓ IteratorInterfaceExtensions
    742.2 ms  ✓ Requires
    753.1 ms  ✓ CpuId
    583.9 ms  ✓ LoggingExtras
    670.7 ms  ✓ Compat
   1483.5 ms  ✓ InteractiveUtils
   3104.6 ms  ✓ FunctionWrappers
    982.1 ms  ✓ LazyArtifacts
    507.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    468.1 ms  ✓ DiffResults
    508.8 ms  ✓ AliasTables
    864.4 ms  ✓ Distances
   1766.1 ms  ✓ Preferences
    575.9 ms  ✓ Missings
    503.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    452.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    623.5 ms  ✓ CommonSubexpressions
   1265.2 ms  ✓ ThreadingUtilities
    500.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    561.4 ms  ✓ NaNMath
    462.5 ms  ✓ ScopedValues
    433.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    404.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1117.0 ms  ✓ DifferentiationInterface
   2004.4 ms  ✓ Jieko
   1831.9 ms  ✓ DataStructures
    435.0 ms  ✓ RuntimeGeneratedFunctions
    683.8 ms  ✓ LogExpFunctions
    450.1 ms  ✓ Compat → CompatLinearAlgebraExt
    501.3 ms  ✓ Adapt
    418.0 ms  ✓ FunctionWrappersWrappers
   2321.6 ms  ✓ Distributed
    517.8 ms  ✓ PrecompileTools
    561.5 ms  ✓ JLLWrappers
    619.6 ms  ✓ SciMLLogging
   1615.6 ms  ✓ Setfield
    596.3 ms  ✓ TruncatedStacktraces
    533.5 ms  ✓ SortingAlgorithms
   4005.7 ms  ✓ SparseArrays
    435.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    923.1 ms  ✓ QuadGK
    602.6 ms  ✓ ArrayInterface
    645.8 ms  ✓ GPUArraysCore
   2512.3 ms  ✓ Accessors
    503.7 ms  ✓ EnzymeCore → AdaptExt
    797.7 ms  ✓ ProgressMeter
   1943.7 ms  ✓ RecipesBase
   8579.4 ms  ✓ Test
    627.5 ms  ✓ Rmath_jll
    809.6 ms  ✓ OpenSpecFun_jll
   1377.0 ms  ✓ IntelOpenMP_jll
  10495.7 ms  ✓ Moshi
   1367.0 ms  ✓ oneTBB_jll
    693.0 ms  ✓ FFTW_jll
    637.0 ms  ✓ Statistics → SparseArraysExt
    783.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    712.4 ms  ✓ SuiteSparse
    787.2 ms  ✓ Distances → DistancesSparseArraysExt
    862.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    888.2 ms  ✓ Adapt → AdaptSparseArraysExt
    634.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    616.3 ms  ✓ SciMLStructures
    836.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    605.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    607.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1370.2 ms  ✓ PreallocationTools
    693.0 ms  ✓ Accessors → LinearAlgebraExt
    863.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15466.8 ms  ✓ StaticArrays
    757.6 ms  ✓ Accessors → TestExt
  15620.5 ms  ✓ Parsers
   1649.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    744.1 ms  ✓ Rmath
   1394.9 ms  ✓ MKL_jll
   1007.7 ms  ✓ PDMats
   2832.1 ms  ✓ SpecialFunctions
    869.5 ms  ✓ FiniteDiff
   2859.6 ms  ✓ StatsBase
    930.9 ms  ✓ BangBang
   1306.0 ms  ✓ SymbolicIndexingInterface
   2036.4 ms  ✓ SciMLOperators
    711.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    739.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    717.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    703.3 ms  ✓ Adapt → AdaptStaticArraysExt
    784.2 ms  ✓ Accessors → StaticArraysExt
   3439.8 ms  ✓ Roots
    729.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   2094.5 ms  ✓ JSON
   1279.9 ms  ✓ HypergeometricFunctions
    766.0 ms  ✓ DiffRules
    754.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    707.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    644.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    795.4 ms  ✓ PDMats → StatsBaseExt
   1108.9 ms  ✓ OhMyThreads
    762.4 ms  ✓ BangBang → BangBangStaticArraysExt
  26665.2 ms  ✓ Static
    485.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    626.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1711.4 ms  ✓ RecursiveArrayTools
   1783.7 ms  ✓ StatsFuns
    714.1 ms  ✓ OhMyThreads → MarkdownExt
    678.4 ms  ✓ BitTwiddlingConvenienceFunctions
   1600.2 ms  ✓ CPUSummary
   6021.0 ms  ✓ NearestNeighbors
   5365.4 ms  ✓ ForwardDiff
   1026.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    683.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13898.6 ms  ✓ FFTW
    808.8 ms  ✓ PolyesterWeave
   1112.4 ms  ✓ Neighborhood
  26903.4 ms  ✓ Polynomials
   1671.5 ms  ✓ Clustering
    716.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    566.1 ms  ✓ FastPower → FastPowerForwardDiffExt
   5011.5 ms  ✓ Distributions
    723.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    595.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    594.9 ms  ✓ Roots → RootsForwardDiffExt
    637.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    929.0 ms  ✓ StateSpaceSets
    927.7 ms  ✓ Polynomials → PolynomialsFFTWExt
   1223.8 ms  ✓ Distributions → DistributionsTestExt
    960.4 ms  ✓ NLSolversBase
   9237.0 ms  ✓ SciMLBase
   1037.7 ms  ✓ LineSearches
   1833.2 ms  ✓ DelayEmbeddings
   2645.2 ms  ✓ DSP
   1202.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    801.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   4459.0 ms  ✓ BlackBoxOptim
   1340.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1862.7 ms  ✓ Wavelets
   2429.5 ms  ✓ Optim
  15348.8 ms  ✓ StaticArrayInterface
    457.2 ms  ✓ CloseOpenIntervals
    526.5 ms  ✓ LayoutPointers
    554.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    705.7 ms  ✓ StrideArraysCore
    573.6 ms  ✓ Polyester
   3061.3 ms  ✓ ComplexityMeasures
    581.8 ms  ✓ FastBroadcast
    505.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1530.6 ms  ✓ DiffEqBase
    881.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    998.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2591.7 ms  ✓ OrdinaryDiffEqCore
    757.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9174.8 ms  ✓ OrdinaryDiffEqTsit5
   1688.9 ms  ✓ DynamicalSystemsBase
   3108.4 ms  ✓ Attractors
  199 dependencies successfully precompiled in 88 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 432.33
	System time (seconds): 36.03
	Percent of CPU this job got: 263%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:57.97
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2597788
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 732
	Minor (reclaiming a frame) page faults: 12470563
	Voluntary context switches: 35269
	Involuntary context switches: 13770
	Swaps: 0
	File system inputs: 11760
	File system outputs: 1065064
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
