nice: cannot set niceness: Permission denied
Precompiling packages...
   1389.0 ms  ✓ Logging
   1593.9 ms  ✓ UUIDs
   1582.1 ms  ✓ Zlib_jll
   1657.9 ms  ✓ MozillaCACerts_jll
   1704.1 ms  ✓ OpenSSL_jll
   1668.8 ms  ✓ nghttp2_jll
   1703.7 ms  ✓ Unicode
   1708.0 ms  ✓ CompilerSupportLibraries_jll
   1773.6 ms  ✓ NetworkOptions
   1804.7 ms  ✓ Base64
    488.9 ms  ✓ LibSSH2_jll
    595.9 ms  ✓ p7zip_jll
    699.8 ms  ✓ Printf
    497.9 ms  ✓ LibCURL_jll
    511.2 ms  ✓ LibGit2_jll
   3230.7 ms  ✓ ArgTools
    817.0 ms  ✓ LibCURL
    643.7 ms  ✓ Tar
   2994.7 ms  ✓ Dates
   3107.7 ms  ✓ LibGit2
    461.2 ms  ✓ TOML
   3071.2 ms  ✓ Downloads
   9565.5 ms  ✓ StyledStrings
   1691.2 ms  ✓ JuliaSyntaxHighlighting
   3902.3 ms  ✓ Markdown
  47984.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2355.9 ms  ✓ IteratorInterfaceExtensions
   2374.8 ms  ✓ ConcreteStructs
   2462.7 ms  ✓ Future
   2536.9 ms  ✓ ExprTools
   2669.2 ms  ✓ StatsAPI
   2736.6 ms  ✓ PositiveFactorizations
   2835.7 ms  ✓ OpenLibm_jll
   3198.6 ms  ✓ InverseFunctions
   3455.1 ms  ✓ AbstractFFTs
   4363.0 ms  ✓ Serialization
   4663.4 ms  ✓ ADTypes
   2689.1 ms  ✓ CommonSolve
   5263.4 ms  ✓ FillArrays
   5363.5 ms  ✓ InitialValues
   3106.5 ms  ✓ Statistics
   5469.9 ms  ✓ Combinatorics
   3025.4 ms  ✓ SuiteSparse_jll
   2599.7 ms  ✓ EnumX
   3465.9 ms  ✓ IterTools
   2487.8 ms  ✓ Reexport
   4506.5 ms  ✓ Requires
   2414.0 ms  ✓ CompositionsBase
   2473.6 ms  ✓ FastPower
   3398.1 ms  ✓ DocStringExtensions
   2338.3 ms  ✓ TaskLocalValues
   3292.9 ms  ✓ AbstractTrees
   3388.5 ms  ✓ Mmap
   5308.2 ms  ✓ SpatialIndexing
   3108.8 ms  ✓ HashArrayMappedTries
   2988.1 ms  ✓ StableTasks
   3299.5 ms  ✓ VectorInterface
  10747.9 ms  ✓ Bessels
   2596.6 ms  ✓ DataAPI
   2702.9 ms  ✓ Adapt
   3182.5 ms  ✓ Inflate
  11076.6 ms  ✓ FunctionWrappers
   2604.0 ms  ✓ ChunkSplitters
