nice: cannot set niceness: Permission denied
Precompiling packages...
    413.2 ms  ✓ CPUTime
    428.3 ms  ✓ Reexport
    552.3 ms  ✓ ConstructionBase
    459.5 ms  ✓ StatsAPI
    601.8 ms  ✓ IterTools
   1338.3 ms  ✓ IrrationalConstants
    467.0 ms  ✓ CommonSolve
   1049.2 ms  ✓ Combinatorics
    574.7 ms  ✓ StableTasks
    519.9 ms  ✓ StaticArraysCore
    622.3 ms  ✓ Statistics
    498.6 ms  ✓ ChunkSplitters
    440.1 ms  ✓ IfElse
    861.7 ms  ✓ SuiteSparse_jll
    460.7 ms  ✓ PtrArrays
    719.8 ms  ✓ EnzymeCore
    536.5 ms  ✓ Mmap
    475.1 ms  ✓ TaskLocalValues
    506.1 ms  ✓ ManualMemory
    535.6 ms  ✓ PositiveFactorizations
    478.4 ms  ✓ DataAPI
    433.3 ms  ✓ CommonWorldInvalidations
    927.8 ms  ✓ SciMLPublic
    456.6 ms  ✓ Future
    511.2 ms  ✓ FastPower
    553.8 ms  ✓ CompositionsBase
    664.3 ms  ✓ InverseFunctions
    738.3 ms  ✓ AbstractTrees
   4802.8 ms  ✓ MacroTools
    498.8 ms  ✓ MuladdMacro
    458.3 ms  ✓ EnumX
    621.2 ms  ✓ AbstractFFTs
   2377.7 ms  ✓ ExproniconLite
   1243.8 ms  ✓ InitialValues
    681.9 ms  ✓ OpenLibm_jll
    493.7 ms  ✓ ExprTools
    421.0 ms  ✓ ConcreteStructs
   1097.6 ms  ✓ FillArrays
    920.4 ms  ✓ SpatialIndexing
    638.9 ms  ✓ OrderedCollections
    497.6 ms  ✓ HashArrayMappedTries
    689.8 ms  ✓ ADTypes
    702.0 ms  ✓ Serialization
   1804.8 ms  ✓ Bessels
    656.0 ms  ✓ DocStringExtensions
    520.6 ms  ✓ FastClosures
    481.5 ms  ✓ SIMDTypes
    433.7 ms  ✓ IteratorInterfaceExtensions
    749.4 ms  ✓ Requires
    768.1 ms  ✓ CpuId
    574.4 ms  ✓ LoggingExtras
    663.5 ms  ✓ Compat
   1446.0 ms  ✓ InteractiveUtils
   3118.4 ms  ✓ FunctionWrappers
    525.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    978.1 ms  ✓ LazyArtifacts
    484.4 ms  ✓ DiffResults
    508.3 ms  ✓ AliasTables
    789.6 ms  ✓ Distances
   1755.9 ms  ✓ Preferences
    634.9 ms  ✓ Missings
    519.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    492.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    633.7 ms  ✓ CommonSubexpressions
   1273.2 ms  ✓ ThreadingUtilities
    546.4 ms  ✓ NaNMath
    513.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    471.8 ms  ✓ ScopedValues
    425.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    412.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1082.7 ms  ✓ DifferentiationInterface
   2012.8 ms  ✓ Jieko
   1807.7 ms  ✓ DataStructures
    494.1 ms  ✓ RuntimeGeneratedFunctions
    683.4 ms  ✓ LogExpFunctions
    495.2 ms  ✓ Adapt
    470.6 ms  ✓ Compat → CompatLinearAlgebraExt
    425.8 ms  ✓ FunctionWrappersWrappers
   2317.0 ms  ✓ Distributed
    512.8 ms  ✓ PrecompileTools
    565.4 ms  ✓ JLLWrappers
    634.6 ms  ✓ SciMLLogging
   1612.4 ms  ✓ Setfield
    606.8 ms  ✓ TruncatedStacktraces
    515.4 ms  ✓ SortingAlgorithms
   3945.3 ms  ✓ SparseArrays
    431.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    907.2 ms  ✓ QuadGK
    605.1 ms  ✓ ArrayInterface
    635.8 ms  ✓ GPUArraysCore
    498.8 ms  ✓ EnzymeCore → AdaptExt
   2525.9 ms  ✓ Accessors
    808.5 ms  ✓ ProgressMeter
   1901.5 ms  ✓ RecipesBase
   8710.5 ms  ✓ Test
    715.9 ms  ✓ Rmath_jll
    818.3 ms  ✓ OpenSpecFun_jll
   1399.2 ms  ✓ IntelOpenMP_jll
  10650.3 ms  ✓ Moshi
   1311.1 ms  ✓ oneTBB_jll
    688.5 ms  ✓ FFTW_jll
    710.4 ms  ✓ Statistics → SparseArraysExt
    854.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    774.4 ms  ✓ SuiteSparse
    831.3 ms  ✓ Distances → DistancesSparseArraysExt
    869.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    817.7 ms  ✓ Adapt → AdaptSparseArraysExt
    598.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    809.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    640.7 ms  ✓ SciMLStructures
    607.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1358.7 ms  ✓ PreallocationTools
    644.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    685.6 ms  ✓ Accessors → LinearAlgebraExt
    826.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15552.2 ms  ✓ StaticArrays
  15497.6 ms  ✓ Parsers
    720.6 ms  ✓ Accessors → TestExt
   1539.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    762.2 ms  ✓ Rmath
   1430.8 ms  ✓ MKL_jll
   2772.4 ms  ✓ SpecialFunctions
   1019.8 ms  ✓ PDMats
   2865.0 ms  ✓ StatsBase
    849.0 ms  ✓ FiniteDiff
    927.8 ms  ✓ BangBang
   1271.8 ms  ✓ SymbolicIndexingInterface
    739.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2094.0 ms  ✓ SciMLOperators
    716.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    734.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    756.3 ms  ✓ Adapt → AdaptStaticArraysExt
    792.0 ms  ✓ Accessors → StaticArraysExt
   3507.1 ms  ✓ Roots
   1215.9 ms  ✓ HypergeometricFunctions
