nice: cannot set niceness: Permission denied
Precompiling packages...
   1603.9 ms  ✓ UUIDs
   1702.0 ms  ✓ Logging
   1702.5 ms  ✓ MozillaCACerts_jll
   1740.6 ms  ✓ OpenSSL_jll
   1721.8 ms  ✓ nghttp2_jll
   1802.0 ms  ✓ Unicode
   1808.8 ms  ✓ CompilerSupportLibraries_jll
   1807.9 ms  ✓ Zlib_jll
   1829.9 ms  ✓ NetworkOptions
   1894.0 ms  ✓ Base64
    516.1 ms  ✓ LibSSH2_jll
    588.0 ms  ✓ p7zip_jll
    691.8 ms  ✓ Printf
    481.1 ms  ✓ LibCURL_jll
    485.2 ms  ✓ LibGit2_jll
   3248.6 ms  ✓ ArgTools
    824.3 ms  ✓ LibCURL
    661.9 ms  ✓ Tar
   2902.9 ms  ✓ Dates
   3116.2 ms  ✓ LibGit2
    468.9 ms  ✓ TOML
   3143.3 ms  ✓ Downloads
   9558.6 ms  ✓ StyledStrings
   1729.4 ms  ✓ JuliaSyntaxHighlighting
   3985.8 ms  ✓ Markdown
  47837.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2316.9 ms  ✓ Future
   2414.5 ms  ✓ MuladdMacro
   2418.5 ms  ✓ IteratorInterfaceExtensions
   2605.7 ms  ✓ StatsAPI
   2826.8 ms  ✓ PositiveFactorizations
   2902.9 ms  ✓ ExprTools
   2934.1 ms  ✓ ConcreteStructs
   3321.5 ms  ✓ AbstractFFTs
   4393.8 ms  ✓ ADTypes
   2308.7 ms  ✓ OpenLibm_jll
   4708.4 ms  ✓ Serialization
   4899.9 ms  ✓ FillArrays
   2695.3 ms  ✓ InverseFunctions
   2496.4 ms  ✓ CommonSolve
   5599.2 ms  ✓ InitialValues
   3023.6 ms  ✓ SuiteSparse_jll
   3600.0 ms  ✓ Statistics
   6033.4 ms  ✓ Combinatorics
   3200.2 ms  ✓ IterTools
   3009.9 ms  ✓ ManualMemory
   2700.2 ms  ✓ EnumX
   2400.8 ms  ✓ Reexport
   2396.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2771.8 ms  ✓ CompositionsBase
   2692.3 ms  ✓ PtrArrays
   3193.1 ms  ✓ Mmap
   3384.2 ms  ✓ DocStringExtensions
   3502.2 ms  ✓ AbstractTrees
   4899.1 ms  ✓ Requires
   5008.4 ms  ✓ SpatialIndexing
   2572.3 ms  ✓ FastPower
   2596.9 ms  ✓ TaskLocalValues
  10177.8 ms  ✓ Bessels
   2816.3 ms  ✓ HashArrayMappedTries
  11627.1 ms  ✓ FunctionWrappers
   2427.9 ms  ✓ IfElse
   2385.7 ms  ✓ CommonWorldInvalidations
   3201.4 ms  ✓ StableTasks
   3282.0 ms  ✓ VectorInterface
   2510.9 ms  ✓ PackageExtensionCompat
   2695.7 ms  ✓ DataAPI
   2599.7 ms  ✓ FastClosures
   2727.2 ms  ✓ ChunkSplitters
   3810.6 ms  ✓ EnzymeCore
   3508.1 ms  ✓ SciMLPublic
  10110.5 ms  ✓ OrderedCollections
   2987.3 ms  ✓ StaticArraysCore
   2970.6 ms  ✓ LoggingExtras
  15486.4 ms  ✓ ExproniconLite
   3716.3 ms  ✓ Preferences
   4300.2 ms  ✓ CpuId
   2417.0 ms  ✓ SIMDTypes
   5084.7 ms  ✓ LazyArtifacts
   2795.8 ms  ✓ FillArrays → FillArraysStatisticsExt
  10276.4 ms  ✓ ConstructionBase
   2995.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  14213.9 ms  ✓ IrrationalConstants
   2824.0 ms  ✓ AliasTables
   2799.0 ms  ✓ Adapt
  19383.1 ms  ✓ MacroTools
   9800.4 ms  ✓ Compat
   9478.8 ms  ✓ NaNMath
   2808.3 ms  ✓ ScopedValues
   8598.9 ms  ✓ RuntimeGeneratedFunctions
   2689.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2387.0 ms  ✓ DiffResults
  12176.2 ms  ✓ DifferentiationInterface
   2594.2 ms  ✓ PrecompileTools
   2996.6 ms  ✓ CommonSubexpressions
   2312.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3325.0 ms  ✓ JLLWrappers
   2996.9 ms  ✓ SciMLLogging
  14691.0 ms  ✓ InteractiveUtils
   2400.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  11924.5 ms  ✓ Distances
   7984.4 ms  ✓ KrylovKit
  11825.9 ms  ✓ ThreadingUtilities
   2675.2 ms  ✓ EnzymeCore → AdaptExt
   3391.9 ms  ✓ GPUArraysCore
   2709.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4099.5 ms  ✓ LogExpFunctions
   8196.7 ms  ✓ DataStructures
   9803.3 ms  ✓ Missings
  17099.4 ms  ✓ Distributed
  19496.8 ms  ✓ TimerOutputs
   4296.6 ms  ✓ Rmath_jll
   3508.1 ms  ✓ OpenSpecFun_jll
   3626.9 ms  ✓ TruncatedStacktraces
   4596.8 ms  ✓ FFTW_jll
   2422.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2713.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10129.7 ms  ✓ ArrayInterface
   7620.0 ms  ✓ Setfield
   6927.0 ms  ✓ IntelOpenMP_jll
   7493.7 ms  ✓ oneTBB_jll
   3379.0 ms  ✓ SortingAlgorithms
   9818.7 ms  ✓ RecipesBase
  11290.5 ms  ✓ Jieko
   4613.7 ms  ✓ ProgressMeter
   2517.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2313.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3403.2 ms  ✓ FastBroadcast
   3501.1 ms  ✓ MaybeInplace
   5003.5 ms  ✓ Rmath
  25523.1 ms  ✓ SparseArrays
   3579.3 ms  ✓ FiniteDiff
   3002.4 ms  ✓ SuiteSparse
   3484.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3584.5 ms  ✓ Statistics → SparseArraysExt
   3597.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10788.2 ms  ✓ QuadGK
   7497.1 ms  ✓ PreallocationTools
   6788.9 ms  ✓ MKL_jll
   3223.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3201.8 ms  ✓ Distances → DistancesSparseArraysExt
   9689.6 ms  ✓ SciMLStructures
   2987.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  11864.8 ms  ✓ FunctionWrappersWrappers
  18998.1 ms  ✓ Accessors
   3474.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2791.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3188.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  12995.1 ms  ✓ SpecialFunctions
   1594.1 ms  ✓ Accessors → LinearAlgebraExt
   4223.8 ms  ✓ PDMats
   3007.3 ms  ✓ DiffRules
   3698.2 ms  ✓ BangBang
   3190.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   5386.7 ms  ✓ HypergeometricFunctions
  23494.4 ms  ✓ Test
   3399.4 ms  ✓ Accessors → TestExt
  11481.4 ms  ✓ SymbolicIndexingInterface
  13217.3 ms  ✓ NLSolversBase
  16904.7 ms  ✓ StatsBase
   8808.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   9007.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16307.2 ms  ✓ SciMLOperators
   3998.0 ms  ✓ PDMats → StatsBaseExt
  14417.1 ms  ✓ StatsFuns
  15797.2 ms  ✓ OhMyThreads
   4276.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4702.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  43206.9 ms  ✓ StaticArrays
   3403.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3591.1 ms  ✓ OhMyThreads → MarkdownExt
  44713.4 ms  ✓ Static
  11273.3 ms  ✓ LineSearches
   3100.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3308.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  24483.9 ms  ✓ Roots
   3407.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3490.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3493.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  22976.5 ms  ✓ ForwardDiff
   3803.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3202.5 ms  ✓ BitTwiddlingConvenienceFunctions
   3702.2 ms  ✓ Accessors → StaticArraysExt
   2520.0 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   3692.2 ms  ✓ BangBang → BangBangStaticArraysExt
   2706.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   3818.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3010.6 ms  ✓ Roots → RootsForwardDiffExt
   7000.3 ms  ✓ CPUSummary
   6309.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4500.4 ms  ✓ PolyesterWeave
   9204.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  11378.9 ms  ✓ Optim
  40874.0 ms  ✓ FFTW
  49278.2 ms  ✓ Moshi
  27923.2 ms  ✓ RecursiveArrayTools
  15505.3 ms  ✓ StaticArrayInterface
   1405.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1886.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1891.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1776.8 ms  ✓ CloseOpenIntervals
   2368.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1996.0 ms  ✓ LayoutPointers
  22617.8 ms  ✓ Distributions
   2092.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  17793.7 ms  ✓ NearestNeighbors
   1494.3 ms  ✓ StrideArraysCore
   1398.5 ms  ✓ Neighborhood
   2011.4 ms  ✓ Distributions → DistributionsTestExt
   1039.8 ms  ✓ Polyester
   2309.4 ms  ✓ Clustering
    681.3 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   2300.5 ms  ✓ StateSpaceSets
   1097.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   6155.1 ms  ✓ BlackBoxOptim
   2692.5 ms  ✓ DelayEmbeddings
  57731.2 ms  ✓ Polynomials
    789.5 ms  ✓ Polynomials → PolynomialsFFTWExt
    790.9 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
  14533.8 ms  ✓ SciMLBase
