nice: cannot set niceness: Permission denied
Precompiling packages...
   1697.6 ms  ✓ OpenSSL_jll
   1674.2 ms  ✓ NetworkOptions
   1687.4 ms  ✓ UUIDs
   1686.4 ms  ✓ Logging
   1697.1 ms  ✓ MozillaCACerts_jll
   1689.9 ms  ✓ Zlib_jll
   1771.8 ms  ✓ nghttp2_jll
   1782.6 ms  ✓ Unicode
   1797.0 ms  ✓ Base64
   1815.5 ms  ✓ CompilerSupportLibraries_jll
    516.3 ms  ✓ LibSSH2_jll
    572.6 ms  ✓ p7zip_jll
    677.0 ms  ✓ Printf
    493.7 ms  ✓ LibCURL_jll
    495.2 ms  ✓ LibGit2_jll
   3303.6 ms  ✓ ArgTools
    823.8 ms  ✓ LibCURL
    664.6 ms  ✓ Tar
   3006.1 ms  ✓ Dates
   3086.1 ms  ✓ LibGit2
    496.9 ms  ✓ TOML
   2986.9 ms  ✓ Downloads
   9426.3 ms  ✓ StyledStrings
   1649.4 ms  ✓ JuliaSyntaxHighlighting
   3819.9 ms  ✓ Markdown
  46312.6 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2496.6 ms  ✓ IteratorInterfaceExtensions
   2500.2 ms  ✓ MuladdMacro
   2565.4 ms  ✓ ConcreteStructs
   2587.2 ms  ✓ Future
   2705.0 ms  ✓ StatsAPI
   2885.7 ms  ✓ ExprTools
   3002.9 ms  ✓ PositiveFactorizations
   3665.1 ms  ✓ AbstractFFTs
   4159.5 ms  ✓ ADTypes
   4275.6 ms  ✓ Serialization
   2592.6 ms  ✓ OpenLibm_jll
   2506.0 ms  ✓ CommonSolve
   3092.3 ms  ✓ InverseFunctions
   5594.8 ms  ✓ FillArrays
   5789.3 ms  ✓ InitialValues
   3002.5 ms  ✓ SuiteSparse_jll
   3340.1 ms  ✓ Statistics
   6300.7 ms  ✓ Combinatorics
   3884.6 ms  ✓ IterTools
   2941.5 ms  ✓ ManualMemory
   2794.7 ms  ✓ EnumX
   2413.3 ms  ✓ Reexport
   2587.2 ms  ✓ SIMDTypes
   2494.8 ms  ✓ PtrArrays
   4898.5 ms  ✓ Requires
   3406.3 ms  ✓ DocStringExtensions
   2693.1 ms  ✓ CompositionsBase
   3396.8 ms  ✓ AbstractTrees
   3291.9 ms  ✓ Mmap
   5603.1 ms  ✓ SpatialIndexing
   3015.1 ms  ✓ FastPower
   2894.3 ms  ✓ HashArrayMappedTries
   2906.6 ms  ✓ TaskLocalValues
  11585.9 ms  ✓ Bessels
   2499.7 ms  ✓ CPUTime
   2588.2 ms  ✓ IfElse
   2997.3 ms  ✓ StableTasks
  12402.1 ms  ✓ FunctionWrappers
   3102.0 ms  ✓ CommonWorldInvalidations
   3993.1 ms  ✓ EnzymeCore
   2793.8 ms  ✓ DataAPI
   2889.8 ms  ✓ FastClosures
   2986.4 ms  ✓ ChunkSplitters
   3197.1 ms  ✓ SciMLPublic
   2897.5 ms  ✓ StaticArraysCore
   3110.8 ms  ✓ LoggingExtras
  10935.1 ms  ✓ OrderedCollections
   4281.8 ms  ✓ Preferences
   4692.6 ms  ✓ CpuId
  16891.9 ms  ✓ ExproniconLite
   2563.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5412.6 ms  ✓ LazyArtifacts
   2772.6 ms  ✓ FillArrays → FillArraysStatisticsExt
  10701.7 ms  ✓ ConstructionBase
   2925.9 ms  ✓ AliasTables
  15494.3 ms  ✓ IrrationalConstants
   2898.6 ms  ✓ Adapt
   2626.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2691.3 ms  ✓ FunctionWrappersWrappers
  10695.9 ms  ✓ Compat
  20694.5 ms  ✓ MacroTools
   3801.6 ms  ✓ ScopedValues
   2390.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10205.8 ms  ✓ RuntimeGeneratedFunctions
   3005.6 ms  ✓ DiffResults
  10888.5 ms  ✓ NaNMath
   2703.2 ms  ✓ PrecompileTools
   3315.5 ms  ✓ JLLWrappers
  12975.0 ms  ✓ DifferentiationInterface
   2497.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  15213.7 ms  ✓ InteractiveUtils
   3498.3 ms  ✓ SciMLLogging
   2467.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3807.3 ms  ✓ LogExpFunctions
   2521.7 ms  ✓ EnzymeCore → AdaptExt
  12606.6 ms  ✓ Distances
  12588.7 ms  ✓ ThreadingUtilities
   2594.6 ms  ✓ Compat → CompatLinearAlgebraExt
   3182.1 ms  ✓ CommonSubexpressions
   3597.5 ms  ✓ GPUArraysCore
  11495.0 ms  ✓ Missings
  10023.2 ms  ✓ DataStructures
   3814.3 ms  ✓ Rmath_jll
  19573.8 ms  ✓ Distributed
   4690.4 ms  ✓ OpenSpecFun_jll
  11205.2 ms  ✓ Jieko
  21594.9 ms  ✓ TimerOutputs
   5004.3 ms  ✓ FFTW_jll
   3310.9 ms  ✓ SortingAlgorithms
   8932.0 ms  ✓ RecipesBase
  11090.0 ms  ✓ ArrayInterface
   8204.0 ms  ✓ oneTBB_jll
   2911.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2904.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   8703.9 ms  ✓ IntelOpenMP_jll
   3594.5 ms  ✓ TruncatedStacktraces
   7302.1 ms  ✓ Setfield
   2530.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4196.3 ms  ✓ Rmath
   2614.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4991.0 ms  ✓ ProgressMeter
   3684.9 ms  ✓ MaybeInplace
  27803.6 ms  ✓ SparseArrays
   2597.7 ms  ✓ FiniteDiff
  10998.6 ms  ✓ QuadGK
   3109.4 ms  ✓ SuiteSparse
   3292.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3424.5 ms  ✓ Statistics → SparseArraysExt
   3608.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3385.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   6803.4 ms  ✓ PreallocationTools
   6769.8 ms  ✓ MKL_jll
  10104.4 ms  ✓ SciMLStructures
   3202.5 ms  ✓ Distances → DistancesSparseArraysExt
   3296.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2796.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3279.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3193.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  12903.3 ms  ✓ SpecialFunctions
   3496.3 ms  ✓ PDMats
  18183.7 ms  ✓ Accessors
   1818.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   2288.9 ms  ✓ DiffRules
   1813.6 ms  ✓ Accessors → LinearAlgebraExt
   4108.0 ms  ✓ HypergeometricFunctions
   3993.3 ms  ✓ BangBang
  27906.8 ms  ✓ Static
  24216.0 ms  ✓ Test
   2498.7 ms  ✓ BitTwiddlingConvenienceFunctions
   3593.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16033.1 ms  ✓ StatsBase
   6189.0 ms  ✓ CPUSummary
  13154.4 ms  ✓ SymbolicIndexingInterface
   8709.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3703.7 ms  ✓ PDMats → StatsBaseExt
   3903.0 ms  ✓ Accessors → TestExt
   3812.1 ms  ✓ PolyesterWeave
  15275.4 ms  ✓ SciMLOperators
  11982.6 ms  ✓ OhMyThreads
  15680.3 ms  ✓ StatsFuns
  43197.7 ms  ✓ StaticArrays
   3305.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4069.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3816.7 ms  ✓ OhMyThreads → MarkdownExt
   2722.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3310.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3696.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3911.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3400.5 ms  ✓ Adapt → AdaptStaticArraysExt
  22661.5 ms  ✓ Roots
   3112.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3202.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3482.9 ms  ✓ Accessors → StaticArraysExt
   3708.6 ms  ✓ BangBang → BangBangStaticArraysExt
  27379.8 ms  ✓ ForwardDiff
   5896.2 ms  ✓ Roots → RootsForwardDiffExt
   6931.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   7109.9 ms  ✓ FastPower → FastPowerForwardDiffExt
  10096.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  63597.3 ms  ✓ Parsers
  13812.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  56191.4 ms  ✓ Moshi
  45313.2 ms  ✓ FFTW
  37923.3 ms  ✓ StaticArrayInterface
  25908.2 ms  ✓ Distributions
   2298.3 ms  ✓ NLSolversBase
  30856.3 ms  ✓ RecursiveArrayTools
   2076.4 ms  ✓ CloseOpenIntervals
   2284.6 ms  ✓ LayoutPointers
   2562.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   5096.8 ms  ✓ JSON
   2165.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2328.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  25514.2 ms  ✓ NearestNeighbors
   2655.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2803.1 ms  ✓ StrideArraysCore
   4209.8 ms  ✓ Distributions → DistributionsTestExt
   1421.1 ms  ✓ Neighborhood
   1150.1 ms  ✓ Polyester
   5331.6 ms  ✓ LineSearches
   2596.8 ms  ✓ Clustering
   1127.5 ms  ✓ FastBroadcast
    903.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2705.8 ms  ✓ StateSpaceSets
   3112.4 ms  ✓ Optim
   7898.4 ms  ✓ BlackBoxOptim
   2730.2 ms  ✓ DelayEmbeddings
  63653.4 ms  ✓ Polynomials
    768.0 ms  ✓ Polynomials → PolynomialsFFTWExt
   2255.7 ms  ✓ DSP
  13845.0 ms  ✓ SciMLBase
