nice: cannot set niceness: Permission denied
Precompiling packages...
    423.6 ms  ✓ CPUTime
    440.8 ms  ✓ Reexport
    560.0 ms  ✓ ConstructionBase
    462.7 ms  ✓ StatsAPI
    598.5 ms  ✓ IterTools
    463.3 ms  ✓ CommonSolve
   1350.8 ms  ✓ IrrationalConstants
   1047.0 ms  ✓ Combinatorics
    583.2 ms  ✓ StableTasks
    532.8 ms  ✓ StaticArraysCore
    618.9 ms  ✓ Statistics
    500.4 ms  ✓ ChunkSplitters
    449.4 ms  ✓ IfElse
    857.7 ms  ✓ SuiteSparse_jll
    455.4 ms  ✓ PtrArrays
    732.8 ms  ✓ EnzymeCore
    508.1 ms  ✓ Mmap
    461.0 ms  ✓ TaskLocalValues
    496.5 ms  ✓ ManualMemory
    521.8 ms  ✓ PositiveFactorizations
    465.2 ms  ✓ DataAPI
    466.4 ms  ✓ CommonWorldInvalidations
    917.2 ms  ✓ SciMLPublic
    483.7 ms  ✓ Future
    518.8 ms  ✓ FastPower
    544.0 ms  ✓ CompositionsBase
    661.2 ms  ✓ InverseFunctions
   4672.5 ms  ✓ MacroTools
    714.9 ms  ✓ AbstractTrees
    461.5 ms  ✓ MuladdMacro
    599.4 ms  ✓ AbstractFFTs
    478.6 ms  ✓ EnumX
   2365.2 ms  ✓ ExproniconLite
    683.6 ms  ✓ OpenLibm_jll
   1239.3 ms  ✓ InitialValues
    561.9 ms  ✓ ExprTools
    487.4 ms  ✓ ConcreteStructs
   1147.4 ms  ✓ FillArrays
    981.7 ms  ✓ SpatialIndexing
    637.7 ms  ✓ OrderedCollections
    472.6 ms  ✓ HashArrayMappedTries
    669.5 ms  ✓ ADTypes
    715.6 ms  ✓ Serialization
   1810.6 ms  ✓ Bessels
    695.3 ms  ✓ DocStringExtensions
    534.8 ms  ✓ FastClosures
    479.7 ms  ✓ SIMDTypes
    448.3 ms  ✓ IteratorInterfaceExtensions
    757.4 ms  ✓ Requires
    751.6 ms  ✓ CpuId
    569.9 ms  ✓ LoggingExtras
    642.2 ms  ✓ Compat
   1455.0 ms  ✓ InteractiveUtils
   3052.7 ms  ✓ FunctionWrappers
    991.9 ms  ✓ LazyArtifacts
    509.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    489.8 ms  ✓ DiffResults
    778.3 ms  ✓ Distances
    533.5 ms  ✓ AliasTables
   1709.0 ms  ✓ Preferences
    567.5 ms  ✓ Missings
    455.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    446.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    603.0 ms  ✓ CommonSubexpressions
   1235.9 ms  ✓ ThreadingUtilities
    510.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    564.9 ms  ✓ NaNMath
    481.4 ms  ✓ ScopedValues
    414.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    414.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1094.1 ms  ✓ DifferentiationInterface
   2003.2 ms  ✓ Jieko
   1822.8 ms  ✓ DataStructures
    459.6 ms  ✓ RuntimeGeneratedFunctions
    680.6 ms  ✓ LogExpFunctions
    478.9 ms  ✓ Adapt
    461.0 ms  ✓ Compat → CompatLinearAlgebraExt
    431.0 ms  ✓ FunctionWrappersWrappers
   2334.5 ms  ✓ Distributed
    516.8 ms  ✓ PrecompileTools
    547.9 ms  ✓ JLLWrappers
    641.6 ms  ✓ SciMLLogging
   1588.0 ms  ✓ Setfield
    610.1 ms  ✓ TruncatedStacktraces
    538.6 ms  ✓ SortingAlgorithms
   3900.2 ms  ✓ SparseArrays
    419.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    909.7 ms  ✓ QuadGK
    598.3 ms  ✓ ArrayInterface
    613.6 ms  ✓ GPUArraysCore
    489.3 ms  ✓ EnzymeCore → AdaptExt
   2531.9 ms  ✓ Accessors
    817.1 ms  ✓ ProgressMeter
   1896.3 ms  ✓ RecipesBase
   8634.0 ms  ✓ Test
    683.4 ms  ✓ Rmath_jll
    800.4 ms  ✓ OpenSpecFun_jll
   1396.7 ms  ✓ IntelOpenMP_jll
  10459.4 ms  ✓ Moshi
   1258.8 ms  ✓ oneTBB_jll
    700.1 ms  ✓ FFTW_jll
    672.1 ms  ✓ Statistics → SparseArraysExt
    832.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    696.9 ms  ✓ SuiteSparse
    753.0 ms  ✓ Distances → DistancesSparseArraysExt
    888.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    877.8 ms  ✓ Adapt → AdaptSparseArraysExt
    612.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    813.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    953.7 ms  ✓ SciMLStructures
    617.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1381.3 ms  ✓ PreallocationTools
    619.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    723.2 ms  ✓ Accessors → LinearAlgebraExt
    878.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15492.8 ms  ✓ StaticArrays
    710.5 ms  ✓ Accessors → TestExt
  15629.7 ms  ✓ Parsers
   1595.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    799.0 ms  ✓ Rmath
   1391.9 ms  ✓ MKL_jll
   1003.8 ms  ✓ PDMats
   2833.1 ms  ✓ SpecialFunctions
   2793.2 ms  ✓ StatsBase
    815.5 ms  ✓ FiniteDiff
    915.7 ms  ✓ BangBang
   1288.3 ms  ✓ SymbolicIndexingInterface
    694.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2031.1 ms  ✓ SciMLOperators
    728.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    756.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
