nice: cannot set niceness: Permission denied
Precompiling packages...
    405.4 ms  ✓ CPUTime
    408.2 ms  ✓ Reexport
    549.3 ms  ✓ ConstructionBase
    460.6 ms  ✓ StatsAPI
    602.0 ms  ✓ IterTools
    442.7 ms  ✓ CommonSolve
   1308.9 ms  ✓ IrrationalConstants
    567.1 ms  ✓ StableTasks
   1040.6 ms  ✓ Combinatorics
    503.2 ms  ✓ StaticArraysCore
    610.5 ms  ✓ Statistics
    515.9 ms  ✓ ChunkSplitters
    436.7 ms  ✓ IfElse
    854.2 ms  ✓ SuiteSparse_jll
    696.8 ms  ✓ EnzymeCore
    487.4 ms  ✓ PtrArrays
    523.7 ms  ✓ Mmap
    469.7 ms  ✓ TaskLocalValues
    511.0 ms  ✓ ManualMemory
    523.1 ms  ✓ PositiveFactorizations
    486.5 ms  ✓ DataAPI
    430.2 ms  ✓ CommonWorldInvalidations
    849.3 ms  ✓ SciMLPublic
    413.0 ms  ✓ Future
    411.2 ms  ✓ FastPower
    437.8 ms  ✓ CompositionsBase
    514.1 ms  ✓ InverseFunctions
    631.5 ms  ✓ AbstractTrees
    526.0 ms  ✓ MuladdMacro
    710.7 ms  ✓ AbstractFFTs
    585.0 ms  ✓ EnumX
   2359.2 ms  ✓ ExproniconLite
   5581.7 ms  ✓ MacroTools
   1425.2 ms  ✓ InitialValues
    506.8 ms  ✓ ExprTools
    696.1 ms  ✓ OpenLibm_jll
    421.1 ms  ✓ ConcreteStructs
   1093.3 ms  ✓ FillArrays
    900.8 ms  ✓ SpatialIndexing
    661.0 ms  ✓ OrderedCollections
    487.3 ms  ✓ HashArrayMappedTries
    707.8 ms  ✓ ADTypes
    715.7 ms  ✓ Serialization
   1753.0 ms  ✓ Bessels
    660.8 ms  ✓ DocStringExtensions
    502.9 ms  ✓ FastClosures
    432.5 ms  ✓ SIMDTypes
    448.6 ms  ✓ IteratorInterfaceExtensions
    756.3 ms  ✓ Requires
    553.5 ms  ✓ LoggingExtras
    737.5 ms  ✓ CpuId
    582.4 ms  ✓ Compat
   1409.2 ms  ✓ InteractiveUtils
    922.1 ms  ✓ LazyArtifacts
    573.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    498.8 ms  ✓ DiffResults
    569.0 ms  ✓ AliasTables
    800.5 ms  ✓ Distances
   3882.8 ms  ✓ FunctionWrappers
   2151.6 ms  ✓ Preferences
    460.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    551.0 ms  ✓ Missings
    460.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1269.5 ms  ✓ ThreadingUtilities
    571.5 ms  ✓ CommonSubexpressions
    542.1 ms  ✓ NaNMath
    495.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    467.0 ms  ✓ ScopedValues
    432.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    451.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1968.7 ms  ✓ Jieko
   1123.6 ms  ✓ DifferentiationInterface
   1806.1 ms  ✓ DataStructures
    440.6 ms  ✓ RuntimeGeneratedFunctions
    709.5 ms  ✓ LogExpFunctions
    556.2 ms  ✓ Adapt
    507.3 ms  ✓ Compat → CompatLinearAlgebraExt
   4012.9 ms  ✓ TimerOutputs
    463.6 ms  ✓ FunctionWrappersWrappers
   2802.2 ms  ✓ Distributed
    457.8 ms  ✓ PrecompileTools
    590.6 ms  ✓ JLLWrappers
   1559.9 ms  ✓ Setfield
    624.7 ms  ✓ SciMLLogging
    542.1 ms  ✓ TruncatedStacktraces
    563.6 ms  ✓ SortingAlgorithms
   4557.7 ms  ✓ SparseArrays
    406.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    935.8 ms  ✓ QuadGK
    626.0 ms  ✓ ArrayInterface
   2513.1 ms  ✓ Accessors
    667.1 ms  ✓ GPUArraysCore
    472.8 ms  ✓ EnzymeCore → AdaptExt
    805.4 ms  ✓ ProgressMeter
   1836.1 ms  ✓ RecipesBase
   9767.4 ms  ✓ Test
    646.7 ms  ✓ Rmath_jll
    800.4 ms  ✓ OpenSpecFun_jll
   1353.1 ms  ✓ IntelOpenMP_jll
  11021.0 ms  ✓ Moshi
   1244.6 ms  ✓ oneTBB_jll
    679.2 ms  ✓ FFTW_jll
    578.4 ms  ✓ Statistics → SparseArraysExt
