nice: cannot set niceness: Permission denied
Precompiling packages...
    404.5 ms  ✓ CPUTime
    416.7 ms  ✓ Reexport
    570.2 ms  ✓ ConstructionBase
    462.7 ms  ✓ StatsAPI
    624.8 ms  ✓ IterTools
   1300.4 ms  ✓ IrrationalConstants
    474.7 ms  ✓ CommonSolve
    566.7 ms  ✓ StableTasks
   1045.2 ms  ✓ Combinatorics
    531.7 ms  ✓ StaticArraysCore
    615.6 ms  ✓ Statistics
    525.5 ms  ✓ ChunkSplitters
    446.2 ms  ✓ IfElse
    716.6 ms  ✓ EnzymeCore
    453.0 ms  ✓ PtrArrays
   1070.9 ms  ✓ SuiteSparse_jll
    552.6 ms  ✓ Mmap
    482.2 ms  ✓ TaskLocalValues
    526.8 ms  ✓ ManualMemory
    562.4 ms  ✓ PositiveFactorizations
    497.6 ms  ✓ DataAPI
    430.7 ms  ✓ CommonWorldInvalidations
    419.2 ms  ✓ Future
    930.9 ms  ✓ SciMLPublic
    423.0 ms  ✓ FastPower
    527.3 ms  ✓ InverseFunctions
    461.0 ms  ✓ CompositionsBase
    647.0 ms  ✓ AbstractTrees
    512.5 ms  ✓ MuladdMacro
    738.7 ms  ✓ AbstractFFTs
   2377.0 ms  ✓ ExproniconLite
    585.1 ms  ✓ EnumX
   5803.4 ms  ✓ MacroTools
   1447.5 ms  ✓ InitialValues
    519.7 ms  ✓ ExprTools
    718.8 ms  ✓ OpenLibm_jll
    433.6 ms  ✓ ConcreteStructs
   1119.5 ms  ✓ FillArrays
    916.2 ms  ✓ SpatialIndexing
    664.8 ms  ✓ OrderedCollections
    503.7 ms  ✓ HashArrayMappedTries
    723.2 ms  ✓ ADTypes
    725.5 ms  ✓ Serialization
   1763.9 ms  ✓ Bessels
    684.3 ms  ✓ DocStringExtensions
    495.0 ms  ✓ FastClosures
    459.7 ms  ✓ SIMDTypes
    450.0 ms  ✓ IteratorInterfaceExtensions
    763.1 ms  ✓ Requires
    584.3 ms  ✓ LoggingExtras
    779.0 ms  ✓ CpuId
    595.9 ms  ✓ Compat
   1430.3 ms  ✓ InteractiveUtils
    873.0 ms  ✓ LazyArtifacts
    434.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    491.7 ms  ✓ DiffResults
    541.3 ms  ✓ AliasTables
    825.6 ms  ✓ Distances
   3998.9 ms  ✓ FunctionWrappers
    614.7 ms  ✓ Missings
    535.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2348.3 ms  ✓ Preferences
    502.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1384.3 ms  ✓ ThreadingUtilities
    550.4 ms  ✓ NaNMath
    600.2 ms  ✓ CommonSubexpressions
    525.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    431.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    455.7 ms  ✓ ScopedValues
    410.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1091.3 ms  ✓ DifferentiationInterface
   2052.8 ms  ✓ Jieko
   1822.0 ms  ✓ DataStructures
    479.4 ms  ✓ RuntimeGeneratedFunctions
    677.4 ms  ✓ LogExpFunctions
    458.2 ms  ✓ Compat → CompatLinearAlgebraExt
    506.5 ms  ✓ Adapt
    407.3 ms  ✓ FunctionWrappersWrappers
    502.2 ms  ✓ PrecompileTools
   2760.2 ms  ✓ Distributed
   1539.1 ms  ✓ Setfield
    603.3 ms  ✓ JLLWrappers
    650.9 ms  ✓ SciMLLogging
    550.4 ms  ✓ TruncatedStacktraces
    528.2 ms  ✓ SortingAlgorithms
   4325.3 ms  ✓ SparseArrays
    448.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    949.9 ms  ✓ QuadGK
   2613.4 ms  ✓ Accessors
    698.1 ms  ✓ ArrayInterface
    660.4 ms  ✓ GPUArraysCore
    433.5 ms  ✓ EnzymeCore → AdaptExt
   1980.6 ms  ✓ RecipesBase
  10798.4 ms  ✓ Test
   1057.0 ms  ✓ ProgressMeter
  10646.1 ms  ✓ Moshi
    771.8 ms  ✓ Rmath_jll
    663.3 ms  ✓ OpenSpecFun_jll
   1154.2 ms  ✓ IntelOpenMP_jll
   1371.7 ms  ✓ oneTBB_jll
    873.2 ms  ✓ FFTW_jll
    881.8 ms  ✓ Statistics → SparseArraysExt
   1028.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    813.1 ms  ✓ SuiteSparse
    829.5 ms  ✓ Distances → DistancesSparseArraysExt
    883.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    863.7 ms  ✓ Adapt → AdaptSparseArraysExt
    710.7 ms  ✓ Accessors → LinearAlgebraExt
    614.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    689.2 ms  ✓ SciMLStructures
    888.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    629.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    656.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1383.7 ms  ✓ PreallocationTools
  15737.7 ms  ✓ Parsers
    808.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  17097.9 ms  ✓ StaticArrays
    730.0 ms  ✓ Accessors → TestExt
   1655.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    732.1 ms  ✓ Rmath
   1147.0 ms  ✓ MKL_jll
   2308.7 ms  ✓ SpecialFunctions
    816.8 ms  ✓ PDMats
   2275.7 ms  ✓ StatsBase
    753.7 ms  ✓ BangBang
    685.0 ms  ✓ FiniteDiff
   1720.6 ms  ✓ SciMLOperators
   1150.0 ms  ✓ SymbolicIndexingInterface
   2990.7 ms  ✓ Roots
    842.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    759.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    747.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2297.3 ms  ✓ JSON
    753.6 ms  ✓ Adapt → AdaptStaticArraysExt
    855.4 ms  ✓ Accessors → StaticArraysExt
    823.4 ms  ✓ DiffRules
   1334.3 ms  ✓ HypergeometricFunctions
    770.4 ms  ✓ FillArrays → FillArraysPDMatsExt
    794.0 ms  ✓ PDMats → StatsBaseExt
    746.8 ms  ✓ BangBang → BangBangStaticArraysExt
   1065.4 ms  ✓ OhMyThreads
    703.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    738.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    649.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    606.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    812.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2033.2 ms  ✓ RecursiveArrayTools
  29390.3 ms  ✓ Static
   2135.4 ms  ✓ StatsFuns
    856.5 ms  ✓ OhMyThreads → MarkdownExt
   1025.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4866.7 ms  ✓ ForwardDiff
   6226.6 ms  ✓ NearestNeighbors
    701.3 ms  ✓ BitTwiddlingConvenienceFunctions
   1467.1 ms  ✓ CPUSummary
    655.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14053.5 ms  ✓ FFTW
    850.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    655.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    846.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    706.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    739.2 ms  ✓ Roots → RootsForwardDiffExt
    771.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5364.2 ms  ✓ Distributions
  27539.3 ms  ✓ Polynomials
    939.1 ms  ✓ Neighborhood
    659.8 ms  ✓ PolyesterWeave
    925.2 ms  ✓ NLSolversBase
   1632.6 ms  ✓ Clustering
   9786.8 ms  ✓ SciMLBase
   1346.8 ms  ✓ Distributions → DistributionsTestExt
   1025.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    949.6 ms  ✓ StateSpaceSets
   1092.2 ms  ✓ LineSearches
   1188.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    784.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1324.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1786.5 ms  ✓ DelayEmbeddings
   4514.3 ms  ✓ BlackBoxOptim
   2484.9 ms  ✓ DSP
   2501.5 ms  ✓ Optim
   1714.6 ms  ✓ Wavelets
   3066.6 ms  ✓ ComplexityMeasures
  18623.7 ms  ✓ StaticArrayInterface
    439.4 ms  ✓ CloseOpenIntervals
    519.9 ms  ✓ LayoutPointers
    559.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    686.7 ms  ✓ StrideArraysCore
    569.9 ms  ✓ Polyester
    591.6 ms  ✓ FastBroadcast
    511.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1551.9 ms  ✓ DiffEqBase
    873.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1008.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2611.4 ms  ✓ OrdinaryDiffEqCore
    764.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9883.6 ms  ✓ OrdinaryDiffEqTsit5
   1722.0 ms  ✓ DynamicalSystemsBase
   3149.6 ms  ✓ Attractors
