nice: cannot set niceness: Permission denied
Precompiling packages...
   1591.4 ms  ✓ UUIDs
   1591.1 ms  ✓ Logging
   1620.3 ms  ✓ OpenSSL_jll
   1589.7 ms  ✓ MozillaCACerts_jll
   1665.9 ms  ✓ Unicode
   1688.6 ms  ✓ nghttp2_jll
   1764.6 ms  ✓ Zlib_jll
   1791.7 ms  ✓ NetworkOptions
   1789.0 ms  ✓ CompilerSupportLibraries_jll
   1869.3 ms  ✓ Base64
    581.1 ms  ✓ LibSSH2_jll
    581.3 ms  ✓ p7zip_jll
    732.2 ms  ✓ Printf
    490.6 ms  ✓ LibCURL_jll
    492.2 ms  ✓ LibGit2_jll
   3148.8 ms  ✓ ArgTools
    751.1 ms  ✓ LibCURL
    639.7 ms  ✓ Tar
   2890.0 ms  ✓ Dates
    446.6 ms  ✓ TOML
   3074.9 ms  ✓ LibGit2
   3038.2 ms  ✓ Downloads
   9268.1 ms  ✓ StyledStrings
   1620.4 ms  ✓ JuliaSyntaxHighlighting
   3797.2 ms  ✓ Markdown
  46606.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2498.8 ms  ✓ Future
   2510.4 ms  ✓ IteratorInterfaceExtensions
   2518.7 ms  ✓ MuladdMacro
   2598.5 ms  ✓ ConcreteStructs
   2614.7 ms  ✓ ExprTools
   2696.0 ms  ✓ StatsAPI
   2899.6 ms  ✓ PositiveFactorizations
   3496.1 ms  ✓ AbstractFFTs
   4099.1 ms  ✓ ADTypes
   4279.7 ms  ✓ Serialization
   2513.1 ms  ✓ OpenLibm_jll
   2419.0 ms  ✓ CommonSolve
   3007.8 ms  ✓ InverseFunctions
   5679.8 ms  ✓ FillArrays
   3002.6 ms  ✓ SuiteSparse_jll
   5893.5 ms  ✓ InitialValues
   5915.7 ms  ✓ Combinatorics
   3457.8 ms  ✓ Statistics
   3501.2 ms  ✓ IterTools
   2905.0 ms  ✓ ManualMemory
   2454.7 ms  ✓ Reexport
   2958.9 ms  ✓ EnumX
   2706.6 ms  ✓ SIMDTypes
   2600.2 ms  ✓ CompositionsBase
   4694.4 ms  ✓ Requires
   2592.4 ms  ✓ PtrArrays
   3117.6 ms  ✓ Mmap
   3299.5 ms  ✓ AbstractTrees
   3506.8 ms  ✓ DocStringExtensions
   2440.0 ms  ✓ FastPower
   2573.0 ms  ✓ TaskLocalValues
   3008.6 ms  ✓ HashArrayMappedTries
  11192.8 ms  ✓ Bessels
   2509.9 ms  ✓ IfElse
   3081.3 ms  ✓ StableTasks
   3110.3 ms  ✓ CommonWorldInvalidations
   3193.2 ms  ✓ DataAPI
  12412.5 ms  ✓ FunctionWrappers
   3911.0 ms  ✓ EnzymeCore
   2586.9 ms  ✓ FastClosures
   2839.0 ms  ✓ ChunkSplitters
   3186.7 ms  ✓ SciMLPublic
   2911.3 ms  ✓ LoggingExtras
   3288.1 ms  ✓ StaticArraysCore
  10017.7 ms  ✓ NaNMath
  11188.9 ms  ✓ OrderedCollections
