nice: cannot set niceness: Permission denied
Precompiling packages...
    424.5 ms  ✓ Reexport
    481.5 ms  ✓ StatsAPI
    580.4 ms  ✓ ConstructionBase
    437.3 ms  ✓ CommonSolve
    609.6 ms  ✓ IterTools
   1278.3 ms  ✓ IrrationalConstants
   1076.6 ms  ✓ Combinatorics
    588.0 ms  ✓ StableTasks
    669.6 ms  ✓ Statistics
    537.8 ms  ✓ StaticArraysCore
    511.8 ms  ✓ ChunkSplitters
    454.3 ms  ✓ IfElse
    709.6 ms  ✓ EnzymeCore
    906.0 ms  ✓ SuiteSparse_jll
    481.3 ms  ✓ PtrArrays
    547.0 ms  ✓ Mmap
    455.5 ms  ✓ TaskLocalValues
    539.7 ms  ✓ ManualMemory
    561.4 ms  ✓ PositiveFactorizations
    498.5 ms  ✓ DataAPI
    719.1 ms  ✓ SciMLPublic
    453.5 ms  ✓ CommonWorldInvalidations
    462.6 ms  ✓ Future
    511.2 ms  ✓ FastPower
    611.5 ms  ✓ InverseFunctions
    532.5 ms  ✓ CompositionsBase
   4439.6 ms  ✓ MacroTools
    678.5 ms  ✓ AbstractTrees
    486.9 ms  ✓ MuladdMacro
    608.0 ms  ✓ AbstractFFTs
   2107.7 ms  ✓ ExproniconLite
    507.7 ms  ✓ EnumX
   1175.6 ms  ✓ InitialValues
    729.2 ms  ✓ OpenLibm_jll
    492.4 ms  ✓ ExprTools
    439.2 ms  ✓ ConcreteStructs
   1087.3 ms  ✓ FillArrays
    936.5 ms  ✓ SpatialIndexing
    699.7 ms  ✓ OrderedCollections
    499.4 ms  ✓ HashArrayMappedTries
    768.6 ms  ✓ ADTypes
    754.3 ms  ✓ Serialization
   1709.6 ms  ✓ Bessels
    699.3 ms  ✓ DocStringExtensions
    512.0 ms  ✓ FastClosures
    463.7 ms  ✓ SIMDTypes
    474.8 ms  ✓ IteratorInterfaceExtensions
    795.8 ms  ✓ Requires
    692.2 ms  ✓ LoggingExtras
    803.2 ms  ✓ CpuId
    630.5 ms  ✓ Compat
   2867.8 ms  ✓ FunctionWrappers
   1448.9 ms  ✓ InteractiveUtils
    458.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1011.9 ms  ✓ LazyArtifacts
    504.9 ms  ✓ DiffResults
    812.2 ms  ✓ Distances
    545.9 ms  ✓ AliasTables
    546.6 ms  ✓ Missings
   1892.8 ms  ✓ Preferences
    444.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    575.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1124.4 ms  ✓ ThreadingUtilities
    614.5 ms  ✓ CommonSubexpressions
    557.7 ms  ✓ NaNMath
    541.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    494.5 ms  ✓ ScopedValues
    426.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    469.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1917.9 ms  ✓ Jieko
   1121.5 ms  ✓ DifferentiationInterface
   1858.2 ms  ✓ DataStructures
    519.7 ms  ✓ RuntimeGeneratedFunctions
    786.4 ms  ✓ LogExpFunctions
    604.8 ms  ✓ Adapt
   3453.9 ms  ✓ TimerOutputs
    526.9 ms  ✓ Compat → CompatLinearAlgebraExt
    482.9 ms  ✓ FunctionWrappersWrappers
   2611.4 ms  ✓ Distributed
    620.3 ms  ✓ PrecompileTools
    695.9 ms  ✓ JLLWrappers
   1375.0 ms  ✓ Setfield
    876.9 ms  ✓ SciMLLogging
    791.5 ms  ✓ TruncatedStacktraces
   4389.6 ms  ✓ SparseArrays
    635.5 ms  ✓ SortingAlgorithms
    444.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1037.8 ms  ✓ QuadGK
   2404.0 ms  ✓ Accessors
    661.0 ms  ✓ ArrayInterface
    453.3 ms  ✓ EnzymeCore → AdaptExt
    612.2 ms  ✓ GPUArraysCore
    888.4 ms  ✓ ProgressMeter
   2199.2 ms  ✓ RecipesBase
   1089.9 ms  ✓ Rmath_jll
   8090.9 ms  ✓ Test
    967.2 ms  ✓ OpenSpecFun_jll
   1456.4 ms  ✓ IntelOpenMP_jll
   1641.1 ms  ✓ oneTBB_jll
   1171.2 ms  ✓ FFTW_jll
    796.2 ms  ✓ Statistics → SparseArraysExt
    901.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10032.3 ms  ✓ Moshi
    754.7 ms  ✓ SuiteSparse
    670.8 ms  ✓ Distances → DistancesSparseArraysExt
    651.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    620.7 ms  ✓ Adapt → AdaptSparseArraysExt
