nice: cannot set niceness: Permission denied
Precompiling packages...
   2020.8 ms  ✓ LazyArtifacts
   2041.9 ms  ✓ MuladdMacro
   2041.2 ms  ✓ IteratorInterfaceExtensions
   2056.3 ms  ✓ ConcreteStructs
   2233.8 ms  ✓ ExprTools
   2437.8 ms  ✓ StatsAPI
   2625.1 ms  ✓ PositiveFactorizations
   2848.0 ms  ✓ AbstractFFTs
   3129.3 ms  ✓ ADTypes
   3456.0 ms  ✓ FunctionWrappers
   1874.6 ms  ✓ OpenLibm_jll
   1865.1 ms  ✓ CommonSolve
   3884.6 ms  ✓ InitialValues
   4200.1 ms  ✓ Combinatorics
   2288.6 ms  ✓ CompilerSupportLibraries_jll
   4404.4 ms  ✓ FillArrays
   2589.8 ms  ✓ InverseFunctions
   2409.7 ms  ✓ SuiteSparse_jll
   2012.7 ms  ✓ ManualMemory
   2798.8 ms  ✓ IterTools
   2120.6 ms  ✓ NaNMath
   1798.5 ms  ✓ Reexport
   2283.8 ms  ✓ EnumX
   2543.9 ms  ✓ Compat
   2607.8 ms  ✓ OrderedCollections
   1996.4 ms  ✓ SIMDTypes
   3441.4 ms  ✓ Preferences
   7702.9 ms  ✓ ExproniconLite
   7716.8 ms  ✓ Bessels
   2620.8 ms  ✓ AbstractTrees
   3594.2 ms  ✓ SpatialIndexing
   2990.6 ms  ✓ DocStringExtensions
   2217.8 ms  ✓ CompositionsBase
   2116.2 ms  ✓ FastPower
   2298.5 ms  ✓ PtrArrays
   2272.7 ms  ✓ TaskLocalValues
   2499.5 ms  ✓ HashArrayMappedTries
   2389.2 ms  ✓ StableTasks
   2923.1 ms  ✓ CpuId
   2195.5 ms  ✓ CommonWorldInvalidations
   2490.7 ms  ✓ IfElse
   2481.7 ms  ✓ ConstructionBase
   2613.3 ms  ✓ DataAPI
   2390.5 ms  ✓ FastClosures
   8696.6 ms  ✓ Distributed
   3219.0 ms  ✓ EnzymeCore
   2204.4 ms  ✓ SciMLPublic
   5991.4 ms  ✓ IrrationalConstants
   2900.2 ms  ✓ ChunkSplitters
   3192.9 ms  ✓ LoggingExtras
   3207.9 ms  ✓ StaticArraysCore
   3097.6 ms  ✓ RuntimeGeneratedFunctions
   2106.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   9697.2 ms  ✓ MacroTools
   2591.3 ms  ✓ Requires
  12942.2 ms  ✓ Test
   2194.0 ms  ✓ Compat → CompatLinearAlgebraExt
   1999.1 ms  ✓ PrecompileTools
   2597.1 ms  ✓ Missings
   2718.2 ms  ✓ JLLWrappers
   2004.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1800.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2007.7 ms  ✓ AliasTables
   2004.9 ms  ✓ ScopedValues
   1919.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   5003.2 ms  ✓ DifferentiationInterface
   2003.2 ms  ✓ SciMLLogging
   1810.9 ms  ✓ DiffResults
   2114.4 ms  ✓ Rmath_jll
   3110.4 ms  ✓ ThreadingUtilities
   3101.1 ms  ✓ ProgressMeter
   2905.6 ms  ✓ LogExpFunctions
   1993.5 ms  ✓ Adapt
   2088.5 ms  ✓ CommonSubexpressions
   2395.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2194.7 ms  ✓ TruncatedStacktraces
   7483.7 ms  ✓ DataStructures
   2602.7 ms  ✓ IntelOpenMP_jll
   9176.9 ms  ✓ TimerOutputs
   2587.3 ms  ✓ OpenSpecFun_jll
   3395.0 ms  ✓ Static
   3003.0 ms  ✓ FFTW_jll
   3390.6 ms  ✓ oneTBB_jll
   5094.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   8291.2 ms  ✓ Jieko
   2110.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2103.9 ms  ✓ EnzymeCore → AdaptExt
