nice: cannot set niceness: Permission denied
Precompiling packages...
   1631.4 ms  ✓ UUIDs
   1744.3 ms  ✓ OpenSSL_jll
   1717.4 ms  ✓ MozillaCACerts_jll
   1734.2 ms  ✓ Unicode
   1793.9 ms  ✓ Logging
   1821.6 ms  ✓ nghttp2_jll
   1838.0 ms  ✓ Zlib_jll
   1892.8 ms  ✓ NetworkOptions
   1924.9 ms  ✓ CompilerSupportLibraries_jll
   1982.4 ms  ✓ Base64
    550.1 ms  ✓ LibSSH2_jll
    778.1 ms  ✓ Printf
    605.1 ms  ✓ p7zip_jll
    527.1 ms  ✓ LibCURL_jll
    528.9 ms  ✓ LibGit2_jll
   3312.5 ms  ✓ ArgTools
    761.3 ms  ✓ LibCURL
    635.3 ms  ✓ Tar
   2972.2 ms  ✓ Dates
   3053.2 ms  ✓ LibGit2
    444.0 ms  ✓ TOML
   2985.0 ms  ✓ Downloads
   9423.4 ms  ✓ StyledStrings
   1648.9 ms  ✓ JuliaSyntaxHighlighting
   3699.6 ms  ✓ Markdown
  45999.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2449.4 ms  ✓ IteratorInterfaceExtensions
   2483.6 ms  ✓ ConcreteStructs
   2485.9 ms  ✓ Future
   2581.9 ms  ✓ MuladdMacro
   2684.1 ms  ✓ PositiveFactorizations
   2681.4 ms  ✓ StatsAPI
   2779.8 ms  ✓ ExprTools
   3281.7 ms  ✓ AbstractFFTs
   4270.0 ms  ✓ Serialization
   4283.5 ms  ✓ ADTypes
   2497.6 ms  ✓ OpenLibm_jll
   2511.9 ms  ✓ CommonSolve
   2913.4 ms  ✓ InverseFunctions
   5568.5 ms  ✓ FillArrays
   5590.8 ms  ✓ Combinatorics
   5741.6 ms  ✓ InitialValues
   3296.2 ms  ✓ Statistics
   3099.4 ms  ✓ SuiteSparse_jll
   3597.0 ms  ✓ IterTools
   3000.6 ms  ✓ ManualMemory
   2636.8 ms  ✓ EnumX
   2294.7 ms  ✓ SIMDTypes
   2596.2 ms  ✓ Reexport
   2501.4 ms  ✓ PtrArrays
   2604.6 ms  ✓ CompositionsBase
   3334.2 ms  ✓ AbstractTrees
   3509.7 ms  ✓ DocStringExtensions
   2810.5 ms  ✓ FastPower
   2483.8 ms  ✓ TaskLocalValues
   5399.0 ms  ✓ SpatialIndexing
   2804.4 ms  ✓ HashArrayMappedTries
  10695.9 ms  ✓ FunctionWrappers
  11354.7 ms  ✓ Bessels
   2793.8 ms  ✓ StableTasks
   2896.4 ms  ✓ IfElse
   3904.1 ms  ✓ EnzymeCore
   2804.1 ms  ✓ CPUTime
   2711.4 ms  ✓ DataAPI
   2805.3 ms  ✓ CommonWorldInvalidations
   2600.1 ms  ✓ FastClosures
   2997.5 ms  ✓ ChunkSplitters
   2913.4 ms  ✓ SciMLPublic
   2899.4 ms  ✓ StaticArraysCore
  10201.5 ms  ✓ OrderedCollections
   3012.1 ms  ✓ LoggingExtras
  16175.9 ms  ✓ ExproniconLite
  10586.7 ms  ✓ Distances
   3811.0 ms  ✓ Preferences
   4387.8 ms  ✓ CpuId
   3081.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5298.1 ms  ✓ LazyArtifacts
   4401.6 ms  ✓ Requires
   2804.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   9998.6 ms  ✓ ConstructionBase
   2805.9 ms  ✓ Mmap
  13499.2 ms  ✓ IrrationalConstants
   2413.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2791.3 ms  ✓ ScopedValues
  17256.9 ms  ✓ Distributed
  19001.6 ms  ✓ MacroTools
   2790.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3089.6 ms  ✓ FunctionWrappersWrappers
   4099.7 ms  ✓ AliasTables
   9191.1 ms  ✓ RuntimeGeneratedFunctions
   3612.1 ms  ✓ DiffResults
   9693.7 ms  ✓ NaNMath
  10904.6 ms  ✓ Compat
   2601.6 ms  ✓ PrecompileTools
   2408.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3099.3 ms  ✓ JLLWrappers
   2706.2 ms  ✓ Adapt
   3493.2 ms  ✓ SciMLLogging
   2500.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  12008.4 ms  ✓ DifferentiationInterface
   3797.9 ms  ✓ LogExpFunctions
   2498.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3093.9 ms  ✓ CommonSubexpressions
  15291.5 ms  ✓ InteractiveUtils
   9764.4 ms  ✓ Missings
   5108.8 ms  ✓ ProgressMeter
  12200.4 ms  ✓ ThreadingUtilities
   9288.7 ms  ✓ DataStructures
   4078.0 ms  ✓ Rmath_jll
   9706.7 ms  ✓ Jieko
   6795.2 ms  ✓ Setfield
   4207.2 ms  ✓ FFTW_jll
   2507.0 ms  ✓ EnzymeCore → AdaptExt
   3507.9 ms  ✓ GPUArraysCore
   2607.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8743.8 ms  ✓ RecipesBase
   4451.0 ms  ✓ OpenSpecFun_jll
   6696.6 ms  ✓ IntelOpenMP_jll
   6915.6 ms  ✓ oneTBB_jll
   3582.3 ms  ✓ TruncatedStacktraces
   3010.4 ms  ✓ SortingAlgorithms
   2002.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2898.5 ms  ✓ Rmath
   7699.2 ms  ✓ ArrayInterface
   1701.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1787.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5401.5 ms  ✓ MKL_jll
   7510.6 ms  ✓ QuadGK
   3691.4 ms  ✓ PreallocationTools
  24494.6 ms  ✓ SparseArrays
   2799.8 ms  ✓ FiniteDiff
  15207.6 ms  ✓ Accessors
   3209.2 ms  ✓ SuiteSparse
   3298.8 ms  ✓ Statistics → SparseArraysExt
   3304.8 ms  ✓ Distances → DistancesSparseArraysExt
   3202.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3402.9 ms  ✓ Adapt → AdaptSparseArraysExt
   8082.1 ms  ✓ SciMLStructures
   3700.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
  11893.2 ms  ✓ SpecialFunctions
  20370.5 ms  ✓ Static
   4155.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2690.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2888.8 ms  ✓ Accessors → LinearAlgebraExt
   3188.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2340.6 ms  ✓ BitTwiddlingConvenienceFunctions
   3485.8 ms  ✓ DiffRules
   4593.6 ms  ✓ PDMats
   5895.3 ms  ✓ HypergeometricFunctions
   7022.3 ms  ✓ CPUSummary
   3397.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   5897.5 ms  ✓ BangBang
  22269.8 ms  ✓ Test
   4082.3 ms  ✓ PolyesterWeave
   3502.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  11988.1 ms  ✓ SymbolicIndexingInterface
   3570.2 ms  ✓ Accessors → TestExt
  16503.1 ms  ✓ StatsBase
   7235.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  13898.3 ms  ✓ SciMLOperators
  10111.8 ms  ✓ OhMyThreads
   2604.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3882.3 ms  ✓ PDMats → StatsBaseExt
   3714.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  14490.4 ms  ✓ StatsFuns
  41591.1 ms  ✓ StaticArrays
   2511.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  20991.8 ms  ✓ Roots
   5089.0 ms  ✓ OhMyThreads → MarkdownExt
   3502.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4810.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4916.6 ms  ✓ Adapt → AdaptStaticArraysExt
   5708.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   6201.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4594.9 ms  ✓ Accessors → StaticArraysExt
  25193.2 ms  ✓ ForwardDiff
   5401.8 ms  ✓ BangBang → BangBangStaticArraysExt
   3111.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5199.8 ms  ✓ FastPower → FastPowerForwardDiffExt
  56385.1 ms  ✓ Parsers
   7094.1 ms  ✓ Roots → RootsForwardDiffExt
  41805.6 ms  ✓ FFTW
   7700.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  22000.2 ms  ✓ RecursiveArrayTools
  48821.1 ms  ✓ Moshi
   8889.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1228.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1601.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3118.3 ms  ✓ JSON
   1519.2 ms  ✓ NLSolversBase
  18735.7 ms  ✓ Distributions
  14800.0 ms  ✓ NearestNeighbors
   2785.9 ms  ✓ Distributions → DistributionsTestExt
   1429.4 ms  ✓ Neighborhood
   3919.6 ms  ✓ LineSearches
   2497.5 ms  ✓ Clustering
   2735.7 ms  ✓ StateSpaceSets
   3455.3 ms  ✓ Optim
   7973.4 ms  ✓ BlackBoxOptim
   3610.9 ms  ✓ DelayEmbeddings
  55317.9 ms  ✓ StaticArrayInterface
  19490.1 ms  ✓ SciMLBase
   2005.2 ms  ✓ CloseOpenIntervals
   2151.0 ms  ✓ LayoutPointers
   2212.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2002.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
  62535.9 ms  ✓ Polynomials
    869.0 ms  ✓ StrideArraysCore
   2480.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2986.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    605.0 ms  ✓ Polyester
    809.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    614.7 ms  ✓ FastBroadcast
    553.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2114.2 ms  ✓ DSP
   1919.7 ms  ✓ DiffEqBase
   1089.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1131.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
