nice: cannot set niceness: Permission denied
Precompiling packages...
    392.6 ms  ✓ CPUTime
    401.1 ms  ✓ Reexport
    551.2 ms  ✓ ConstructionBase
    469.5 ms  ✓ StatsAPI
    632.3 ms  ✓ IterTools
   1337.8 ms  ✓ IrrationalConstants
    462.2 ms  ✓ CommonSolve
   1040.9 ms  ✓ Combinatorics
    571.8 ms  ✓ StableTasks
    525.0 ms  ✓ StaticArraysCore
    611.2 ms  ✓ Statistics
    508.5 ms  ✓ ChunkSplitters
    428.0 ms  ✓ IfElse
    875.4 ms  ✓ SuiteSparse_jll
    462.6 ms  ✓ PtrArrays
    705.9 ms  ✓ EnzymeCore
    523.3 ms  ✓ Mmap
    447.1 ms  ✓ TaskLocalValues
    509.1 ms  ✓ ManualMemory
    535.4 ms  ✓ AliasTables
    489.3 ms  ✓ DataAPI
    437.8 ms  ✓ CommonWorldInvalidations
    829.4 ms  ✓ SciMLPublic
    406.3 ms  ✓ Future
    417.8 ms  ✓ FastPower
    438.6 ms  ✓ CompositionsBase
    503.9 ms  ✓ InverseFunctions
    609.9 ms  ✓ AbstractTrees
    489.9 ms  ✓ MuladdMacro
    704.4 ms  ✓ AbstractFFTs
    550.4 ms  ✓ EnumX
   2397.6 ms  ✓ ExproniconLite
   1367.5 ms  ✓ InitialValues
   5686.0 ms  ✓ MacroTools
    505.6 ms  ✓ ExprTools
    725.0 ms  ✓ OpenLibm_jll
    418.0 ms  ✓ ConcreteStructs
   1153.6 ms  ✓ FillArrays
    898.7 ms  ✓ SpatialIndexing
    663.7 ms  ✓ OrderedCollections
    485.3 ms  ✓ HashArrayMappedTries
    695.9 ms  ✓ ADTypes
    699.0 ms  ✓ Serialization
   1775.5 ms  ✓ Bessels
    670.6 ms  ✓ DocStringExtensions
    531.9 ms  ✓ FastClosures
    442.8 ms  ✓ SIMDTypes
    433.0 ms  ✓ IteratorInterfaceExtensions
    751.7 ms  ✓ Requires
    582.0 ms  ✓ LoggingExtras
    761.6 ms  ✓ CpuId
    592.2 ms  ✓ Compat
   1274.3 ms  ✓ InteractiveUtils
    893.5 ms  ✓ LazyArtifacts
    502.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    472.3 ms  ✓ DiffResults
    549.3 ms  ✓ PositiveFactorizations
   3804.4 ms  ✓ FunctionWrappers
    868.4 ms  ✓ Distances
    559.0 ms  ✓ Missings
    458.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2195.1 ms  ✓ Preferences
    457.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1307.5 ms  ✓ ThreadingUtilities
    538.0 ms  ✓ NaNMath
    580.6 ms  ✓ CommonSubexpressions
    493.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    452.2 ms  ✓ ScopedValues
    417.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    399.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2002.2 ms  ✓ Jieko
   1127.2 ms  ✓ DifferentiationInterface
   1829.8 ms  ✓ DataStructures
    443.2 ms  ✓ RuntimeGeneratedFunctions
    701.6 ms  ✓ LogExpFunctions
    527.0 ms  ✓ Adapt
    553.6 ms  ✓ Compat → CompatLinearAlgebraExt
   4099.3 ms  ✓ TimerOutputs
   2885.4 ms  ✓ Distributed
    479.4 ms  ✓ FunctionWrappersWrappers
    468.1 ms  ✓ PrecompileTools
    577.5 ms  ✓ JLLWrappers
   1596.3 ms  ✓ Setfield
    626.2 ms  ✓ SciMLLogging
    545.3 ms  ✓ TruncatedStacktraces
    535.0 ms  ✓ SortingAlgorithms
   4499.4 ms  ✓ SparseArrays
    425.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    940.3 ms  ✓ QuadGK
    627.7 ms  ✓ ArrayInterface
    636.0 ms  ✓ GPUArraysCore
   2555.1 ms  ✓ Accessors
    490.3 ms  ✓ EnzymeCore → AdaptExt
    792.2 ms  ✓ ProgressMeter
   1864.1 ms  ✓ RecipesBase
   9697.4 ms  ✓ Test
    732.3 ms  ✓ Rmath_jll
    814.9 ms  ✓ OpenSpecFun_jll
   1400.7 ms  ✓ IntelOpenMP_jll
  10813.4 ms  ✓ Moshi
    674.6 ms  ✓ FFTW_jll
   1248.7 ms  ✓ oneTBB_jll
    600.6 ms  ✓ Statistics → SparseArraysExt
    705.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    723.4 ms  ✓ SuiteSparse
    827.5 ms  ✓ Distances → DistancesSparseArraysExt
    863.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    803.8 ms  ✓ Adapt → AdaptSparseArraysExt
    595.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1019.6 ms  ✓ MaybeInplace
    824.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    880.7 ms  ✓ SciMLStructures
    593.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1693.4 ms  ✓ PreallocationTools
    564.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    642.6 ms  ✓ Accessors → LinearAlgebraExt
    799.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16300.2 ms  ✓ StaticArrays
  15678.3 ms  ✓ Parsers
    590.0 ms  ✓ Accessors → TestExt
    714.3 ms  ✓ Rmath
   1392.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1330.5 ms  ✓ MKL_jll
    981.2 ms  ✓ PDMats
   2781.9 ms  ✓ SpecialFunctions
   2914.6 ms  ✓ StatsBase
    851.0 ms  ✓ FiniteDiff
    686.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    892.1 ms  ✓ BangBang
   1310.8 ms  ✓ SymbolicIndexingInterface
   1926.2 ms  ✓ SciMLOperators
    710.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    696.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    770.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
    694.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    706.4 ms  ✓ Adapt → AdaptStaticArraysExt
    741.8 ms  ✓ Accessors → StaticArraysExt
   3465.6 ms  ✓ Roots
    728.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   2089.6 ms  ✓ JSON
   1291.3 ms  ✓ HypergeometricFunctions
    766.6 ms  ✓ DiffRules
    771.8 ms  ✓ PDMats → StatsBaseExt
    693.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    688.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    652.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    757.2 ms  ✓ BangBang → BangBangStaticArraysExt
   1023.8 ms  ✓ OhMyThreads
  27167.5 ms  ✓ Static
    471.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    660.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1568.0 ms  ✓ StatsFuns
   5151.9 ms  ✓ RecursiveArrayTools
    903.6 ms  ✓ OhMyThreads → MarkdownExt
    818.9 ms  ✓ BitTwiddlingConvenienceFunctions
   6341.9 ms  ✓ NearestNeighbors
   5622.3 ms  ✓ ForwardDiff
   1509.2 ms  ✓ CPUSummary
    696.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
    999.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14447.8 ms  ✓ FFTW
    640.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1093.0 ms  ✓ Neighborhood
    813.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    535.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   1948.4 ms  ✓ Clustering
  26839.4 ms  ✓ Polynomials
    650.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    539.1 ms  ✓ Roots → RootsForwardDiffExt
    602.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1245.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5418.5 ms  ✓ Distributions
    709.1 ms  ✓ PolyesterWeave
    831.0 ms  ✓ NLSolversBase
    948.1 ms  ✓ StateSpaceSets
    944.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    889.4 ms  ✓ LineSearches
   1223.0 ms  ✓ Distributions → DistributionsTestExt
   2519.0 ms  ✓ DSP
   2571.5 ms  ✓ Optim
   4533.8 ms  ✓ BlackBoxOptim
   1752.0 ms  ✓ DelayEmbeddings
   1833.5 ms  ✓ Wavelets
  14839.5 ms  ✓ StaticArrayInterface
    523.8 ms  ✓ CloseOpenIntervals
    618.1 ms  ✓ LayoutPointers
    635.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    720.8 ms  ✓ StrideArraysCore
   3189.5 ms  ✓ ComplexityMeasures
    591.7 ms  ✓ Polyester
  10121.8 ms  ✓ SciMLBase
    639.0 ms  ✓ FastBroadcast
    710.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1061.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    563.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1193.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2120.8 ms  ✓ SciMLJacobianOperators
   4593.4 ms  ✓ NonlinearSolveBase
   1048.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1056.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3116.4 ms  ✓ BracketingNonlinearSolve
    951.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2088.6 ms  ✓ DiffEqBase
   1035.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1068.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3103.1 ms  ✓ OrdinaryDiffEqCore
   1177.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9768.9 ms  ✓ OrdinaryDiffEqTsit5
   1717.0 ms  ✓ DynamicalSystemsBase
   3134.6 ms  ✓ Attractors
  210 dependencies successfully precompiled in 102 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 469.00
	System time (seconds): 36.74
	Percent of CPU this job got: 259%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:14.87
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2800976
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 816
	Minor (reclaiming a frame) page faults: 13488187
	Voluntary context switches: 37472
	Involuntary context switches: 13463
	Swaps: 0
	File system inputs: 0
	File system outputs: 1122952
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
