nice: cannot set niceness: Permission denied
Precompiling packages...
   1873.1 ms  ✓ LazyArtifacts
   1952.8 ms  ✓ IteratorInterfaceExtensions
   1956.4 ms  ✓ ConcreteStructs
   1969.5 ms  ✓ SimpleUnPack
   2072.3 ms  ✓ MuladdMacro
   2079.4 ms  ✓ StatsAPI
   2155.6 ms  ✓ ExprTools
   2184.2 ms  ✓ PositiveFactorizations
   2782.9 ms  ✓ AbstractFFTs
   3125.3 ms  ✓ ADTypes
   1708.9 ms  ✓ CommonSolve
   3779.9 ms  ✓ FunctionWrappers
   1823.3 ms  ✓ OpenLibm_jll
   3840.7 ms  ✓ InitialValues
   4118.0 ms  ✓ Combinatorics
   2084.0 ms  ✓ CompilerSupportLibraries_jll
   2196.0 ms  ✓ InverseFunctions
   4405.9 ms  ✓ FillArrays
   2380.8 ms  ✓ SuiteSparse_jll
   2724.3 ms  ✓ IterTools
   2198.9 ms  ✓ ManualMemory
   1914.3 ms  ✓ EnumX
   2198.1 ms  ✓ Requires
   2008.4 ms  ✓ Reexport
   2487.6 ms  ✓ Compat
   2493.0 ms  ✓ OrderedCollections
   1809.3 ms  ✓ SIMDTypes
   3190.2 ms  ✓ Preferences
   2710.1 ms  ✓ DocStringExtensions
   2012.7 ms  ✓ CompositionsBase
   3723.8 ms  ✓ SpatialIndexing
   1902.5 ms  ✓ FastPower
   7996.1 ms  ✓ ExproniconLite
   2198.4 ms  ✓ PtrArrays
   2114.4 ms  ✓ TaskLocalValues
   2409.2 ms  ✓ HashArrayMappedTries
   2427.7 ms  ✓ StableTasks
   3278.7 ms  ✓ CpuId
   2396.4 ms  ✓ IfElse
   7726.5 ms  ✓ Bessels
   1893.2 ms  ✓ CommonWorldInvalidations
   2616.2 ms  ✓ ConstructionBase
   2182.0 ms  ✓ CPUTime
   3200.8 ms  ✓ EnzymeCore
   2007.4 ms  ✓ FastClosures
   8082.6 ms  ✓ Distributed
   2101.7 ms  ✓ DataAPI
   5988.9 ms  ✓ IrrationalConstants
   3102.5 ms  ✓ ChunkSplitters
   3096.9 ms  ✓ SciMLPublic
   2418.9 ms  ✓ StaticArraysCore
   3579.5 ms  ✓ LoggingExtras
   2499.3 ms  ✓ RuntimeGeneratedFunctions
   2326.7 ms  ✓ FunctionWrappersWrappers
   2611.1 ms  ✓ NaNMath
   2705.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2816.2 ms  ✓ Adapt
