nice: cannot set niceness: Permission denied
Precompiling packages...
    418.7 ms  ✓ CPUTime
    424.3 ms  ✓ Reexport
    566.4 ms  ✓ ConstructionBase
    464.5 ms  ✓ StatsAPI
    642.5 ms  ✓ IterTools
   1347.2 ms  ✓ IrrationalConstants
    487.2 ms  ✓ CommonSolve
   1043.2 ms  ✓ Combinatorics
    596.6 ms  ✓ StableTasks
    529.9 ms  ✓ StaticArraysCore
    639.6 ms  ✓ Statistics
    541.0 ms  ✓ ChunkSplitters
    466.4 ms  ✓ IfElse
    979.1 ms  ✓ SuiteSparse_jll
    711.4 ms  ✓ EnzymeCore
    468.4 ms  ✓ PtrArrays
    536.1 ms  ✓ Mmap
    473.3 ms  ✓ TaskLocalValues
    541.6 ms  ✓ ManualMemory
    556.4 ms  ✓ PositiveFactorizations
    505.6 ms  ✓ DataAPI
    464.5 ms  ✓ CommonWorldInvalidations
    861.2 ms  ✓ SciMLPublic
    427.7 ms  ✓ Future
    435.2 ms  ✓ FastPower
    479.6 ms  ✓ CompositionsBase
    550.1 ms  ✓ InverseFunctions
    689.1 ms  ✓ AbstractTrees
    538.8 ms  ✓ MuladdMacro
   2314.2 ms  ✓ ExproniconLite
    766.9 ms  ✓ AbstractFFTs
    633.8 ms  ✓ EnumX
   5771.0 ms  ✓ MacroTools
   1419.7 ms  ✓ InitialValues
    507.8 ms  ✓ ExprTools
    818.6 ms  ✓ OpenLibm_jll
    447.3 ms  ✓ ConcreteStructs
    921.6 ms  ✓ SpatialIndexing
   1161.6 ms  ✓ FillArrays
    682.2 ms  ✓ OrderedCollections
    512.5 ms  ✓ HashArrayMappedTries
    742.6 ms  ✓ ADTypes
   1786.2 ms  ✓ Bessels
    753.2 ms  ✓ Serialization
    719.6 ms  ✓ DocStringExtensions
    504.2 ms  ✓ FastClosures
    470.8 ms  ✓ SIMDTypes
    476.6 ms  ✓ IteratorInterfaceExtensions
    767.2 ms  ✓ Requires
    780.7 ms  ✓ CpuId
    605.1 ms  ✓ LoggingExtras
    621.8 ms  ✓ Compat
   1404.4 ms  ✓ InteractiveUtils
    921.2 ms  ✓ LazyArtifacts
    474.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    509.2 ms  ✓ DiffResults
    588.0 ms  ✓ AliasTables
   3942.9 ms  ✓ FunctionWrappers
    865.5 ms  ✓ Distances
    550.3 ms  ✓ Missings
    463.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    500.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2332.3 ms  ✓ Preferences
   1302.6 ms  ✓ ThreadingUtilities
    589.3 ms  ✓ CommonSubexpressions
    541.9 ms  ✓ NaNMath
    519.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    498.1 ms  ✓ ScopedValues
    431.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    447.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2042.4 ms  ✓ Jieko
   1142.9 ms  ✓ DifferentiationInterface
   1834.2 ms  ✓ DataStructures
    472.5 ms  ✓ RuntimeGeneratedFunctions
    731.8 ms  ✓ LogExpFunctions
    620.5 ms  ✓ Adapt
    543.7 ms  ✓ Compat → CompatLinearAlgebraExt
   4063.9 ms  ✓ TimerOutputs
   2831.0 ms  ✓ Distributed
    494.3 ms  ✓ FunctionWrappersWrappers
    515.5 ms  ✓ PrecompileTools
   1570.0 ms  ✓ Setfield
    565.6 ms  ✓ JLLWrappers
    618.1 ms  ✓ SciMLLogging
    574.5 ms  ✓ TruncatedStacktraces
   4477.2 ms  ✓ SparseArrays
    644.8 ms  ✓ SortingAlgorithms
   2622.5 ms  ✓ Accessors
    477.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1037.4 ms  ✓ QuadGK
    638.3 ms  ✓ ArrayInterface
    439.7 ms  ✓ EnzymeCore → AdaptExt
    590.3 ms  ✓ GPUArraysCore
    808.6 ms  ✓ ProgressMeter
   1910.1 ms  ✓ RecipesBase
  10104.0 ms  ✓ Test
    847.1 ms  ✓ Rmath_jll
    842.1 ms  ✓ OpenSpecFun_jll
  10426.0 ms  ✓ Moshi
   1290.4 ms  ✓ IntelOpenMP_jll
    776.6 ms  ✓ FFTW_jll
   1323.6 ms  ✓ oneTBB_jll
    812.3 ms  ✓ Statistics → SparseArraysExt
    952.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    818.3 ms  ✓ SuiteSparse
    848.8 ms  ✓ Distances → DistancesSparseArraysExt
    896.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    826.0 ms  ✓ Adapt → AdaptSparseArraysExt
    747.3 ms  ✓ Accessors → LinearAlgebraExt
    673.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1035.5 ms  ✓ MaybeInplace
    841.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    981.5 ms  ✓ SciMLStructures
    623.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  14667.1 ms  ✓ Parsers
   1732.8 ms  ✓ PreallocationTools
    555.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  16245.7 ms  ✓ StaticArrays
    687.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    604.5 ms  ✓ Accessors → TestExt
    761.2 ms  ✓ Rmath
   1638.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1156.1 ms  ✓ MKL_jll
    845.9 ms  ✓ PDMats
   2228.1 ms  ✓ SpecialFunctions
    723.8 ms  ✓ BangBang
   2329.1 ms  ✓ StatsBase
    700.3 ms  ✓ FiniteDiff
   1681.6 ms  ✓ SciMLOperators
   1157.0 ms  ✓ SymbolicIndexingInterface
   2907.3 ms  ✓ Roots
    794.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    768.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    745.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    821.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2111.3 ms  ✓ JSON
    797.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    745.9 ms  ✓ Adapt → AdaptStaticArraysExt
    781.9 ms  ✓ Accessors → StaticArraysExt
    774.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   1218.0 ms  ✓ HypergeometricFunctions
    829.2 ms  ✓ DiffRules
    798.9 ms  ✓ BangBang → BangBangStaticArraysExt
   1094.4 ms  ✓ OhMyThreads
    816.9 ms  ✓ PDMats → StatsBaseExt
    739.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    673.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    780.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    577.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    844.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  30373.9 ms  ✓ Static
   6118.5 ms  ✓ RecursiveArrayTools
   2959.2 ms  ✓ StatsFuns
   7054.7 ms  ✓ NearestNeighbors
    950.0 ms  ✓ OhMyThreads → MarkdownExt
    705.9 ms  ✓ BitTwiddlingConvenienceFunctions
   1486.9 ms  ✓ CPUSummary
   1005.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  15063.8 ms  ✓ FFTW
    706.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    631.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4984.8 ms  ✓ ForwardDiff
  25364.5 ms  ✓ Polynomials
    651.4 ms  ✓ PolyesterWeave
   1655.7 ms  ✓ Clustering
    918.5 ms  ✓ Neighborhood
    682.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    563.5 ms  ✓ FastPower → FastPowerForwardDiffExt
    708.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    560.5 ms  ✓ Roots → RootsForwardDiffExt
   1186.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    626.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4760.8 ms  ✓ Distributions
    947.5 ms  ✓ Polynomials → PolynomialsFFTWExt
    851.0 ms  ✓ NLSolversBase
    995.7 ms  ✓ StateSpaceSets
   1211.3 ms  ✓ Distributions → DistributionsTestExt
    906.3 ms  ✓ LineSearches
   2555.5 ms  ✓ DSP
   1802.3 ms  ✓ DelayEmbeddings
   4526.2 ms  ✓ BlackBoxOptim
  11143.2 ms  ✓ SciMLBase
   3019.7 ms  ✓ Optim
   2351.7 ms  ✓ Wavelets
   1021.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1491.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1674.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2463.9 ms  ✓ SciMLJacobianOperators
  17654.4 ms  ✓ StaticArrayInterface
   3490.0 ms  ✓ ComplexityMeasures
    500.1 ms  ✓ CloseOpenIntervals
    573.3 ms  ✓ LayoutPointers
    586.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    730.0 ms  ✓ StrideArraysCore
    589.1 ms  ✓ Polyester
    600.3 ms  ✓ FastBroadcast
    561.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4867.1 ms  ✓ NonlinearSolveBase
   1055.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1066.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3102.2 ms  ✓ BracketingNonlinearSolve
    908.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2089.7 ms  ✓ DiffEqBase
   1085.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1097.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3103.5 ms  ✓ OrdinaryDiffEqCore
   1189.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9537.1 ms  ✓ OrdinaryDiffEqTsit5
   1871.5 ms  ✓ DynamicalSystemsBase
   3166.2 ms  ✓ Attractors
  210 dependencies successfully precompiled in 101 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 486.40
	System time (seconds): 39.65
	Percent of CPU this job got: 264%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:18.60
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2606152
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 993
	Minor (reclaiming a frame) page faults: 13676463
	Voluntary context switches: 37578
	Involuntary context switches: 14662
	Swaps: 0
	File system inputs: 0
	File system outputs: 1140712
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
