nice: cannot set niceness: Permission denied
Precompiling packages...
   2042.3 ms  ✓ LazyArtifacts
   2133.5 ms  ✓ MuladdMacro
   2132.7 ms  ✓ ConcreteStructs
   2130.4 ms  ✓ ExprTools
   2128.2 ms  ✓ StatsAPI
   2131.6 ms  ✓ IteratorInterfaceExtensions
   2142.3 ms  ✓ PositiveFactorizations
   2831.5 ms  ✓ AbstractFFTs
   2927.3 ms  ✓ ADTypes
   3541.2 ms  ✓ FunctionWrappers
   3881.3 ms  ✓ InitialValues
   4062.8 ms  ✓ Combinatorics
   1807.4 ms  ✓ OpenLibm_jll
   1876.2 ms  ✓ CommonSolve
   1904.4 ms  ✓ CompilerSupportLibraries_jll
   4199.7 ms  ✓ FillArrays
   2099.4 ms  ✓ SuiteSparse_jll
   2291.8 ms  ✓ InverseFunctions
   2397.2 ms  ✓ RuntimeGeneratedFunctions
   2106.7 ms  ✓ ManualMemory
   1901.4 ms  ✓ Reexport
   1901.5 ms  ✓ SIMDTypes
   2295.8 ms  ✓ EnumX
   2500.6 ms  ✓ Requires
   2915.4 ms  ✓ Compat
   3396.2 ms  ✓ Preferences
   3019.7 ms  ✓ OrderedCollections
   2706.0 ms  ✓ DocStringExtensions
   2902.4 ms  ✓ AbstractTrees
   7692.2 ms  ✓ Bessels
   4002.8 ms  ✓ SpatialIndexing
   1963.3 ms  ✓ PtrArrays
   2002.2 ms  ✓ CompositionsBase
   2030.2 ms  ✓ FastPower
   8409.1 ms  ✓ ExproniconLite
   2084.6 ms  ✓ HashArrayMappedTries
   1785.2 ms  ✓ TaskLocalValues
   2886.4 ms  ✓ JLLWrappers
   2976.5 ms  ✓ CpuId
   2129.3 ms  ✓ CPUTime
   2512.6 ms  ✓ ConstructionBase
   2902.2 ms  ✓ IfElse
   2502.8 ms  ✓ DataAPI
   2385.3 ms  ✓ FastClosures
   6081.6 ms  ✓ IrrationalConstants
   2508.9 ms  ✓ SciMLPublic
   3085.0 ms  ✓ CommonWorldInvalidations
   2791.9 ms  ✓ ChunkSplitters
   2809.5 ms  ✓ LoggingExtras
   4376.3 ms  ✓ EnzymeCore
  10197.8 ms  ✓ TimerOutputs
   2280.7 ms  ✓ FunctionWrappersWrappers
   3283.7 ms  ✓ StaticArraysCore
  13128.3 ms  ✓ Test
  10509.8 ms  ✓ MacroTools
   2790.5 ms  ✓ NaNMath
   3199.6 ms  ✓ IterTools
   2410.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2224.6 ms  ✓ StableTasks
   2528.2 ms  ✓ Adapt
   2492.0 ms  ✓ PrecompileTools
   2892.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2398.7 ms  ✓ AliasTables
   2092.1 ms  ✓ ScopedValues
   4290.5 ms  ✓ ThreadingUtilities
   5114.6 ms  ✓ DifferentiationInterface
   1707.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2391.4 ms  ✓ Rmath_jll
   2505.4 ms  ✓ IntelOpenMP_jll
   2499.8 ms  ✓ oneTBB_jll
   2181.7 ms  ✓ Missings
   2675.4 ms  ✓ FFTW_jll
   2601.3 ms  ✓ OpenSpecFun_jll
   2198.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3597.3 ms  ✓ LogExpFunctions
   2312.5 ms  ✓ DiffResults
   2718.2 ms  ✓ SciMLLogging
   2101.2 ms  ✓ CommonSubexpressions
   2396.1 ms  ✓ TruncatedStacktraces
   1974.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2400.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2322.5 ms  ✓ ArrayInterface
   2226.6 ms  ✓ GPUArraysCore
   2108.6 ms  ✓ EnzymeCore → AdaptExt
   8728.8 ms  ✓ Distributed
   2284.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2277.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   8173.3 ms  ✓ DataStructures
   5607.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2693.8 ms  ✓ MKL_jll
   3217.5 ms  ✓ Rmath
   3764.9 ms  ✓ Static
   8515.0 ms  ✓ Jieko
   2997.8 ms  ✓ MaybeInplace
   2683.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1902.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1985.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   5498.1 ms  ✓ Setfield
   3401.0 ms  ✓ SciMLStructures
   2413.9 ms  ✓ SortingAlgorithms
   6202.8 ms  ✓ RecipesBase
   3296.6 ms  ✓ ProgressMeter
   1732.1 ms  ✓ BitTwiddlingConvenienceFunctions
   3423.9 ms  ✓ QuadGK
   4715.4 ms  ✓ PreallocationTools
   1928.2 ms  ✓ FiniteDiff
   3175.8 ms  ✓ CPUSummary
  15406.7 ms  ✓ SparseArrays
   8365.3 ms  ✓ Accessors
   3904.3 ms  ✓ StaticArrayInterface
   1987.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2106.8 ms  ✓ SuiteSparse
   2313.9 ms  ✓ PolyesterWeave
   2300.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2694.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2691.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2001.8 ms  ✓ CloseOpenIntervals
  10590.7 ms  ✓ SpecialFunctions
   2103.8 ms  ✓ LayoutPointers
   2303.9 ms  ✓ Accessors → LinearAlgebraExt
   3074.0 ms  ✓ Statistics
   2404.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3202.0 ms  ✓ PDMats
   2527.9 ms  ✓ Accessors → TestExt
   2895.3 ms  ✓ DiffRules
   3530.2 ms  ✓ Distances
   3612.5 ms  ✓ BangBang
   3899.8 ms  ✓ StrideArraysCore
   4007.5 ms  ✓ HypergeometricFunctions
   2886.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2592.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2572.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   5286.5 ms  ✓ SymbolicIndexingInterface
   2582.2 ms  ✓ Distances → DistancesSparseArraysExt
   2593.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   2300.0 ms  ✓ Polyester
   3404.6 ms  ✓ OhMyThreads
   7504.7 ms  ✓ SciMLOperators
   3100.7 ms  ✓ FastBroadcast
   3664.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4427.2 ms  ✓ OhMyThreads → MarkdownExt
   9789.7 ms  ✓ StatsBase
   4904.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  13012.8 ms  ✓ Roots
   7993.7 ms  ✓ StatsFuns
   2605.5 ms  ✓ PDMats → StatsBaseExt
   2080.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  27919.7 ms  ✓ StaticArrays
