nice: cannot set niceness: Permission denied
Precompiling packages...
    416.8 ms  ✓ CPUTime
    422.1 ms  ✓ Reexport
    562.7 ms  ✓ ConstructionBase
    479.6 ms  ✓ StatsAPI
    600.0 ms  ✓ IterTools
    443.5 ms  ✓ CommonSolve
   1355.4 ms  ✓ IrrationalConstants
    582.8 ms  ✓ StableTasks
   1061.5 ms  ✓ Combinatorics
    534.5 ms  ✓ StaticArraysCore
    622.2 ms  ✓ Statistics
    514.2 ms  ✓ ChunkSplitters
    438.5 ms  ✓ IfElse
    881.2 ms  ✓ SuiteSparse_jll
    720.0 ms  ✓ EnzymeCore
    487.0 ms  ✓ PtrArrays
    519.4 ms  ✓ Mmap
    453.1 ms  ✓ TaskLocalValues
    498.0 ms  ✓ ManualMemory
    516.1 ms  ✓ PositiveFactorizations
    491.0 ms  ✓ DataAPI
    458.8 ms  ✓ CommonWorldInvalidations
    924.2 ms  ✓ SciMLPublic
    478.4 ms  ✓ Future
    519.9 ms  ✓ FastPower
    535.1 ms  ✓ CompositionsBase
    633.7 ms  ✓ InverseFunctions
   4719.4 ms  ✓ MacroTools
    696.3 ms  ✓ AbstractTrees
    469.2 ms  ✓ MuladdMacro
    474.4 ms  ✓ EnumX
    600.7 ms  ✓ AbstractFFTs
   2387.7 ms  ✓ ExproniconLite
    676.8 ms  ✓ OpenLibm_jll
   1239.2 ms  ✓ InitialValues
    519.0 ms  ✓ ExprTools
    430.7 ms  ✓ ConcreteStructs
   1098.9 ms  ✓ FillArrays
    916.5 ms  ✓ SpatialIndexing
    635.1 ms  ✓ OrderedCollections
    475.5 ms  ✓ HashArrayMappedTries
    730.6 ms  ✓ ADTypes
    732.0 ms  ✓ Serialization
   1844.6 ms  ✓ Bessels
    702.9 ms  ✓ DocStringExtensions
    517.6 ms  ✓ FastClosures
    462.8 ms  ✓ SIMDTypes
    439.7 ms  ✓ IteratorInterfaceExtensions
    741.7 ms  ✓ Requires
    758.8 ms  ✓ CpuId
    574.9 ms  ✓ LoggingExtras
    660.7 ms  ✓ Compat
   1484.8 ms  ✓ InteractiveUtils
   3166.8 ms  ✓ FunctionWrappers
    993.4 ms  ✓ LazyArtifacts
    513.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    485.4 ms  ✓ DiffResults
    509.5 ms  ✓ AliasTables
    774.6 ms  ✓ Distances
   1714.9 ms  ✓ Preferences
    532.8 ms  ✓ Missings
    463.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    469.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    596.1 ms  ✓ CommonSubexpressions
