nice: cannot set niceness: Permission denied
Precompiling packages...
   1854.2 ms  ✓ LazyArtifacts
   1863.1 ms  ✓ IteratorInterfaceExtensions
   1941.9 ms  ✓ MuladdMacro
   1941.0 ms  ✓ ConcreteStructs
   2041.2 ms  ✓ StatsAPI
   2139.6 ms  ✓ ExprTools
   2354.7 ms  ✓ PositiveFactorizations
   2841.8 ms  ✓ AbstractFFTs
   3034.6 ms  ✓ ADTypes
   3470.7 ms  ✓ FunctionWrappers
   1718.8 ms  ✓ CommonSolve
   1889.5 ms  ✓ OpenLibm_jll
   4017.4 ms  ✓ Combinatorics
   2019.7 ms  ✓ CompilerSupportLibraries_jll
   4014.0 ms  ✓ InitialValues
   2371.3 ms  ✓ InverseFunctions
   2011.7 ms  ✓ SuiteSparse_jll
   4488.8 ms  ✓ FillArrays
   2804.3 ms  ✓ IterTools
   2119.0 ms  ✓ ManualMemory
   1975.2 ms  ✓ EnumX
   1728.9 ms  ✓ Reexport
   1630.1 ms  ✓ SIMDTypes
   2196.7 ms  ✓ Requires
   2608.8 ms  ✓ Compat
   2809.8 ms  ✓ OrderedCollections
   3790.1 ms  ✓ Preferences
   3019.0 ms  ✓ DocStringExtensions
   2900.2 ms  ✓ AbstractTrees
   1921.1 ms  ✓ CompositionsBase
   3814.2 ms  ✓ SpatialIndexing
   1800.8 ms  ✓ FastPower
   1903.6 ms  ✓ PtrArrays
   8102.8 ms  ✓ Bessels
   8184.3 ms  ✓ ExproniconLite
   2270.9 ms  ✓ HashArrayMappedTries
   2373.6 ms  ✓ TaskLocalValues
   1986.8 ms  ✓ CPUTime
   3381.1 ms  ✓ CpuId
   2192.3 ms  ✓ IfElse
   2780.2 ms  ✓ StableTasks
   2305.2 ms  ✓ ConstructionBase
   2006.0 ms  ✓ FastClosures
   2490.9 ms  ✓ CommonWorldInvalidations
   2123.0 ms  ✓ ChunkSplitters
   8423.4 ms  ✓ Distributed
   1826.0 ms  ✓ SciMLPublic
   2709.2 ms  ✓ DataAPI
   5597.9 ms  ✓ IrrationalConstants
   2528.2 ms  ✓ LoggingExtras
   2320.1 ms  ✓ RuntimeGeneratedFunctions
   4896.9 ms  ✓ EnzymeCore
   2115.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2776.9 ms  ✓ FunctionWrappersWrappers
   2679.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10200.9 ms  ✓ MacroTools
   3076.3 ms  ✓ NaNMath
   3389.6 ms  ✓ StaticArraysCore
  13540.0 ms  ✓ Test
   3234.3 ms  ✓ ProgressMeter
   2972.8 ms  ✓ JLLWrappers
   2397.3 ms  ✓ PrecompileTools
   2196.2 ms  ✓ AliasTables
   1916.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2029.1 ms  ✓ ScopedValues
   1996.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4786.6 ms  ✓ ThreadingUtilities
   2208.6 ms  ✓ Missings
   2000.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2296.6 ms  ✓ Adapt
   2617.7 ms  ✓ SciMLLogging
   6117.9 ms  ✓ DifferentiationInterface
   3084.8 ms  ✓ LogExpFunctions
   2277.0 ms  ✓ TruncatedStacktraces
   2421.2 ms  ✓ DiffResults
   2999.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2601.4 ms  ✓ IntelOpenMP_jll
   3086.2 ms  ✓ Rmath_jll
   2700.1 ms  ✓ oneTBB_jll
   2499.0 ms  ✓ OpenSpecFun_jll
   2604.9 ms  ✓ FFTW_jll
   8731.0 ms  ✓ TimerOutputs
   8704.0 ms  ✓ DataStructures
   2000.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3105.1 ms  ✓ CommonSubexpressions
   1995.7 ms  ✓ EnzymeCore → AdaptExt
   2188.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2501.3 ms  ✓ ArrayInterface
   2382.0 ms  ✓ GPUArraysCore
   4225.3 ms  ✓ Static
   6322.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   8693.6 ms  ✓ Jieko
   6026.0 ms  ✓ RecipesBase
   1821.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3008.8 ms  ✓ MKL_jll
   2400.1 ms  ✓ SortingAlgorithms
   3973.0 ms  ✓ Rmath
   5413.3 ms  ✓ Setfield
   2395.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2827.4 ms  ✓ SciMLStructures
   3218.3 ms  ✓ MaybeInplace
   2001.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1778.4 ms  ✓ BitTwiddlingConvenienceFunctions
   3989.1 ms  ✓ QuadGK
   1810.6 ms  ✓ FiniteDiff
   4397.7 ms  ✓ PreallocationTools
   7706.6 ms  ✓ Accessors
   3013.1 ms  ✓ CPUSummary
  15909.5 ms  ✓ SparseArrays
   3924.2 ms  ✓ StaticArrayInterface
   1877.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2012.7 ms  ✓ Accessors → LinearAlgebraExt
   2489.7 ms  ✓ PolyesterWeave
   2366.9 ms  ✓ SuiteSparse
   2504.6 ms  ✓ Adapt → AdaptSparseArraysExt
   2624.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2634.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2071.1 ms  ✓ CloseOpenIntervals
   3185.8 ms  ✓ Statistics
   2685.5 ms  ✓ LayoutPointers
   2498.2 ms  ✓ Accessors → TestExt
  10194.5 ms  ✓ SpecialFunctions
   2599.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3485.2 ms  ✓ BangBang
   2773.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   3298.7 ms  ✓ PDMats
   3894.1 ms  ✓ Distances
   3500.8 ms  ✓ StrideArraysCore
   2489.5 ms  ✓ DiffRules
   5395.7 ms  ✓ SymbolicIndexingInterface
   2799.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   4110.6 ms  ✓ HypergeometricFunctions
   2702.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   6798.7 ms  ✓ SciMLOperators
   2684.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   3991.2 ms  ✓ OhMyThreads
   2503.7 ms  ✓ Polyester
   2608.5 ms  ✓ Distances → DistancesSparseArraysExt
   1895.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2421.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   8299.6 ms  ✓ StatsBase
   1818.5 ms  ✓ OhMyThreads → MarkdownExt
   1895.2 ms  ✓ FastBroadcast
  11592.6 ms  ✓ Roots
   6298.4 ms  ✓ StatsFuns
   3186.9 ms  ✓ PDMats → StatsBaseExt
   2786.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  29491.3 ms  ✓ StaticArrays
   2400.2 ms  ✓ Adapt → AdaptStaticArraysExt
   2507.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2601.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2594.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  12626.0 ms  ✓ ForwardDiff
  23797.0 ms  ✓ FFTW
   3700.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2377.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   2606.2 ms  ✓ Roots → RootsForwardDiffExt
   3065.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3392.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3374.8 ms  ✓ Accessors → StaticArraysExt
   3294.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3897.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  16199.4 ms  ✓ RecursiveArrayTools
   5182.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3517.5 ms  ✓ BangBang → BangBangStaticArraysExt
   3271.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3318.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4303.9 ms  ✓ NLSolversBase
  31226.8 ms  ✓ Moshi
   3606.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  39932.5 ms  ✓ Parsers
   1635.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2095.9 ms  ✓ LineSearches
  16503.3 ms  ✓ Distributions
   1882.6 ms  ✓ JSON
  10807.2 ms  ✓ NearestNeighbors
   1630.9 ms  ✓ Distributions → DistributionsTestExt
   1125.0 ms  ✓ Neighborhood
