nice: cannot set niceness: Permission denied
Precompiling packages...
    405.0 ms  ✓ CPUTime
    412.1 ms  ✓ Reexport
    543.2 ms  ✓ ConstructionBase
    464.4 ms  ✓ StatsAPI
    600.5 ms  ✓ IterTools
    448.7 ms  ✓ CommonSolve
   1321.0 ms  ✓ IrrationalConstants
   1045.4 ms  ✓ Combinatorics
    590.0 ms  ✓ StableTasks
    545.3 ms  ✓ StaticArraysCore
    648.5 ms  ✓ Statistics
    509.7 ms  ✓ ChunkSplitters
    442.1 ms  ✓ IfElse
    885.0 ms  ✓ SuiteSparse_jll
    710.7 ms  ✓ EnzymeCore
    474.7 ms  ✓ PtrArrays
    461.4 ms  ✓ TaskLocalValues
    541.6 ms  ✓ Mmap
    506.5 ms  ✓ ManualMemory
    588.2 ms  ✓ PositiveFactorizations
    527.9 ms  ✓ DataAPI
    441.9 ms  ✓ CommonWorldInvalidations
    901.1 ms  ✓ SciMLPublic
    414.6 ms  ✓ Future
    434.1 ms  ✓ FastPower
    438.9 ms  ✓ CompositionsBase
    531.5 ms  ✓ InverseFunctions
    653.5 ms  ✓ AbstractTrees
    522.3 ms  ✓ MuladdMacro
    701.7 ms  ✓ AbstractFFTs
    599.4 ms  ✓ EnumX
   2416.4 ms  ✓ ExproniconLite
   5694.4 ms  ✓ MacroTools
   1433.0 ms  ✓ InitialValues
    497.7 ms  ✓ ExprTools
    740.3 ms  ✓ OpenLibm_jll
    429.7 ms  ✓ ConcreteStructs
    904.5 ms  ✓ SpatialIndexing
   1099.1 ms  ✓ FillArrays
    666.5 ms  ✓ OrderedCollections
    488.8 ms  ✓ HashArrayMappedTries
    700.4 ms  ✓ ADTypes
    730.4 ms  ✓ Serialization
   1792.6 ms  ✓ Bessels
    677.8 ms  ✓ DocStringExtensions
    502.3 ms  ✓ FastClosures
    444.9 ms  ✓ SIMDTypes
    726.6 ms  ✓ Requires
    766.3 ms  ✓ CpuId
    553.8 ms  ✓ LoggingExtras
    600.7 ms  ✓ Compat
   1403.1 ms  ✓ InteractiveUtils
    573.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1025.5 ms  ✓ LazyArtifacts
   2709.2 ms  ✓ Distributed
   3919.4 ms  ✓ FunctionWrappers
    542.0 ms  ✓ DiffResults
    518.4 ms  ✓ AliasTables
    775.7 ms  ✓ Distances
    536.8 ms  ✓ Missings
    491.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2220.4 ms  ✓ Preferences
    477.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1223.8 ms  ✓ ThreadingUtilities
    577.6 ms  ✓ CommonSubexpressions
    522.1 ms  ✓ NaNMath
    499.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    479.3 ms  ✓ ScopedValues
    430.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    487.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2071.9 ms  ✓ Jieko
    465.8 ms  ✓ RuntimeGeneratedFunctions
   1144.8 ms  ✓ DifferentiationInterface
   1805.1 ms  ✓ DataStructures
    399.2 ms  ✓ IteratorInterfaceExtensions
    472.0 ms  ✓ Adapt
    702.7 ms  ✓ LogExpFunctions
    503.7 ms  ✓ Compat → CompatLinearAlgebraExt
    952.3 ms  ✓ ProgressMeter
   4206.7 ms  ✓ TimerOutputs
    412.2 ms  ✓ FunctionWrappersWrappers
    494.9 ms  ✓ PrecompileTools
   1799.7 ms  ✓ Setfield
    604.1 ms  ✓ JLLWrappers
    617.9 ms  ✓ SciMLLogging
    564.5 ms  ✓ TruncatedStacktraces
    551.5 ms  ✓ SortingAlgorithms
   4403.4 ms  ✓ SparseArrays
    597.7 ms  ✓ ArrayInterface
    952.4 ms  ✓ QuadGK
    434.6 ms  ✓ EnzymeCore → AdaptExt
    607.2 ms  ✓ GPUArraysCore
   2588.6 ms  ✓ Accessors
    509.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2054.7 ms  ✓ RecipesBase
   9984.7 ms  ✓ Test
    762.2 ms  ✓ Rmath_jll
    800.1 ms  ✓ OpenSpecFun_jll
   1399.0 ms  ✓ IntelOpenMP_jll
  10835.9 ms  ✓ Moshi
    672.2 ms  ✓ FFTW_jll
   1187.7 ms  ✓ oneTBB_jll
    599.0 ms  ✓ Statistics → SparseArraysExt
