nice: cannot set niceness: Permission denied
Precompiling packages...
    432.6 ms  ✓ CPUTime
    441.9 ms  ✓ Reexport
    588.0 ms  ✓ ConstructionBase
    493.1 ms  ✓ StatsAPI
    624.2 ms  ✓ IterTools
   1271.5 ms  ✓ IrrationalConstants
    478.6 ms  ✓ CommonSolve
   1067.8 ms  ✓ Combinatorics
    596.0 ms  ✓ StableTasks
    648.4 ms  ✓ Statistics
    522.3 ms  ✓ StaticArraysCore
    544.3 ms  ✓ ChunkSplitters
    442.2 ms  ✓ IfElse
    919.4 ms  ✓ SuiteSparse_jll
    730.2 ms  ✓ EnzymeCore
    470.0 ms  ✓ PtrArrays
    561.2 ms  ✓ Mmap
    480.7 ms  ✓ TaskLocalValues
    533.6 ms  ✓ ManualMemory
    572.1 ms  ✓ PositiveFactorizations
    506.9 ms  ✓ DataAPI
    464.4 ms  ✓ CommonWorldInvalidations
    765.1 ms  ✓ SciMLPublic
    468.4 ms  ✓ Future
    527.1 ms  ✓ FastPower
    544.1 ms  ✓ CompositionsBase
    637.8 ms  ✓ InverseFunctions
   4563.6 ms  ✓ MacroTools
    674.3 ms  ✓ AbstractTrees
    454.7 ms  ✓ MuladdMacro
    600.6 ms  ✓ AbstractFFTs
   2124.3 ms  ✓ ExproniconLite
    498.0 ms  ✓ EnumX
   1149.4 ms  ✓ InitialValues
    717.4 ms  ✓ OpenLibm_jll
    496.2 ms  ✓ ExprTools
    443.2 ms  ✓ ConcreteStructs
   1068.4 ms  ✓ FillArrays
    922.9 ms  ✓ SpatialIndexing
    651.5 ms  ✓ OrderedCollections
    504.5 ms  ✓ HashArrayMappedTries
    763.5 ms  ✓ ADTypes
    707.0 ms  ✓ Serialization
   1740.4 ms  ✓ Bessels
    701.9 ms  ✓ DocStringExtensions
    514.7 ms  ✓ FastClosures
    472.3 ms  ✓ SIMDTypes
    472.0 ms  ✓ IteratorInterfaceExtensions
    800.8 ms  ✓ Requires
    796.0 ms  ✓ CpuId
    615.8 ms  ✓ LoggingExtras
    627.9 ms  ✓ Compat
   1428.0 ms  ✓ InteractiveUtils
   3001.4 ms  ✓ FunctionWrappers
    469.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    933.1 ms  ✓ LazyArtifacts
    491.8 ms  ✓ DiffResults
    529.7 ms  ✓ AliasTables
    800.4 ms  ✓ Distances
    551.7 ms  ✓ Missings
   1854.4 ms  ✓ Preferences
    463.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    475.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1107.9 ms  ✓ ThreadingUtilities
    610.7 ms  ✓ CommonSubexpressions
    544.6 ms  ✓ NaNMath
    507.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    480.3 ms  ✓ ScopedValues
    431.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    440.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1889.1 ms  ✓ Jieko
   1111.1 ms  ✓ DifferentiationInterface
   1867.1 ms  ✓ DataStructures
    550.5 ms  ✓ RuntimeGeneratedFunctions
    807.8 ms  ✓ LogExpFunctions
    617.3 ms  ✓ Adapt
   3404.7 ms  ✓ TimerOutputs
    531.3 ms  ✓ Compat → CompatLinearAlgebraExt
    469.9 ms  ✓ FunctionWrappersWrappers
   2681.9 ms  ✓ Distributed
    515.4 ms  ✓ PrecompileTools
    622.9 ms  ✓ JLLWrappers
   1229.7 ms  ✓ Setfield
    685.8 ms  ✓ SciMLLogging
    575.0 ms  ✓ TruncatedStacktraces
    538.8 ms  ✓ SortingAlgorithms
   4292.1 ms  ✓ SparseArrays
    430.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    972.7 ms  ✓ QuadGK
   2288.6 ms  ✓ Accessors
    692.5 ms  ✓ ArrayInterface
    444.1 ms  ✓ EnzymeCore → AdaptExt
    661.7 ms  ✓ GPUArraysCore
    858.0 ms  ✓ ProgressMeter
   1697.9 ms  ✓ RecipesBase
   7906.6 ms  ✓ Test
    672.8 ms  ✓ Rmath_jll
    748.5 ms  ✓ OpenSpecFun_jll
   1384.5 ms  ✓ IntelOpenMP_jll
   9944.6 ms  ✓ Moshi
   1403.8 ms  ✓ oneTBB_jll
    757.1 ms  ✓ FFTW_jll
    619.0 ms  ✓ Statistics → SparseArraysExt
    781.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    758.7 ms  ✓ SuiteSparse
    827.9 ms  ✓ Distances → DistancesSparseArraysExt
    900.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    869.3 ms  ✓ Adapt → AdaptSparseArraysExt
    719.1 ms  ✓ Accessors → LinearAlgebraExt
    623.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1073.6 ms  ✓ MaybeInplace
    888.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    919.4 ms  ✓ SciMLStructures
    681.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1794.4 ms  ✓ PreallocationTools
    679.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  14512.9 ms  ✓ StaticArrays
  14082.7 ms  ✓ Parsers
    681.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    617.8 ms  ✓ Accessors → TestExt
    745.2 ms  ✓ Rmath
   1587.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1329.8 ms  ✓ MKL_jll
   2583.2 ms  ✓ SpecialFunctions
   1052.7 ms  ✓ PDMats
    901.3 ms  ✓ BangBang
   2710.1 ms  ✓ StatsBase
    829.1 ms  ✓ FiniteDiff
   1990.9 ms  ✓ SciMLOperators
   1275.8 ms  ✓ SymbolicIndexingInterface
   3401.7 ms  ✓ Roots
    756.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    806.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    751.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    845.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
    782.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    751.2 ms  ✓ Adapt → AdaptStaticArraysExt
    757.2 ms  ✓ Accessors → StaticArraysExt
  22552.8 ms  ✓ Static
   1779.4 ms  ✓ JSON
   1239.0 ms  ✓ HypergeometricFunctions
