nice: cannot set niceness: Permission denied
Precompiling packages...
   1387.5 ms  ✓ UUIDs
   1568.7 ms  ✓ CompilerSupportLibraries_jll
   1598.9 ms  ✓ OpenSSL_jll
   1573.4 ms  ✓ MozillaCACerts_jll
   1575.5 ms  ✓ Logging
   1662.4 ms  ✓ nghttp2_jll
   1669.8 ms  ✓ Zlib_jll
   1757.6 ms  ✓ Unicode
   1762.2 ms  ✓ Base64
   1780.9 ms  ✓ NetworkOptions
    543.1 ms  ✓ LibSSH2_jll
    630.1 ms  ✓ p7zip_jll
    634.7 ms  ✓ Printf
    479.2 ms  ✓ LibGit2_jll
    477.8 ms  ✓ LibCURL_jll
   3187.9 ms  ✓ ArgTools
    773.1 ms  ✓ LibCURL
    623.2 ms  ✓ Tar
   2930.7 ms  ✓ Dates
   3003.3 ms  ✓ LibGit2
    438.8 ms  ✓ TOML
   3006.9 ms  ✓ Downloads
   9182.6 ms  ✓ StyledStrings
   1658.3 ms  ✓ JuliaSyntaxHighlighting
   3756.9 ms  ✓ Markdown
  46169.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2362.6 ms  ✓ IteratorInterfaceExtensions
   2374.6 ms  ✓ Future
   2468.2 ms  ✓ MuladdMacro
   2567.0 ms  ✓ ConcreteStructs
   2667.0 ms  ✓ ExprTools
   2765.6 ms  ✓ StatsAPI
   3061.2 ms  ✓ PositiveFactorizations
   3376.0 ms  ✓ AbstractFFTs
   4255.5 ms  ✓ Serialization
   4324.5 ms  ✓ ADTypes
   2509.7 ms  ✓ OpenLibm_jll
   2402.9 ms  ✓ CommonSolve
   2890.4 ms  ✓ InverseFunctions
   5452.5 ms  ✓ FillArrays
   5771.3 ms  ✓ Combinatorics
   3300.1 ms  ✓ Statistics
   3011.6 ms  ✓ SuiteSparse_jll
   5919.6 ms  ✓ InitialValues
   2690.8 ms  ✓ ManualMemory
   3398.0 ms  ✓ IterTools
   2787.3 ms  ✓ EnumX
   2486.4 ms  ✓ Reexport
   2307.3 ms  ✓ SIMDTypes
   2501.4 ms  ✓ CompositionsBase
