nice: cannot set niceness: Permission denied
Precompiling packages...
    410.9 ms  ✓ CPUTime
    426.3 ms  ✓ Reexport
    553.6 ms  ✓ ConstructionBase
    457.1 ms  ✓ StatsAPI
    621.0 ms  ✓ IterTools
   1326.4 ms  ✓ IrrationalConstants
    464.1 ms  ✓ CommonSolve
   1050.6 ms  ✓ Combinatorics
    581.9 ms  ✓ StableTasks
    534.0 ms  ✓ StaticArraysCore
    621.8 ms  ✓ Statistics
    532.3 ms  ✓ ChunkSplitters
    435.4 ms  ✓ IfElse
    720.1 ms  ✓ EnzymeCore
    473.0 ms  ✓ PtrArrays
   1059.9 ms  ✓ SuiteSparse_jll
    563.4 ms  ✓ Mmap
    463.2 ms  ✓ TaskLocalValues
    531.9 ms  ✓ ManualMemory
    545.2 ms  ✓ PositiveFactorizations
    495.4 ms  ✓ DataAPI
    443.5 ms  ✓ CommonWorldInvalidations
    447.5 ms  ✓ Future
   1007.7 ms  ✓ SciMLPublic
    499.9 ms  ✓ FastPower
    621.5 ms  ✓ InverseFunctions
    553.9 ms  ✓ CompositionsBase
    539.8 ms  ✓ SimpleUnPack
   4968.9 ms  ✓ MacroTools
    524.3 ms  ✓ MuladdMacro
    625.8 ms  ✓ AbstractFFTs
    495.9 ms  ✓ EnumX
   2394.8 ms  ✓ ExproniconLite
   1304.4 ms  ✓ InitialValues
    750.0 ms  ✓ OpenLibm_jll
    500.4 ms  ✓ ExprTools
    436.2 ms  ✓ ConcreteStructs
   1071.8 ms  ✓ FillArrays
    951.1 ms  ✓ SpatialIndexing
    646.9 ms  ✓ OrderedCollections
    494.5 ms  ✓ HashArrayMappedTries
    676.4 ms  ✓ ADTypes
    697.9 ms  ✓ Serialization
    676.2 ms  ✓ DocStringExtensions
   1773.0 ms  ✓ Bessels
    542.2 ms  ✓ FastClosures
    500.4 ms  ✓ SIMDTypes
    450.4 ms  ✓ IteratorInterfaceExtensions
    776.9 ms  ✓ Requires
    760.8 ms  ✓ CpuId
    585.3 ms  ✓ LoggingExtras
    621.3 ms  ✓ Compat
   1475.9 ms  ✓ InteractiveUtils
   3168.0 ms  ✓ FunctionWrappers
    516.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    995.9 ms  ✓ LazyArtifacts
    513.5 ms  ✓ DiffResults
    512.6 ms  ✓ AliasTables
    765.4 ms  ✓ Distances
    530.1 ms  ✓ Missings
   1967.4 ms  ✓ Preferences
    487.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    487.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1255.9 ms  ✓ ThreadingUtilities
    630.5 ms  ✓ CommonSubexpressions
    552.9 ms  ✓ NaNMath
    517.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    506.0 ms  ✓ ScopedValues
    474.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    422.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1069.4 ms  ✓ DifferentiationInterface
   2041.1 ms  ✓ Jieko
   1831.3 ms  ✓ DataStructures
    489.0 ms  ✓ RuntimeGeneratedFunctions
    674.0 ms  ✓ LogExpFunctions
    506.8 ms  ✓ Adapt
    482.9 ms  ✓ Compat → CompatLinearAlgebraExt
    469.6 ms  ✓ FunctionWrappersWrappers
   2336.6 ms  ✓ Distributed
