nice: cannot set niceness: Permission denied
Precompiling packages...
   1429.5 ms  ✓ UUIDs
   1613.4 ms  ✓ MozillaCACerts_jll
   1614.3 ms  ✓ CompilerSupportLibraries_jll
   1747.5 ms  ✓ OpenSSL_jll
   1714.3 ms  ✓ nghttp2_jll
   1723.3 ms  ✓ Logging
   1799.8 ms  ✓ NetworkOptions
   1807.0 ms  ✓ Unicode
   1808.2 ms  ✓ Zlib_jll
   1915.0 ms  ✓ Base64
    514.7 ms  ✓ LibSSH2_jll
    639.5 ms  ✓ p7zip_jll
    644.8 ms  ✓ Printf
    446.4 ms  ✓ LibCURL_jll
    463.4 ms  ✓ LibGit2_jll
   3151.9 ms  ✓ ArgTools
    779.7 ms  ✓ LibCURL
    656.4 ms  ✓ Tar
   2951.1 ms  ✓ Dates
   3042.7 ms  ✓ LibGit2
    440.7 ms  ✓ TOML
   3006.1 ms  ✓ Downloads
   9231.6 ms  ✓ StyledStrings
   1699.5 ms  ✓ JuliaSyntaxHighlighting
   3720.2 ms  ✓ Markdown
  46073.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2402.2 ms  ✓ ConcreteStructs
   2455.8 ms  ✓ IteratorInterfaceExtensions
   2498.4 ms  ✓ MuladdMacro
   2561.9 ms  ✓ Future
   2669.9 ms  ✓ ExprTools
   2761.0 ms  ✓ StatsAPI
   2962.9 ms  ✓ PositiveFactorizations
   3493.6 ms  ✓ AbstractFFTs
   4257.5 ms  ✓ ADTypes
   4451.7 ms  ✓ Serialization
   2310.1 ms  ✓ CommonSolve
   2501.6 ms  ✓ OpenLibm_jll
   3009.5 ms  ✓ InverseFunctions
   5610.1 ms  ✓ Combinatorics
   5656.3 ms  ✓ InitialValues
   5657.4 ms  ✓ FillArrays
   3305.5 ms  ✓ Statistics
   3208.4 ms  ✓ IterTools
   3203.1 ms  ✓ SuiteSparse_jll
   2903.9 ms  ✓ ManualMemory
   2703.7 ms  ✓ EnumX
   2497.6 ms  ✓ Reexport
   2500.5 ms  ✓ SIMDTypes
   2609.5 ms  ✓ CompositionsBase
   2785.4 ms  ✓ Mmap
   3200.8 ms  ✓ AbstractTrees
   4469.2 ms  ✓ Requires
   2593.4 ms  ✓ PtrArrays
