nice: cannot set niceness: Permission denied
Precompiling packages...
    420.2 ms  ✓ CPUTime
    427.9 ms  ✓ Reexport
    583.6 ms  ✓ ConstructionBase
    479.8 ms  ✓ StatsAPI
    636.1 ms  ✓ IterTools
   1292.6 ms  ✓ IrrationalConstants
    488.3 ms  ✓ CommonSolve
    601.9 ms  ✓ StableTasks
   1087.3 ms  ✓ Combinatorics
    521.0 ms  ✓ StaticArraysCore
    629.8 ms  ✓ Statistics
    548.1 ms  ✓ ChunkSplitters
    461.7 ms  ✓ IfElse
    925.9 ms  ✓ SuiteSparse_jll
    723.5 ms  ✓ EnzymeCore
    478.9 ms  ✓ PtrArrays
    563.3 ms  ✓ Mmap
    491.6 ms  ✓ TaskLocalValues
    532.1 ms  ✓ ManualMemory
    552.4 ms  ✓ PositiveFactorizations
    518.9 ms  ✓ DataAPI
    483.6 ms  ✓ CommonWorldInvalidations
    742.5 ms  ✓ SciMLPublic
    463.1 ms  ✓ Future
    550.8 ms  ✓ FastPower
    667.9 ms  ✓ InverseFunctions
    571.2 ms  ✓ CompositionsBase
   4546.9 ms  ✓ MacroTools
    652.0 ms  ✓ AbstractTrees
    447.6 ms  ✓ MuladdMacro
    604.1 ms  ✓ AbstractFFTs
   2156.6 ms  ✓ ExproniconLite
    507.7 ms  ✓ EnumX
   1132.1 ms  ✓ InitialValues
    773.2 ms  ✓ OpenLibm_jll
    491.5 ms  ✓ ExprTools
    442.0 ms  ✓ ConcreteStructs
   1094.6 ms  ✓ FillArrays
    969.8 ms  ✓ SpatialIndexing
    675.5 ms  ✓ OrderedCollections
    528.8 ms  ✓ HashArrayMappedTries
    723.5 ms  ✓ ADTypes
    731.0 ms  ✓ Serialization
   1746.5 ms  ✓ Bessels
    710.3 ms  ✓ DocStringExtensions
    542.8 ms  ✓ FastClosures
    493.6 ms  ✓ SIMDTypes
    474.5 ms  ✓ IteratorInterfaceExtensions
    812.6 ms  ✓ Requires
    617.0 ms  ✓ LoggingExtras
    822.5 ms  ✓ CpuId
    609.9 ms  ✓ Compat
   2774.2 ms  ✓ FunctionWrappers
   1466.7 ms  ✓ InteractiveUtils
    480.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    507.8 ms  ✓ DiffResults
    954.9 ms  ✓ LazyArtifacts
    516.5 ms  ✓ AliasTables
    804.7 ms  ✓ Distances
    525.7 ms  ✓ Missings
    479.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    442.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1964.5 ms  ✓ Preferences
   1120.1 ms  ✓ ThreadingUtilities
    633.9 ms  ✓ CommonSubexpressions
    561.0 ms  ✓ NaNMath
    469.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    475.7 ms  ✓ ScopedValues
    442.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    418.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1945.0 ms  ✓ Jieko
   1890.4 ms  ✓ DataStructures
   1166.3 ms  ✓ DifferentiationInterface
   2382.0 ms  ✓ Accessors
    536.1 ms  ✓ RuntimeGeneratedFunctions
    509.3 ms  ✓ Adapt
    689.5 ms  ✓ LogExpFunctions
    469.9 ms  ✓ Compat → CompatLinearAlgebraExt
    439.3 ms  ✓ FunctionWrappersWrappers
    625.5 ms  ✓ ArrayInterface
   2531.7 ms  ✓ Distributed
    543.0 ms  ✓ PrecompileTools
   1302.6 ms  ✓ Setfield
    610.0 ms  ✓ JLLWrappers
    657.6 ms  ✓ SciMLLogging
    590.3 ms  ✓ TruncatedStacktraces
    573.7 ms  ✓ SortingAlgorithms
    501.5 ms  ✓ Accessors → LinearAlgebraExt
   1007.9 ms  ✓ QuadGK
   4394.3 ms  ✓ SparseArrays
    556.0 ms  ✓ EnzymeCore → AdaptExt
    790.3 ms  ✓ GPUArraysCore
   3530.9 ms  ✓ TimerOutputs
    501.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    495.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    693.2 ms  ✓ MaybeInplace
    846.5 ms  ✓ ProgressMeter
