nice: cannot set niceness: Permission denied
Precompiling packages...
    404.2 ms  ✓ CPUTime
    417.2 ms  ✓ Reexport
    556.4 ms  ✓ ConstructionBase
    459.8 ms  ✓ StatsAPI
    609.8 ms  ✓ IterTools
    454.6 ms  ✓ CommonSolve
   1358.1 ms  ✓ IrrationalConstants
   1051.8 ms  ✓ Combinatorics
    582.5 ms  ✓ StableTasks
    528.1 ms  ✓ StaticArraysCore
    626.8 ms  ✓ Statistics
    509.2 ms  ✓ ChunkSplitters
    431.2 ms  ✓ IfElse
    888.4 ms  ✓ SuiteSparse_jll
    470.4 ms  ✓ PtrArrays
    723.9 ms  ✓ EnzymeCore
    534.0 ms  ✓ Mmap
    455.8 ms  ✓ TaskLocalValues
    498.5 ms  ✓ ManualMemory
    540.9 ms  ✓ PositiveFactorizations
    492.4 ms  ✓ DataAPI
    442.9 ms  ✓ CommonWorldInvalidations
    934.5 ms  ✓ SciMLPublic
    491.4 ms  ✓ Future
    518.5 ms  ✓ FastPower
    556.9 ms  ✓ CompositionsBase
    653.2 ms  ✓ InverseFunctions
   4683.3 ms  ✓ MacroTools
    710.1 ms  ✓ AbstractTrees
    452.4 ms  ✓ MuladdMacro
    606.0 ms  ✓ AbstractFFTs
    475.7 ms  ✓ EnumX
   2392.6 ms  ✓ ExproniconLite
   1226.7 ms  ✓ InitialValues
    706.6 ms  ✓ OpenLibm_jll
    517.1 ms  ✓ ExprTools
    419.4 ms  ✓ ConcreteStructs
   1104.8 ms  ✓ FillArrays
    916.4 ms  ✓ SpatialIndexing
    644.1 ms  ✓ OrderedCollections
    487.9 ms  ✓ HashArrayMappedTries
    695.2 ms  ✓ ADTypes
    697.2 ms  ✓ Serialization
   1821.8 ms  ✓ Bessels
    726.3 ms  ✓ DocStringExtensions
    559.3 ms  ✓ FastClosures
    517.9 ms  ✓ SIMDTypes
    465.0 ms  ✓ IteratorInterfaceExtensions
    764.9 ms  ✓ Requires
    750.0 ms  ✓ CpuId
    582.5 ms  ✓ LoggingExtras
    633.1 ms  ✓ Compat
   1497.0 ms  ✓ InteractiveUtils
   3226.6 ms  ✓ FunctionWrappers
    972.3 ms  ✓ LazyArtifacts
    516.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    492.9 ms  ✓ DiffResults
    523.4 ms  ✓ AliasTables
    771.7 ms  ✓ Distances
   1715.8 ms  ✓ Preferences
    520.0 ms  ✓ Missings
    461.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    445.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    577.3 ms  ✓ CommonSubexpressions
   1254.9 ms  ✓ ThreadingUtilities
    549.6 ms  ✓ NaNMath
    506.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    475.5 ms  ✓ ScopedValues
    418.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    418.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1119.6 ms  ✓ DifferentiationInterface
   2028.8 ms  ✓ Jieko
   1822.0 ms  ✓ DataStructures
    462.3 ms  ✓ RuntimeGeneratedFunctions
    683.8 ms  ✓ LogExpFunctions
    506.9 ms  ✓ Adapt
    446.9 ms  ✓ Compat → CompatLinearAlgebraExt
    428.7 ms  ✓ FunctionWrappersWrappers
   2307.3 ms  ✓ Distributed
    528.3 ms  ✓ PrecompileTools
    561.8 ms  ✓ JLLWrappers
    617.6 ms  ✓ SciMLLogging
   1603.2 ms  ✓ Setfield
    606.4 ms  ✓ TruncatedStacktraces
    537.7 ms  ✓ SortingAlgorithms
   3935.1 ms  ✓ SparseArrays
    437.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    912.2 ms  ✓ QuadGK
    596.7 ms  ✓ ArrayInterface
    652.6 ms  ✓ GPUArraysCore
   2504.3 ms  ✓ Accessors
    479.2 ms  ✓ EnzymeCore → AdaptExt
    792.2 ms  ✓ ProgressMeter
   1926.1 ms  ✓ RecipesBase
   8653.9 ms  ✓ Test
    648.5 ms  ✓ Rmath_jll
    849.4 ms  ✓ OpenSpecFun_jll
   1391.4 ms  ✓ IntelOpenMP_jll
  10568.2 ms  ✓ Moshi
   1307.5 ms  ✓ oneTBB_jll
    707.6 ms  ✓ FFTW_jll
    619.1 ms  ✓ Statistics → SparseArraysExt
    795.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    706.4 ms  ✓ SuiteSparse
    781.6 ms  ✓ Distances → DistancesSparseArraysExt
    823.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    849.7 ms  ✓ Adapt → AdaptSparseArraysExt
    597.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    864.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    950.3 ms  ✓ SciMLStructures
    597.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1334.2 ms  ✓ PreallocationTools
    610.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    696.0 ms  ✓ Accessors → LinearAlgebraExt
    848.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15570.7 ms  ✓ StaticArrays
    729.0 ms  ✓ Accessors → TestExt
  15679.3 ms  ✓ Parsers
   1610.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
