nice: cannot set niceness: Permission denied
Precompiling packages...
   2100.5 ms  ✓ LazyArtifacts
   2164.5 ms  ✓ IteratorInterfaceExtensions
   2172.9 ms  ✓ ConcreteStructs
   2205.6 ms  ✓ ExprTools
   2318.8 ms  ✓ OpenLibm_jll
   2493.9 ms  ✓ PositiveFactorizations
   2496.0 ms  ✓ StatsAPI
   2585.6 ms  ✓ AbstractFFTs
   3059.8 ms  ✓ ADTypes
   3689.3 ms  ✓ FunctionWrappers
   3789.5 ms  ✓ Gamma
   3870.0 ms  ✓ InitialValues
   4140.5 ms  ✓ Combinatorics
   4173.8 ms  ✓ FillArrays
   2021.9 ms  ✓ CompilerSupportLibraries_jll
   2126.4 ms  ✓ CommonSolve
   2304.5 ms  ✓ InverseFunctions
   2273.3 ms  ✓ SuiteSparse_jll
   2960.6 ms  ✓ IterTools
   2523.8 ms  ✓ Compat
   1709.6 ms  ✓ EnumX
   3219.7 ms  ✓ Preferences
   1930.3 ms  ✓ Reexport
   2488.8 ms  ✓ Requires
   2983.9 ms  ✓ OrderedCollections
   2099.8 ms  ✓ CompositionsBase
   2798.9 ms  ✓ DocStringExtensions
   1830.4 ms  ✓ PtrArrays
   2974.4 ms  ✓ AbstractTrees
   2105.3 ms  ✓ FastPower
   2089.4 ms  ✓ HashArrayMappedTries
   3899.9 ms  ✓ SpatialIndexing
   7871.0 ms  ✓ Bessels
   2036.9 ms  ✓ TaskLocalValues
   2801.9 ms  ✓ StableTasks
   2910.9 ms  ✓ VectorInterface
   2528.2 ms  ✓ Inflate
   2117.6 ms  ✓ DataAPI
   2418.9 ms  ✓ ConstructionBase
   1871.5 ms  ✓ PackageExtensionCompat
   2402.3 ms  ✓ Adapt
   1899.2 ms  ✓ FastClosures
   3131.1 ms  ✓ EnzymeCore
   5613.3 ms  ✓ IrrationalConstants
   2267.9 ms  ✓ ChunkSplitters
   7927.6 ms  ✓ Distributed
   2629.1 ms  ✓ SciMLPublic
   2505.0 ms  ✓ StaticArraysCore
   2393.2 ms  ✓ BinaryHeaps
   3778.4 ms  ✓ LoggingExtras
   2638.2 ms  ✓ RuntimeGeneratedFunctions
  10268.4 ms  ✓ MacroTools
   2671.2 ms  ✓ PrecompileTools
   2903.5 ms  ✓ Compat → CompatLinearAlgebraExt
   3467.6 ms  ✓ ArrayInterface
   2930.2 ms  ✓ JLLWrappers
    InverseFunctionsDatesExt Being precompiled by another process (pid: 2348949, pidfile: /workdir/depot/compiled/v1.10/InverseFunctionsDatesExt/gjNlb_9L19s.ji.pidfile)
   3705.7 ms  ✓ NaNMath
  13190.7 ms  ✓ Test
   4001.8 ms  ✓ HypergeometricFunctions
   2008.4 ms  ✓ ScopedValues
   2278.4 ms  ✓ AliasTables
   2480.5 ms  ✓ Missings
   1839.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1888.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5415.5 ms  ✓ DifferentiationInterface
   1787.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1789.3 ms  ✓ EnzymeCore → AdaptExt
   2506.5 ms  ✓ GPUArraysCore
   3332.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2404.9 ms  ✓ DiffResults
   4890.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3063.7 ms  ✓ LogExpFunctions
   2103.9 ms  ✓ TruncatedStacktraces
   2421.8 ms  ✓ SciMLLogging
   3471.1 ms  ✓ ProgressMeter
   7992.8 ms  ✓ TimerOutputs
   2904.9 ms  ✓ CommonSubexpressions
   7287.8 ms  ✓ DataStructures
   3504.1 ms  ✓ SimpleTraits
   1827.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5696.9 ms  ✓ KrylovKit
   2027.0 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   3800.5 ms  ✓ MuladdMacro
   2707.9 ms  ✓ FastBroadcast
   3095.7 ms  ✓ MaybeInplace
   2689.2 ms  ✓ SciMLStructures
   2797.7 ms  ✓ Rmath_jll
   2404.0 ms  ✓ IntelOpenMP_jll
   2603.2 ms  ✓ oneTBB_jll
   1988.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2502.3 ms  ✓ OpenSpecFun_jll
   2507.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2714.1 ms  ✓ FFTW_jll
   2011.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6512.9 ms  ✓ RecipesBase
   5117.9 ms  ✓ PreallocationTools
   2176.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2211.3 ms  ✓ SortingAlgorithms
   3001.8 ms  ✓ FunctionWrappersWrappers
   2313.5 ms  ✓ MKL_jll
   4916.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   4905.9 ms  ✓ Setfield
   1613.8 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
  13906.1 ms  ✓ SparseArrays
   2794.8 ms  ✓ Rmath
   4289.4 ms  ✓ PoissonRandom
   4201.8 ms  ✓ QuadGK
   2189.6 ms  ✓ SuiteSparse
   9998.3 ms  ✓ FindFirstFunctions
   2599.0 ms  ✓ FiniteDiff
   2572.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2525.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2621.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2802.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   7424.0 ms  ✓ Accessors
   3203.4 ms  ✓ Statistics
   3197.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1607.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1709.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1277.7 ms  ✓ Accessors → LinearAlgebraExt
   2197.2 ms  ✓ PDMats
   1986.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   2573.6 ms  ✓ Accessors → TestExt
   2494.2 ms  ✓ Distances
   2199.3 ms  ✓ NLSolversBase
   8772.7 ms  ✓ SpecialFunctions
   2017.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   2484.8 ms  ✓ BangBang
