nice: cannot set niceness: Permission denied
Precompiling packages...
    608.5 ms  ✓ CPUTime
    648.4 ms  ✓ Reexport
    778.2 ms  ✓ ConstructionBase
    589.0 ms  ✓ StatsAPI
    789.0 ms  ✓ IterTools
   1795.0 ms  ✓ IrrationalConstants
    611.8 ms  ✓ CommonSolve
   1395.3 ms  ✓ Combinatorics
    793.9 ms  ✓ StableTasks
    721.2 ms  ✓ StaticArraysCore
    844.0 ms  ✓ Statistics
    648.2 ms  ✓ ChunkSplitters
    514.5 ms  ✓ IfElse
    534.0 ms  ✓ PtrArrays
   1239.9 ms  ✓ SuiteSparse_jll
    982.9 ms  ✓ EnzymeCore
    799.2 ms  ✓ Mmap
    623.8 ms  ✓ ManualMemory
    721.3 ms  ✓ TaskLocalValues
    651.9 ms  ✓ PositiveFactorizations
    738.6 ms  ✓ DataAPI
    529.4 ms  ✓ CommonWorldInvalidations
    489.8 ms  ✓ Future
   1241.6 ms  ✓ SciMLPublic
    763.9 ms  ✓ Missings
    682.3 ms  ✓ InverseFunctions
    654.9 ms  ✓ CompositionsBase
    851.6 ms  ✓ AbstractTrees
    659.3 ms  ✓ MuladdMacro
   2929.5 ms  ✓ ExproniconLite
    931.1 ms  ✓ AbstractFFTs
    818.2 ms  ✓ EnumX
   2076.0 ms  ✓ InitialValues
   1109.1 ms  ✓ OpenLibm_jll
    835.5 ms  ✓ ExprTools
   8523.6 ms  ✓ MacroTools
    547.2 ms  ✓ ConcreteStructs
   1644.3 ms  ✓ FillArrays
   1135.1 ms  ✓ SpatialIndexing
    839.6 ms  ✓ OrderedCollections
    652.5 ms  ✓ HashArrayMappedTries
    888.1 ms  ✓ ADTypes
   1008.4 ms  ✓ Serialization
    955.1 ms  ✓ DocStringExtensions
   2442.8 ms  ✓ Bessels
    681.0 ms  ✓ FastClosures
    705.1 ms  ✓ SIMDTypes
    617.3 ms  ✓ IteratorInterfaceExtensions
    925.2 ms  ✓ Requires
   1044.3 ms  ✓ CpuId
    783.0 ms  ✓ LoggingExtras
    780.5 ms  ✓ Compat
   1611.1 ms  ✓ InteractiveUtils
    738.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1185.2 ms  ✓ LazyArtifacts
    613.7 ms  ✓ DiffResults
    831.1 ms  ✓ AliasTables
   1226.6 ms  ✓ Distances
   5517.1 ms  ✓ FunctionWrappers
    666.7 ms  ✓ FastPower
   1566.0 ms  ✓ ThreadingUtilities
    629.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    664.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3338.9 ms  ✓ Preferences
    724.3 ms  ✓ CommonSubexpressions
    830.8 ms  ✓ NaNMath
    783.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    540.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    722.3 ms  ✓ ScopedValues
    614.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3129.9 ms  ✓ Jieko
   2246.9 ms  ✓ DataStructures
   1631.9 ms  ✓ DifferentiationInterface
    569.6 ms  ✓ RuntimeGeneratedFunctions
   1028.5 ms  ✓ LogExpFunctions
    696.0 ms  ✓ Adapt
    623.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4063.0 ms  ✓ Distributed
   6236.8 ms  ✓ TimerOutputs
    497.0 ms  ✓ FunctionWrappersWrappers
   2403.8 ms  ✓ Setfield
    699.7 ms  ✓ PrecompileTools
    749.2 ms  ✓ JLLWrappers
    863.6 ms  ✓ SciMLLogging
   5566.7 ms  ✓ SparseArrays
    772.2 ms  ✓ TruncatedStacktraces
    789.6 ms  ✓ SortingAlgorithms
    686.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1246.6 ms  ✓ QuadGK
   3782.8 ms  ✓ Accessors
    742.3 ms  ✓ ArrayInterface
    614.9 ms  ✓ EnzymeCore → AdaptExt
    847.9 ms  ✓ GPUArraysCore
   1123.2 ms  ✓ ProgressMeter
   2693.4 ms  ✓ RecipesBase
  13382.0 ms  ✓ Test
   1075.9 ms  ✓ Rmath_jll
   1112.2 ms  ✓ OpenSpecFun_jll
   2133.4 ms  ✓ IntelOpenMP_jll
  15184.4 ms  ✓ Moshi
   1774.3 ms  ✓ oneTBB_jll
    976.2 ms  ✓ FFTW_jll
    901.2 ms  ✓ Statistics → SparseArraysExt
   1305.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1053.7 ms  ✓ SuiteSparse
   1292.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1301.7 ms  ✓ Distances → DistancesSparseArraysExt
   1107.5 ms  ✓ Adapt → AdaptSparseArraysExt
    937.9 ms  ✓ Accessors → LinearAlgebraExt
    848.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1417.2 ms  ✓ MaybeInplace
   1197.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  22946.9 ms  ✓ StaticArrays
   1246.4 ms  ✓ SciMLStructures
  22545.1 ms  ✓ Parsers
    502.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    729.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    869.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1970.6 ms  ✓ PreallocationTools
    907.1 ms  ✓ Accessors → TestExt
   1149.6 ms  ✓ Rmath
   2169.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2014.2 ms  ✓ MKL_jll
   1085.8 ms  ✓ PDMats
   4238.0 ms  ✓ SpecialFunctions
   1082.1 ms  ✓ BangBang
   4382.5 ms  ✓ StatsBase
   1080.1 ms  ✓ FiniteDiff
   2196.3 ms  ✓ SciMLOperators
   1561.5 ms  ✓ SymbolicIndexingInterface
   1100.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   4450.7 ms  ✓ Roots
    921.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1005.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    991.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
    984.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    998.9 ms  ✓ Adapt → AdaptStaticArraysExt
    988.8 ms  ✓ Accessors → StaticArraysExt
   1226.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   2560.0 ms  ✓ JSON
   1565.6 ms  ✓ HypergeometricFunctions
    939.7 ms  ✓ DiffRules
    901.5 ms  ✓ BangBang → BangBangStaticArraysExt
   1301.5 ms  ✓ OhMyThreads
    664.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   1098.4 ms  ✓ PDMats → StatsBaseExt
  38508.2 ms  ✓ Static
    833.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    717.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    645.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    982.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2940.9 ms  ✓ StatsFuns
   8382.5 ms  ✓ RecursiveArrayTools
   9301.6 ms  ✓ NearestNeighbors
   1217.2 ms  ✓ OhMyThreads → MarkdownExt
