nice: cannot set niceness: Permission denied
Precompiling packages...
    402.4 ms  ✓ Reexport
    401.8 ms  ✓ CPUTime
    541.2 ms  ✓ ConstructionBase
    436.5 ms  ✓ StatsAPI
    599.0 ms  ✓ IterTools
    450.0 ms  ✓ CommonSolve
   1295.6 ms  ✓ IrrationalConstants
   1022.1 ms  ✓ Combinatorics
    569.7 ms  ✓ StableTasks
    503.3 ms  ✓ StaticArraysCore
    599.7 ms  ✓ Statistics
    517.9 ms  ✓ ChunkSplitters
    442.3 ms  ✓ IfElse
    723.4 ms  ✓ EnzymeCore
    472.9 ms  ✓ PtrArrays
   1024.2 ms  ✓ SuiteSparse_jll
    546.0 ms  ✓ Mmap
    438.4 ms  ✓ TaskLocalValues
    513.0 ms  ✓ ManualMemory
    539.3 ms  ✓ PositiveFactorizations
    474.2 ms  ✓ DataAPI
    430.4 ms  ✓ CommonWorldInvalidations
    432.2 ms  ✓ Future
    937.5 ms  ✓ SciMLPublic
    470.4 ms  ✓ FastPower
    641.0 ms  ✓ InverseFunctions
    538.4 ms  ✓ CompositionsBase
    566.7 ms  ✓ SimpleUnPack
   4985.1 ms  ✓ MacroTools
    512.6 ms  ✓ MuladdMacro
    658.1 ms  ✓ AbstractFFTs
    478.5 ms  ✓ EnumX
   2396.9 ms  ✓ ExproniconLite
    698.2 ms  ✓ OpenLibm_jll
   1318.3 ms  ✓ InitialValues
    487.7 ms  ✓ ExprTools
    522.7 ms  ✓ NaNMath
   1041.3 ms  ✓ FillArrays
    912.8 ms  ✓ SpatialIndexing
    635.9 ms  ✓ OrderedCollections
    487.8 ms  ✓ HashArrayMappedTries
    670.7 ms  ✓ ADTypes
    710.4 ms  ✓ Serialization
    659.4 ms  ✓ DocStringExtensions
   1725.5 ms  ✓ Bessels
    530.3 ms  ✓ FastClosures
    457.1 ms  ✓ SIMDTypes
    430.6 ms  ✓ IteratorInterfaceExtensions
    790.1 ms  ✓ Requires
    779.3 ms  ✓ CpuId
    604.5 ms  ✓ LoggingExtras
    600.4 ms  ✓ Compat
   1506.3 ms  ✓ InteractiveUtils
   3063.7 ms  ✓ FunctionWrappers
    540.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    973.8 ms  ✓ LazyArtifacts
    469.1 ms  ✓ DiffResults
    491.4 ms  ✓ AliasTables
    755.4 ms  ✓ Distances
   1895.2 ms  ✓ Preferences
    542.4 ms  ✓ Missings
    494.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    479.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1205.4 ms  ✓ ThreadingUtilities
    465.0 ms  ✓ ConcreteStructs
    597.6 ms  ✓ CommonSubexpressions
    497.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    429.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    450.7 ms  ✓ ScopedValues
    387.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1057.9 ms  ✓ DifferentiationInterface
   1929.6 ms  ✓ Jieko
   1769.4 ms  ✓ DataStructures
    471.2 ms  ✓ RuntimeGeneratedFunctions
    667.5 ms  ✓ LogExpFunctions
    493.7 ms  ✓ Adapt
    443.2 ms  ✓ Compat → CompatLinearAlgebraExt
    425.8 ms  ✓ FunctionWrappersWrappers
   2343.5 ms  ✓ Distributed
    504.6 ms  ✓ PrecompileTools
    533.0 ms  ✓ JLLWrappers
    549.4 ms  ✓ SciMLLogging
   1614.1 ms  ✓ Setfield
    596.7 ms  ✓ TruncatedStacktraces
    524.6 ms  ✓ SortingAlgorithms
   3882.1 ms  ✓ SparseArrays
    410.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    901.9 ms  ✓ QuadGK
    615.6 ms  ✓ ArrayInterface
    634.4 ms  ✓ GPUArraysCore
   2655.2 ms  ✓ Accessors
    482.3 ms  ✓ EnzymeCore → AdaptExt
    823.5 ms  ✓ ProgressMeter
   1920.2 ms  ✓ RecipesBase
   9280.0 ms  ✓ Test
    808.9 ms  ✓ Rmath_jll
    826.8 ms  ✓ OpenSpecFun_jll
   1416.0 ms  ✓ IntelOpenMP_jll
  10644.7 ms  ✓ Moshi
    702.2 ms  ✓ FFTW_jll
   1282.3 ms  ✓ oneTBB_jll
    783.7 ms  ✓ Statistics → SparseArraysExt
    948.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    844.0 ms  ✓ SuiteSparse
    852.7 ms  ✓ Distances → DistancesSparseArraysExt
    857.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    637.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
