nice: cannot set niceness: Permission denied
Precompiling packages...
   1607.3 ms  ✓ UUIDs
   1637.1 ms  ✓ OpenSSL_jll
   1604.3 ms  ✓ CompilerSupportLibraries_jll
   1624.1 ms  ✓ Logging
   1712.3 ms  ✓ MozillaCACerts_jll
   1715.6 ms  ✓ nghttp2_jll
   1714.7 ms  ✓ Unicode
   1787.8 ms  ✓ NetworkOptions
   1806.7 ms  ✓ Zlib_jll
   1918.2 ms  ✓ Base64
    581.3 ms  ✓ LibSSH2_jll
    636.3 ms  ✓ p7zip_jll
    706.6 ms  ✓ Printf
    463.1 ms  ✓ LibCURL_jll
    475.9 ms  ✓ LibGit2_jll
   3255.7 ms  ✓ ArgTools
    794.2 ms  ✓ LibCURL
    666.4 ms  ✓ Tar
   3011.6 ms  ✓ Dates
   3133.3 ms  ✓ LibGit2
    452.2 ms  ✓ TOML
   3058.4 ms  ✓ Downloads
   9527.4 ms  ✓ StyledStrings
   1704.8 ms  ✓ JuliaSyntaxHighlighting
   3945.0 ms  ✓ Markdown
  47967.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2315.4 ms  ✓ IteratorInterfaceExtensions
   2504.3 ms  ✓ ExprTools
   2517.9 ms  ✓ Future
   2566.0 ms  ✓ OpenLibm_jll
   2820.1 ms  ✓ ConcreteStructs
   2911.8 ms  ✓ StatsAPI
   3210.3 ms  ✓ AbstractFFTs
   3209.8 ms  ✓ PositiveFactorizations
   3713.5 ms  ✓ Serialization
   3784.8 ms  ✓ ADTypes
   3806.7 ms  ✓ Gamma
   2486.4 ms  ✓ CommonSolve
   5003.5 ms  ✓ FillArrays
   2804.6 ms  ✓ InverseFunctions
   5198.0 ms  ✓ InitialValues
   2924.1 ms  ✓ Statistics
   5591.9 ms  ✓ Combinatorics
   2868.9 ms  ✓ SuiteSparse_jll
   3218.1 ms  ✓ IterTools
   2881.5 ms  ✓ EnumX
   3003.7 ms  ✓ Reexport
   2385.5 ms  ✓ CompositionsBase
   4698.5 ms  ✓ Requires
   2399.2 ms  ✓ PtrArrays
   2980.4 ms  ✓ Mmap
   2739.6 ms  ✓ FastPower
   3420.4 ms  ✓ DocStringExtensions
   3412.7 ms  ✓ AbstractTrees
   2881.7 ms  ✓ HashArrayMappedTries
   2519.9 ms  ✓ TaskLocalValues
   5420.7 ms  ✓ SpatialIndexing
   9589.3 ms  ✓ Bessels
   2906.3 ms  ✓ StableTasks
   2897.3 ms  ✓ Inflate
   3198.9 ms  ✓ VectorInterface
   2583.0 ms  ✓ DataAPI
   2713.6 ms  ✓ PackageExtensionCompat
   2624.4 ms  ✓ FastClosures
  11427.9 ms  ✓ FunctionWrappers
   2307.0 ms  ✓ SciMLPublic
   3089.1 ms  ✓ Adapt
   3799.2 ms  ✓ EnzymeCore
   3379.9 ms  ✓ ChunkSplitters
   2911.7 ms  ✓ StaticArraysCore
   2981.6 ms  ✓ BinaryHeaps
  10006.1 ms  ✓ OrderedCollections
   3103.1 ms  ✓ LoggingExtras
   3794.3 ms  ✓ Preferences
   2207.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5412.5 ms  ✓ LazyArtifacts
   2903.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   2575.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5201.7 ms  ✓ HypergeometricFunctions
   9638.0 ms  ✓ ConstructionBase
  13307.1 ms  ✓ IrrationalConstants
   3093.6 ms  ✓ AliasTables
   3103.0 ms  ✓ ScopedValues
   9070.2 ms  ✓ NaNMath
   9984.4 ms  ✓ Compat
   9835.1 ms  ✓ RuntimeGeneratedFunctions
   3497.0 ms  ✓ GPUArraysCore
   2601.3 ms  ✓ EnzymeCore → AdaptExt
   3008.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  20095.3 ms  ✓ MacroTools
  10103.6 ms  ✓ Distances
   2930.4 ms  ✓ DiffResults
  12901.9 ms  ✓ InteractiveUtils
  12115.0 ms  ✓ DifferentiationInterface
   2781.8 ms  ✓ PrecompileTools
   3601.1 ms  ✓ JLLWrappers
   2314.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2898.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   8201.0 ms  ✓ KrylovKit
   2693.1 ms  ✓ Compat → CompatLinearAlgebraExt
   3797.3 ms  ✓ SciMLLogging
   3504.3 ms  ✓ LogExpFunctions
   2990.2 ms  ✓ CommonSubexpressions
   9832.0 ms  ✓ Missings
  15966.7 ms  ✓ Distributed
   2502.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3302.9 ms  ✓ TruncatedStacktraces
  11298.1 ms  ✓ ArrayInterface
  18785.4 ms  ✓ TimerOutputs
   9299.2 ms  ✓ DataStructures
   5284.6 ms  ✓ SimpleTraits
   4513.0 ms  ✓ Rmath_jll
   4002.8 ms  ✓ FFTW_jll
   3840.5 ms  ✓ OpenSpecFun_jll
   2404.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5983.7 ms  ✓ MuladdMacro
   3107.0 ms  ✓ SortingAlgorithms
   2688.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2209.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   6500.3 ms  ✓ Setfield
   4205.8 ms  ✓ PoissonRandom
   3094.7 ms  ✓ FastBroadcast
   7688.6 ms  ✓ IntelOpenMP_jll
   2993.0 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   3799.4 ms  ✓ MaybeInplace
   7809.6 ms  ✓ oneTBB_jll
   8622.0 ms  ✓ RecipesBase
