nice: cannot set niceness: Permission denied
Precompiling packages...
    417.8 ms  ✓ CPUTime
    431.2 ms  ✓ Reexport
    565.8 ms  ✓ ConstructionBase
    472.0 ms  ✓ StatsAPI
    608.0 ms  ✓ IterTools
   1342.8 ms  ✓ IrrationalConstants
    454.0 ms  ✓ CommonSolve
    587.1 ms  ✓ StableTasks
   1059.4 ms  ✓ Combinatorics
    528.6 ms  ✓ StaticArraysCore
    622.6 ms  ✓ Statistics
    524.7 ms  ✓ ChunkSplitters
    471.3 ms  ✓ IfElse
    723.3 ms  ✓ EnzymeCore
   1000.1 ms  ✓ SuiteSparse_jll
    477.9 ms  ✓ PtrArrays
    556.2 ms  ✓ Mmap
    474.9 ms  ✓ TaskLocalValues
    516.8 ms  ✓ ManualMemory
    544.7 ms  ✓ PositiveFactorizations
    503.6 ms  ✓ DataAPI
    453.4 ms  ✓ CommonWorldInvalidations
    435.5 ms  ✓ Future
    941.2 ms  ✓ SciMLPublic
    436.5 ms  ✓ FastPower
    421.6 ms  ✓ CompositionsBase
    507.3 ms  ✓ InverseFunctions
    628.3 ms  ✓ AbstractTrees
    470.6 ms  ✓ MuladdMacro
    673.7 ms  ✓ AbstractFFTs
   2333.0 ms  ✓ ExproniconLite
    595.2 ms  ✓ EnumX
   1406.2 ms  ✓ InitialValues
   6076.4 ms  ✓ MacroTools
    590.4 ms  ✓ ExprTools
    943.5 ms  ✓ OpenLibm_jll
    443.7 ms  ✓ ConcreteStructs
   1198.6 ms  ✓ FillArrays
    964.4 ms  ✓ SpatialIndexing
    654.8 ms  ✓ OrderedCollections
    501.4 ms  ✓ HashArrayMappedTries
    713.6 ms  ✓ ADTypes
    732.9 ms  ✓ Serialization
   1738.2 ms  ✓ Bessels
    697.9 ms  ✓ DocStringExtensions
    520.7 ms  ✓ FastClosures
    487.6 ms  ✓ SIMDTypes
    459.2 ms  ✓ IteratorInterfaceExtensions
    789.9 ms  ✓ Requires
    770.0 ms  ✓ CpuId
    614.1 ms  ✓ LoggingExtras
    610.3 ms  ✓ Compat
   1418.6 ms  ✓ InteractiveUtils
    445.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    886.2 ms  ✓ LazyArtifacts
    500.7 ms  ✓ DiffResults
    563.3 ms  ✓ AliasTables
    844.6 ms  ✓ Distances
   4086.3 ms  ✓ FunctionWrappers
    567.7 ms  ✓ Missings
    457.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    477.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2365.3 ms  ✓ Preferences
   1436.9 ms  ✓ ThreadingUtilities
    622.4 ms  ✓ CommonSubexpressions
    559.4 ms  ✓ NaNMath
    510.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    413.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    467.7 ms  ✓ ScopedValues
    427.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1120.3 ms  ✓ DifferentiationInterface
   2038.8 ms  ✓ Jieko
    495.3 ms  ✓ RuntimeGeneratedFunctions
   1859.0 ms  ✓ DataStructures
    678.9 ms  ✓ LogExpFunctions
    508.1 ms  ✓ Adapt
    469.7 ms  ✓ Compat → CompatLinearAlgebraExt
    424.7 ms  ✓ FunctionWrappersWrappers
   2625.2 ms  ✓ Distributed
    477.4 ms  ✓ PrecompileTools
   1529.3 ms  ✓ Setfield
    587.5 ms  ✓ JLLWrappers
    609.4 ms  ✓ SciMLLogging
    546.6 ms  ✓ TruncatedStacktraces
   4397.8 ms  ✓ SparseArrays
   2667.6 ms  ✓ Accessors
    668.3 ms  ✓ SortingAlgorithms
    426.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    597.2 ms  ✓ ArrayInterface
    942.9 ms  ✓ QuadGK
    606.7 ms  ✓ GPUArraysCore
    456.5 ms  ✓ EnzymeCore → AdaptExt
    845.5 ms  ✓ ProgressMeter
   1952.6 ms  ✓ RecipesBase
  10473.0 ms  ✓ Test
    829.1 ms  ✓ Rmath_jll
    850.6 ms  ✓ OpenSpecFun_jll
  10752.0 ms  ✓ Moshi
   1316.8 ms  ✓ IntelOpenMP_jll
    810.4 ms  ✓ FFTW_jll
   1318.7 ms  ✓ oneTBB_jll
    797.1 ms  ✓ Statistics → SparseArraysExt
    985.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    811.2 ms  ✓ SuiteSparse
    818.4 ms  ✓ Distances → DistancesSparseArraysExt
    853.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    867.0 ms  ✓ Adapt → AdaptSparseArraysExt
    737.1 ms  ✓ Accessors → LinearAlgebraExt
    617.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    817.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    683.9 ms  ✓ SciMLStructures
    617.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    678.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1407.0 ms  ✓ PreallocationTools
  15507.4 ms  ✓ Parsers
    887.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    801.3 ms  ✓ Accessors → TestExt
  17074.4 ms  ✓ StaticArrays
    712.3 ms  ✓ Rmath
   1825.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1171.3 ms  ✓ MKL_jll
   2440.1 ms  ✓ SpecialFunctions
    828.5 ms  ✓ PDMats
    738.3 ms  ✓ BangBang
   2276.8 ms  ✓ StatsBase
    716.5 ms  ✓ FiniteDiff
   1820.0 ms  ✓ SciMLOperators
   1184.1 ms  ✓ SymbolicIndexingInterface
   3038.4 ms  ✓ Roots
    805.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    750.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    784.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2205.2 ms  ✓ JSON
    795.4 ms  ✓ Adapt → AdaptStaticArraysExt
    828.4 ms  ✓ Accessors → StaticArraysExt
    840.3 ms  ✓ DiffRules
   1323.9 ms  ✓ HypergeometricFunctions
    762.5 ms  ✓ FillArrays → FillArraysPDMatsExt
   1085.4 ms  ✓ OhMyThreads
    787.8 ms  ✓ BangBang → BangBangStaticArraysExt
    794.0 ms  ✓ PDMats → StatsBaseExt
    760.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    721.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    634.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    602.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    822.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1921.4 ms  ✓ RecursiveArrayTools
  28741.9 ms  ✓ Static
   2019.1 ms  ✓ StatsFuns
    775.8 ms  ✓ OhMyThreads → MarkdownExt
   1002.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   5797.3 ms  ✓ NearestNeighbors
   4901.5 ms  ✓ ForwardDiff
    775.5 ms  ✓ BitTwiddlingConvenienceFunctions
   1426.2 ms  ✓ CPUSummary
    701.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14026.1 ms  ✓ FFTW
   1102.5 ms  ✓ Neighborhood
   2010.7 ms  ✓ Clustering
    856.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  27314.3 ms  ✓ Polynomials
    540.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   5394.5 ms  ✓ Distributions
    688.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    556.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    577.5 ms  ✓ Roots → RootsForwardDiffExt
    599.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    692.4 ms  ✓ PolyesterWeave
  10245.3 ms  ✓ SciMLBase
   1096.8 ms  ✓ StateSpaceSets
   1072.7 ms  ✓ Polynomials → PolynomialsFFTWExt
   1361.4 ms  ✓ Distributions → DistributionsTestExt
    874.9 ms  ✓ NLSolversBase
   1155.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    802.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
