nice: cannot set niceness: Permission denied
Precompiling packages...
    412.2 ms  ✓ CPUTime
    412.9 ms  ✓ Reexport
    545.3 ms  ✓ ConstructionBase
    459.2 ms  ✓ StatsAPI
    601.9 ms  ✓ IterTools
   1332.7 ms  ✓ IrrationalConstants
    470.8 ms  ✓ CommonSolve
    581.9 ms  ✓ StableTasks
   1067.5 ms  ✓ Combinatorics
    526.3 ms  ✓ StaticArraysCore
    627.7 ms  ✓ Statistics
    512.2 ms  ✓ ChunkSplitters
    453.9 ms  ✓ IfElse
    854.5 ms  ✓ SuiteSparse_jll
    715.4 ms  ✓ EnzymeCore
    476.8 ms  ✓ PtrArrays
    464.8 ms  ✓ TaskLocalValues
    536.3 ms  ✓ Mmap
    523.9 ms  ✓ ManualMemory
    527.0 ms  ✓ PositiveFactorizations
    480.3 ms  ✓ DataAPI
    461.7 ms  ✓ CommonWorldInvalidations
    449.0 ms  ✓ Future
    979.0 ms  ✓ SciMLPublic
    515.6 ms  ✓ FastPower
    543.1 ms  ✓ CompositionsBase
    653.7 ms  ✓ InverseFunctions
   4757.7 ms  ✓ MacroTools
    706.4 ms  ✓ AbstractTrees
    475.6 ms  ✓ MuladdMacro
    481.8 ms  ✓ EnumX
    599.4 ms  ✓ AbstractFFTs
   2356.6 ms  ✓ ExproniconLite
    680.6 ms  ✓ OpenLibm_jll
   1233.5 ms  ✓ InitialValues
    507.5 ms  ✓ ExprTools
    422.2 ms  ✓ ConcreteStructs
    931.9 ms  ✓ SpatialIndexing
   1096.0 ms  ✓ FillArrays
    647.9 ms  ✓ OrderedCollections
    481.0 ms  ✓ HashArrayMappedTries
    702.0 ms  ✓ ADTypes
    704.7 ms  ✓ Serialization
   1792.7 ms  ✓ Bessels
    678.6 ms  ✓ DocStringExtensions
    518.6 ms  ✓ FastClosures
    459.7 ms  ✓ SIMDTypes
    448.8 ms  ✓ IteratorInterfaceExtensions
    746.8 ms  ✓ Requires
    745.0 ms  ✓ CpuId
    563.1 ms  ✓ LoggingExtras
    646.4 ms  ✓ Compat
   1479.1 ms  ✓ InteractiveUtils
   3035.7 ms  ✓ FunctionWrappers
    973.9 ms  ✓ LazyArtifacts
    512.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    480.1 ms  ✓ DiffResults
    497.8 ms  ✓ AliasTables
    859.2 ms  ✓ Distances
   1776.9 ms  ✓ Preferences
    569.9 ms  ✓ Missings
    474.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    471.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1270.8 ms  ✓ ThreadingUtilities
    592.3 ms  ✓ CommonSubexpressions
    517.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    552.9 ms  ✓ NaNMath
    478.3 ms  ✓ ScopedValues
    423.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    410.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1104.5 ms  ✓ DifferentiationInterface
   2015.0 ms  ✓ Jieko
   1810.9 ms  ✓ DataStructures
    476.3 ms  ✓ RuntimeGeneratedFunctions
    677.4 ms  ✓ LogExpFunctions
    505.8 ms  ✓ Adapt
    454.7 ms  ✓ Compat → CompatLinearAlgebraExt
    430.7 ms  ✓ FunctionWrappersWrappers
   2285.5 ms  ✓ Distributed
