nice: cannot set niceness: Permission denied
Precompiling packages...
    416.5 ms  ✓ CPUTime
    429.6 ms  ✓ Reexport
    581.7 ms  ✓ ConstructionBase
    487.7 ms  ✓ StatsAPI
    662.1 ms  ✓ IterTools
   1287.7 ms  ✓ IrrationalConstants
    499.1 ms  ✓ CommonSolve
   1083.6 ms  ✓ Combinatorics
    586.9 ms  ✓ StableTasks
    635.1 ms  ✓ Statistics
    535.8 ms  ✓ StaticArraysCore
    531.7 ms  ✓ ChunkSplitters
    459.8 ms  ✓ IfElse
    922.0 ms  ✓ SuiteSparse_jll
    739.9 ms  ✓ EnzymeCore
    479.4 ms  ✓ PtrArrays
    561.8 ms  ✓ Mmap
    472.2 ms  ✓ TaskLocalValues
    522.2 ms  ✓ ManualMemory
    571.6 ms  ✓ PositiveFactorizations
    504.0 ms  ✓ DataAPI
    447.7 ms  ✓ CommonWorldInvalidations
    754.1 ms  ✓ SciMLPublic
    460.3 ms  ✓ Future
    502.2 ms  ✓ FastPower
    651.5 ms  ✓ InverseFunctions
    582.7 ms  ✓ CompositionsBase
   4600.0 ms  ✓ MacroTools
    693.2 ms  ✓ AbstractTrees
    470.0 ms  ✓ MuladdMacro
    605.7 ms  ✓ AbstractFFTs
   2149.4 ms  ✓ ExproniconLite
    513.0 ms  ✓ EnumX
    719.4 ms  ✓ OpenLibm_jll
   1261.3 ms  ✓ InitialValues
    497.0 ms  ✓ ExprTools
    459.6 ms  ✓ ConcreteStructs
   1089.5 ms  ✓ FillArrays
    926.9 ms  ✓ SpatialIndexing
    667.3 ms  ✓ OrderedCollections
    514.6 ms  ✓ HashArrayMappedTries
    720.2 ms  ✓ ADTypes
    714.3 ms  ✓ Serialization
   1734.0 ms  ✓ Bessels
    707.0 ms  ✓ DocStringExtensions
    545.1 ms  ✓ FastClosures
    502.1 ms  ✓ SIMDTypes
    462.4 ms  ✓ IteratorInterfaceExtensions
    797.0 ms  ✓ Requires
    804.4 ms  ✓ CpuId
    605.6 ms  ✓ LoggingExtras
    628.9 ms  ✓ Compat
   2941.1 ms  ✓ FunctionWrappers
   1486.5 ms  ✓ InteractiveUtils
    477.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    939.0 ms  ✓ LazyArtifacts
    492.1 ms  ✓ DiffResults
    812.3 ms  ✓ Distances
    524.4 ms  ✓ AliasTables
