nice: cannot set niceness: Permission denied
Precompiling packages...
    427.7 ms  ✓ CPUTime
    437.8 ms  ✓ Reexport
    575.2 ms  ✓ ConstructionBase
    481.9 ms  ✓ StatsAPI
    622.1 ms  ✓ IterTools
   1323.2 ms  ✓ IrrationalConstants
    463.0 ms  ✓ CommonSolve
    586.2 ms  ✓ StableTasks
   1085.2 ms  ✓ Combinatorics
    536.1 ms  ✓ StaticArraysCore
    634.7 ms  ✓ Statistics
    540.3 ms  ✓ ChunkSplitters
    451.5 ms  ✓ IfElse
    981.2 ms  ✓ SuiteSparse_jll
    717.6 ms  ✓ EnzymeCore
    466.0 ms  ✓ PtrArrays
    557.5 ms  ✓ Mmap
    452.8 ms  ✓ TaskLocalValues
    521.2 ms  ✓ ManualMemory
    561.6 ms  ✓ PositiveFactorizations
    511.9 ms  ✓ DataAPI
    440.8 ms  ✓ CommonWorldInvalidations
    440.8 ms  ✓ Future
    888.6 ms  ✓ SciMLPublic
    438.7 ms  ✓ FastPower
    473.7 ms  ✓ CompositionsBase
    532.4 ms  ✓ InverseFunctions
    655.1 ms  ✓ AbstractTrees
    557.1 ms  ✓ MuladdMacro
    762.9 ms  ✓ AbstractFFTs
    590.3 ms  ✓ EnumX
   2456.0 ms  ✓ ExproniconLite
   5676.1 ms  ✓ MacroTools
   1408.5 ms  ✓ InitialValues
    516.9 ms  ✓ ExprTools
    801.1 ms  ✓ OpenLibm_jll
    455.4 ms  ✓ ConcreteStructs
    952.9 ms  ✓ SpatialIndexing
   1102.7 ms  ✓ FillArrays
    673.7 ms  ✓ OrderedCollections
    512.1 ms  ✓ HashArrayMappedTries
    741.8 ms  ✓ ADTypes
   1756.5 ms  ✓ Bessels
    769.5 ms  ✓ Serialization
    694.7 ms  ✓ DocStringExtensions
    521.7 ms  ✓ FastClosures
    438.3 ms  ✓ SIMDTypes
    460.1 ms  ✓ IteratorInterfaceExtensions
    793.4 ms  ✓ Requires
    774.8 ms  ✓ CpuId
    600.5 ms  ✓ LoggingExtras
    619.5 ms  ✓ Compat
   1412.4 ms  ✓ InteractiveUtils
    461.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    905.2 ms  ✓ LazyArtifacts
    500.8 ms  ✓ DiffResults
    594.9 ms  ✓ AliasTables
   3894.7 ms  ✓ FunctionWrappers
    841.2 ms  ✓ Distances
    533.4 ms  ✓ Missings
    472.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2286.9 ms  ✓ Preferences
    491.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1303.5 ms  ✓ ThreadingUtilities
    604.2 ms  ✓ CommonSubexpressions
    565.6 ms  ✓ NaNMath
    517.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    491.5 ms  ✓ ScopedValues
    441.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    447.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2051.6 ms  ✓ Jieko
   1135.2 ms  ✓ DifferentiationInterface
   1858.1 ms  ✓ DataStructures
    474.3 ms  ✓ RuntimeGeneratedFunctions
    706.5 ms  ✓ LogExpFunctions
    617.1 ms  ✓ Adapt
    538.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4033.5 ms  ✓ TimerOutputs
   2835.5 ms  ✓ Distributed
    509.4 ms  ✓ FunctionWrappersWrappers
    471.5 ms  ✓ PrecompileTools
    589.0 ms  ✓ JLLWrappers
   1630.6 ms  ✓ Setfield
    666.2 ms  ✓ SciMLLogging
    592.0 ms  ✓ TruncatedStacktraces
    566.8 ms  ✓ SortingAlgorithms
   4491.1 ms  ✓ SparseArrays
    433.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    927.8 ms  ✓ QuadGK
    623.1 ms  ✓ ArrayInterface
   2610.0 ms  ✓ Accessors
    676.8 ms  ✓ GPUArraysCore
    534.5 ms  ✓ EnzymeCore → AdaptExt
    811.7 ms  ✓ ProgressMeter
   1902.7 ms  ✓ RecipesBase
  10013.2 ms  ✓ Test
    807.2 ms  ✓ Rmath_jll
    827.0 ms  ✓ OpenSpecFun_jll
  10421.0 ms  ✓ Moshi
   1405.9 ms  ✓ IntelOpenMP_jll
    721.7 ms  ✓ FFTW_jll
   1210.3 ms  ✓ oneTBB_jll
    661.5 ms  ✓ Statistics → SparseArraysExt
    890.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    856.4 ms  ✓ SuiteSparse
    859.0 ms  ✓ Distances → DistancesSparseArraysExt
    828.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    881.9 ms  ✓ Adapt → AdaptSparseArraysExt
    658.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1023.4 ms  ✓ MaybeInplace
    830.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    929.8 ms  ✓ SciMLStructures
    707.8 ms  ✓ Accessors → LinearAlgebraExt
   1727.4 ms  ✓ PreallocationTools
    666.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    676.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  14912.0 ms  ✓ Parsers
    761.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16354.5 ms  ✓ StaticArrays
    599.5 ms  ✓ Accessors → TestExt
    739.8 ms  ✓ Rmath
   1641.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1143.4 ms  ✓ MKL_jll
   2278.2 ms  ✓ SpecialFunctions
    839.2 ms  ✓ PDMats
    578.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2370.3 ms  ✓ StatsBase
    730.7 ms  ✓ FiniteDiff
    838.1 ms  ✓ BangBang
   1247.1 ms  ✓ SymbolicIndexingInterface
