nice: cannot set niceness: Permission denied
Precompiling packages...
   1395.8 ms  ✓ UUIDs
   1589.5 ms  ✓ MozillaCACerts_jll
   1598.9 ms  ✓ Logging
   1594.8 ms  ✓ Zlib_jll
   1602.1 ms  ✓ nghttp2_jll
   1601.4 ms  ✓ Unicode
   1671.5 ms  ✓ CompilerSupportLibraries_jll
   1718.4 ms  ✓ OpenSSL_jll
   1722.6 ms  ✓ NetworkOptions
   1869.4 ms  ✓ Base64
    507.8 ms  ✓ LibSSH2_jll
    558.5 ms  ✓ p7zip_jll
    705.9 ms  ✓ Printf
    437.0 ms  ✓ LibGit2_jll
    435.5 ms  ✓ LibCURL_jll
   3118.6 ms  ✓ ArgTools
    783.7 ms  ✓ LibCURL
    656.5 ms  ✓ Tar
   2923.8 ms  ✓ Dates
    454.1 ms  ✓ TOML
   3128.9 ms  ✓ LibGit2
   3014.9 ms  ✓ Downloads
   9374.7 ms  ✓ StyledStrings
   1612.2 ms  ✓ JuliaSyntaxHighlighting
   3797.5 ms  ✓ Markdown
  46692.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2500.0 ms  ✓ IteratorInterfaceExtensions
   2502.6 ms  ✓ ConcreteStructs
   2511.0 ms  ✓ Future
   2604.7 ms  ✓ MuladdMacro
   2725.8 ms  ✓ ExprTools
   3003.7 ms  ✓ StatsAPI
   3225.6 ms  ✓ AbstractFFTs
   3314.0 ms  ✓ PositiveFactorizations
   3711.0 ms  ✓ Serialization
   4200.9 ms  ✓ ADTypes
   2520.8 ms  ✓ OpenLibm_jll
   2718.9 ms  ✓ InverseFunctions
   2811.3 ms  ✓ CommonSolve
   5497.7 ms  ✓ InitialValues
   5491.9 ms  ✓ FillArrays
   3008.2 ms  ✓ SuiteSparse_jll
   3376.7 ms  ✓ IterTools
   6111.5 ms  ✓ Combinatorics
   2990.2 ms  ✓ ManualMemory
   3811.8 ms  ✓ Statistics
   2696.9 ms  ✓ EnumX
   2299.2 ms  ✓ SIMDTypes
   2602.2 ms  ✓ Reexport
   2496.6 ms  ✓ PtrArrays
   2597.3 ms  ✓ CompositionsBase
   4808.2 ms  ✓ Requires
   2914.1 ms  ✓ Mmap
   3591.2 ms  ✓ DocStringExtensions
   3800.9 ms  ✓ AbstractTrees
   2509.1 ms  ✓ FastPower
   5175.1 ms  ✓ SpatialIndexing
  10379.7 ms  ✓ Bessels
   2611.0 ms  ✓ TaskLocalValues
   3109.9 ms  ✓ HashArrayMappedTries
   2514.3 ms  ✓ IfElse
   2616.0 ms  ✓ CommonWorldInvalidations
   3285.1 ms  ✓ StableTasks
   2687.9 ms  ✓ DataAPI
   3713.3 ms  ✓ EnzymeCore
   2600.3 ms  ✓ FastClosures
  13025.5 ms  ✓ FunctionWrappers
   2624.3 ms  ✓ ChunkSplitters
   3111.1 ms  ✓ SciMLPublic
   3068.9 ms  ✓ StaticArraysCore
   3300.3 ms  ✓ LoggingExtras
  11000.0 ms  ✓ OrderedCollections
   2489.3 ms  ✓ FunctionWrappersWrappers
   4015.8 ms  ✓ Preferences
   4504.6 ms  ✓ CpuId
   2599.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  17212.5 ms  ✓ ExproniconLite
   5606.8 ms  ✓ LazyArtifacts
   2670.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   3190.1 ms  ✓ AliasTables
   2901.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2900.6 ms  ✓ Adapt
  12175.8 ms  ✓ ConstructionBase
  15226.1 ms  ✓ IrrationalConstants
   2719.7 ms  ✓ ScopedValues
  10621.6 ms  ✓ Compat
   9706.6 ms  ✓ NaNMath
   2523.8 ms  ✓ DiffResults
  20504.0 ms  ✓ MacroTools
   3605.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3287.1 ms  ✓ JLLWrappers
   2601.6 ms  ✓ PrecompileTools
  14798.2 ms  ✓ InteractiveUtils
