nice: cannot set niceness: Permission denied
Precompiling packages...
   1483.3 ms  ✓ UUIDs
   1476.4 ms  ✓ Zlib_jll
   1586.9 ms  ✓ Unicode
   1591.5 ms  ✓ MozillaCACerts_jll
   1596.6 ms  ✓ nghttp2_jll
   1638.0 ms  ✓ OpenSSL_jll
   1685.6 ms  ✓ Logging
   1692.7 ms  ✓ CompilerSupportLibraries_jll
   1726.9 ms  ✓ NetworkOptions
   1793.8 ms  ✓ Base64
    586.6 ms  ✓ LibSSH2_jll
    619.0 ms  ✓ p7zip_jll
    735.0 ms  ✓ Printf
    490.4 ms  ✓ LibCURL_jll
    496.4 ms  ✓ LibGit2_jll
   3279.8 ms  ✓ ArgTools
    777.1 ms  ✓ LibCURL
    641.5 ms  ✓ Tar
   3042.5 ms  ✓ Dates
   3067.9 ms  ✓ LibGit2
    462.1 ms  ✓ TOML
   3114.7 ms  ✓ Downloads
   9352.3 ms  ✓ StyledStrings
   1693.4 ms  ✓ JuliaSyntaxHighlighting
   3797.7 ms  ✓ Markdown
  46987.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2515.7 ms  ✓ IteratorInterfaceExtensions
   2549.2 ms  ✓ MuladdMacro
   2616.4 ms  ✓ ConcreteStructs
   2620.2 ms  ✓ Future
   2733.0 ms  ✓ ExprTools
   2821.8 ms  ✓ StatsAPI
   2941.1 ms  ✓ PositiveFactorizations
   3541.6 ms  ✓ AbstractFFTs
   4234.8 ms  ✓ Serialization
   4419.1 ms  ✓ ADTypes
   2496.9 ms  ✓ CommonSolve
   2619.8 ms  ✓ OpenLibm_jll
   5628.4 ms  ✓ FillArrays
   3202.8 ms  ✓ InverseFunctions
   3324.1 ms  ✓ Statistics
   6122.6 ms  ✓ Combinatorics
   6132.1 ms  ✓ InitialValues
   3415.0 ms  ✓ SuiteSparse_jll
   3516.4 ms  ✓ IterTools
   2903.6 ms  ✓ ManualMemory
   2821.8 ms  ✓ EnumX
   2496.3 ms  ✓ Reexport
   2799.9 ms  ✓ SIMDTypes
   2685.9 ms  ✓ CompositionsBase
   2590.7 ms  ✓ PtrArrays
   4625.1 ms  ✓ Requires
   3010.7 ms  ✓ Mmap
   3308.3 ms  ✓ AbstractTrees
   3676.6 ms  ✓ DocStringExtensions
   2703.8 ms  ✓ FastPower
   5610.5 ms  ✓ SpatialIndexing
   2996.5 ms  ✓ HashArrayMappedTries
   2583.2 ms  ✓ TaskLocalValues
   2790.2 ms  ✓ StableTasks
  11797.5 ms  ✓ Bessels
   2411.2 ms  ✓ CommonWorldInvalidations
   2699.1 ms  ✓ DataAPI
   3483.4 ms  ✓ IfElse
  12726.3 ms  ✓ FunctionWrappers
   4008.2 ms  ✓ EnzymeCore
   2973.7 ms  ✓ FastClosures
   3198.7 ms  ✓ ChunkSplitters
   3004.2 ms  ✓ ScopedValues
   3210.0 ms  ✓ SciMLPublic
   3207.6 ms  ✓ LoggingExtras
  11092.4 ms  ✓ OrderedCollections
   3931.1 ms  ✓ Preferences
   4610.4 ms  ✓ CpuId
  17330.0 ms  ✓ ExproniconLite
   3297.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5508.6 ms  ✓ LazyArtifacts
   2692.4 ms  ✓ FillArrays → FillArraysStatisticsExt
  10882.4 ms  ✓ ConstructionBase
   2505.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  15009.7 ms  ✓ IrrationalConstants
   3282.5 ms  ✓ AliasTables
   2701.6 ms  ✓ Adapt
  10599.1 ms  ✓ Compat
  20304.5 ms  ✓ MacroTools
   3999.8 ms  ✓ StaticArraysCore
  10194.8 ms  ✓ RuntimeGeneratedFunctions
   2799.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3302.9 ms  ✓ FunctionWrappersWrappers
  10398.2 ms  ✓ NaNMath
   2786.6 ms  ✓ PrecompileTools
   3214.9 ms  ✓ JLLWrappers
  11472.6 ms  ✓ Distances
  15026.6 ms  ✓ InteractiveUtils
   2618.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2582.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  12990.6 ms  ✓ DifferentiationInterface
   3507.8 ms  ✓ SciMLLogging
   3704.7 ms  ✓ LogExpFunctions
   2407.3 ms  ✓ EnzymeCore → AdaptExt
   2696.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2715.6 ms  ✓ DiffResults
   3568.4 ms  ✓ GPUArraysCore
   3311.4 ms  ✓ CommonSubexpressions
  13902.1 ms  ✓ ThreadingUtilities
  10577.0 ms  ✓ Missings
  10498.9 ms  ✓ DataStructures
  19295.2 ms  ✓ Distributed
   3693.6 ms  ✓ Rmath_jll
   3931.9 ms  ✓ FFTW_jll
   3695.4 ms  ✓ OpenSpecFun_jll
  11500.5 ms  ✓ Jieko
   5002.1 ms  ✓ TruncatedStacktraces
  10293.0 ms  ✓ ArrayInterface
   6811.7 ms  ✓ IntelOpenMP_jll
  23498.9 ms  ✓ TimerOutputs
   9200.8 ms  ✓ RecipesBase
   3285.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
