nice: cannot set niceness: Permission denied
Precompiling packages...
    401.1 ms  ✓ CPUTime
    409.6 ms  ✓ Reexport
    562.3 ms  ✓ ConstructionBase
    472.6 ms  ✓ StatsAPI
    610.9 ms  ✓ IterTools
    453.3 ms  ✓ CommonSolve
   1327.4 ms  ✓ IrrationalConstants
    578.5 ms  ✓ StableTasks
   1040.5 ms  ✓ Combinatorics
    534.1 ms  ✓ StaticArraysCore
    614.7 ms  ✓ Statistics
    506.4 ms  ✓ ChunkSplitters
    449.8 ms  ✓ IfElse
    886.8 ms  ✓ SuiteSparse_jll
    461.7 ms  ✓ PtrArrays
    713.2 ms  ✓ EnzymeCore
    540.2 ms  ✓ Mmap
    454.7 ms  ✓ TaskLocalValues
    507.1 ms  ✓ ManualMemory
    533.5 ms  ✓ PositiveFactorizations
    502.7 ms  ✓ DataAPI
    417.3 ms  ✓ CommonWorldInvalidations
    853.8 ms  ✓ SciMLPublic
    429.4 ms  ✓ Future
    441.2 ms  ✓ FastPower
    435.4 ms  ✓ CompositionsBase
    516.5 ms  ✓ InverseFunctions
    648.9 ms  ✓ AbstractTrees
    570.3 ms  ✓ MuladdMacro
    744.4 ms  ✓ AbstractFFTs
    585.1 ms  ✓ EnumX
   2379.9 ms  ✓ ExproniconLite
   5590.4 ms  ✓ MacroTools
   1417.2 ms  ✓ InitialValues
    495.7 ms  ✓ ExprTools
    699.6 ms  ✓ OpenLibm_jll
    425.0 ms  ✓ ConcreteStructs
    917.7 ms  ✓ SpatialIndexing
   1100.2 ms  ✓ FillArrays
    659.9 ms  ✓ OrderedCollections
    490.6 ms  ✓ HashArrayMappedTries
    723.1 ms  ✓ ADTypes
    708.1 ms  ✓ Serialization
   1773.8 ms  ✓ Bessels
    665.9 ms  ✓ DocStringExtensions
    522.1 ms  ✓ FastClosures
    458.9 ms  ✓ SIMDTypes
    443.3 ms  ✓ IteratorInterfaceExtensions
    761.6 ms  ✓ Requires
    571.6 ms  ✓ LoggingExtras
    762.7 ms  ✓ CpuId
    594.4 ms  ✓ Compat
   1295.4 ms  ✓ InteractiveUtils
    890.2 ms  ✓ LazyArtifacts
    502.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    519.0 ms  ✓ DiffResults
    579.3 ms  ✓ AliasTables
   3772.1 ms  ✓ FunctionWrappers
    838.0 ms  ✓ Distances
    458.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    542.0 ms  ✓ Missings
   2161.4 ms  ✓ Preferences
    479.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1238.1 ms  ✓ ThreadingUtilities
    604.3 ms  ✓ CommonSubexpressions
    533.4 ms  ✓ NaNMath
    503.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    474.0 ms  ✓ ScopedValues
    448.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    443.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2063.2 ms  ✓ Jieko
   1190.4 ms  ✓ DifferentiationInterface
   1864.4 ms  ✓ DataStructures
    445.1 ms  ✓ RuntimeGeneratedFunctions
    709.1 ms  ✓ LogExpFunctions
    584.4 ms  ✓ Adapt
    562.5 ms  ✓ Compat → CompatLinearAlgebraExt
   4143.9 ms  ✓ TimerOutputs
   2828.6 ms  ✓ Distributed
    488.0 ms  ✓ FunctionWrappersWrappers
    464.1 ms  ✓ PrecompileTools
    602.9 ms  ✓ JLLWrappers
   1546.8 ms  ✓ Setfield
    615.0 ms  ✓ SciMLLogging
    535.2 ms  ✓ TruncatedStacktraces
    553.3 ms  ✓ SortingAlgorithms
   4504.3 ms  ✓ SparseArrays
    425.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    936.0 ms  ✓ QuadGK
    657.8 ms  ✓ ArrayInterface
