nice: cannot set niceness: Permission denied
Precompiling packages...
   1582.1 ms  ✓ UUIDs
   1581.6 ms  ✓ Logging
   1593.7 ms  ✓ MozillaCACerts_jll
   1699.6 ms  ✓ OpenSSL_jll
   1766.2 ms  ✓ NetworkOptions
   1761.8 ms  ✓ nghttp2_jll
   1762.6 ms  ✓ Zlib_jll
   1776.6 ms  ✓ CompilerSupportLibraries_jll
   1799.3 ms  ✓ Unicode
   1915.9 ms  ✓ Base64
    545.0 ms  ✓ LibSSH2_jll
    603.1 ms  ✓ p7zip_jll
    713.8 ms  ✓ Printf
    505.7 ms  ✓ LibGit2_jll
    506.5 ms  ✓ LibCURL_jll
   3307.0 ms  ✓ ArgTools
    801.8 ms  ✓ LibCURL
    665.4 ms  ✓ Tar
   3118.5 ms  ✓ Dates
   3129.5 ms  ✓ LibGit2
    660.2 ms  ✓ TOML
   3111.7 ms  ✓ Downloads
   9942.4 ms  ✓ StyledStrings
   1760.5 ms  ✓ JuliaSyntaxHighlighting
   4091.5 ms  ✓ Markdown
  48544.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 64 seconds
Precompiling packages...
   2608.6 ms  ✓ IteratorInterfaceExtensions
   2621.8 ms  ✓ LaTeXStrings
   2621.2 ms  ✓ Future
   2714.4 ms  ✓ ConcreteStructs
   2720.7 ms  ✓ ExprTools
   2922.6 ms  ✓ StatsAPI
   3117.0 ms  ✓ PositiveFactorizations
   3491.2 ms  ✓ AbstractFFTs
   4189.1 ms  ✓ Serialization
   4203.6 ms  ✓ ADTypes
   4396.6 ms  ✓ Gamma
   2606.3 ms  ✓ OpenLibm_jll
   5400.5 ms  ✓ InitialValues
   5433.4 ms  ✓ Combinatorics
   5478.8 ms  ✓ FillArrays
   2899.4 ms  ✓ InverseFunctions
   3090.4 ms  ✓ Statistics
   3295.7 ms  ✓ CommonSolve
   3086.1 ms  ✓ SuiteSparse_jll
   3494.0 ms  ✓ IterTools
   2497.0 ms  ✓ DataValueInterfaces
   3003.1 ms  ✓ Reexport
   2508.3 ms  ✓ TestItems
   2897.5 ms  ✓ CompositionsBase
   3018.1 ms  ✓ Mmap
   3100.3 ms  ✓ AbstractTrees
   2522.0 ms  ✓ PtrArrays
   2599.2 ms  ✓ FastPower
   3576.2 ms  ✓ DocStringExtensions
   2604.1 ms  ✓ TaskLocalValues
   3498.2 ms  ✓ HashArrayMappedTries
   3105.2 ms  ✓ StableTasks
  11076.6 ms  ✓ Bessels
   2510.5 ms  ✓ DataAPI
   2600.3 ms  ✓ Adapt
   2909.2 ms  ✓ Inflate
   2597.8 ms  ✓ PackageExtensionCompat
   3402.0 ms  ✓ VectorInterface
  11632.7 ms  ✓ FunctionWrappers
   3696.9 ms  ✓ EnzymeCore
   3279.7 ms  ✓ FastClosures
   3073.7 ms  ✓ ChunkSplitters
   2514.7 ms  ✓ SciMLPublic
   2687.2 ms  ✓ BinaryHeaps
   2893.9 ms  ✓ StaticArraysCore
  10840.2 ms  ✓ OrderedCollections
   3302.3 ms  ✓ LoggingExtras
   2326.0 ms  ✓ TableTraits
   4183.0 ms  ✓ Preferences
   2394.4 ms  ✓ EnumX
   2591.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5512.9 ms  ✓ LazyArtifacts
  10291.6 ms  ✓ ConstructionBase
  14079.6 ms  ✓ IrrationalConstants
   3917.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   5712.5 ms  ✓ HypergeometricFunctions
   2709.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   8657.2 ms  ✓ KrylovKit
   4881.6 ms  ✓ AliasTables
   2403.7 ms  ✓ EnzymeCore → AdaptExt
  19691.0 ms  ✓ MacroTools
   9516.9 ms  ✓ RuntimeGeneratedFunctions
   3330.2 ms  ✓ GPUArraysCore
  13809.9 ms  ✓ Crayons
   8861.5 ms  ✓ NaNMath
  19306.3 ms  ✓ Distributed
   4811.1 ms  ✓ ScopedValues
  13423.6 ms  ✓ InteractiveUtils
   2506.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2805.4 ms  ✓ DiffResults
   2766.5 ms  ✓ PrecompileTools
   2592.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2682.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  12610.0 ms  ✓ DifferentiationInterface
   3587.8 ms  ✓ JLLWrappers
   3721.9 ms  ✓ SciMLLogging
  12697.4 ms  ✓ Distances
   3109.2 ms  ✓ CommonSubexpressions
