nice: cannot set niceness: Permission denied
Precompiling packages...
   1972.3 ms  ✓ LazyArtifacts
   2054.5 ms  ✓ IteratorInterfaceExtensions
   2069.0 ms  ✓ ExprTools
   2050.2 ms  ✓ OpenLibm_jll
   2376.9 ms  ✓ StatsAPI
   2445.2 ms  ✓ ConcreteStructs
   2646.2 ms  ✓ AbstractFFTs
   2649.7 ms  ✓ PositiveFactorizations
   3141.7 ms  ✓ ADTypes
   3449.3 ms  ✓ Gamma
   3579.3 ms  ✓ FunctionWrappers
   3642.4 ms  ✓ InitialValues
   1714.8 ms  ✓ CommonSolve
   2298.0 ms  ✓ InverseFunctions
   4338.1 ms  ✓ FillArrays
   2294.5 ms  ✓ CompilerSupportLibraries_jll
   4606.7 ms  ✓ Combinatorics
   2526.6 ms  ✓ SuiteSparse_jll
   2864.6 ms  ✓ IterTools
   2525.4 ms  ✓ Compat
   3028.2 ms  ✓ Preferences
   2085.1 ms  ✓ EnumX
   2287.8 ms  ✓ Requires
   1799.8 ms  ✓ Reexport
   3116.5 ms  ✓ OrderedCollections
   2599.9 ms  ✓ DocStringExtensions
   2000.1 ms  ✓ CompositionsBase
   1826.1 ms  ✓ PtrArrays
   2879.5 ms  ✓ AbstractTrees
   1872.0 ms  ✓ FastPower
   3802.6 ms  ✓ SpatialIndexing
   1933.4 ms  ✓ HashArrayMappedTries
   2029.2 ms  ✓ TaskLocalValues
   7849.4 ms  ✓ Bessels
   2397.8 ms  ✓ StableTasks
   2927.3 ms  ✓ VectorInterface
   2588.7 ms  ✓ Inflate
   1999.2 ms  ✓ DataAPI
   2476.7 ms  ✓ ConstructionBase
   2393.8 ms  ✓ Adapt
   1976.3 ms  ✓ FastClosures
   2171.0 ms  ✓ ChunkSplitters
   1973.2 ms  ✓ SciMLPublic
   7796.5 ms  ✓ Distributed
   2600.7 ms  ✓ PackageExtensionCompat
   5690.1 ms  ✓ IrrationalConstants
   3212.5 ms  ✓ EnzymeCore
