nice: cannot set niceness: Permission denied
Precompiling packages...
    424.1 ms  ✓ Reexport
    470.0 ms  ✓ StatsAPI
    584.4 ms  ✓ ConstructionBase
    422.9 ms  ✓ CommonSolve
    646.5 ms  ✓ IterTools
   1279.4 ms  ✓ IrrationalConstants
   1036.8 ms  ✓ Combinatorics
    598.8 ms  ✓ StableTasks
    645.7 ms  ✓ Statistics
    532.6 ms  ✓ StaticArraysCore
    516.7 ms  ✓ ChunkSplitters
    450.5 ms  ✓ IfElse
    906.4 ms  ✓ SuiteSparse_jll
    742.6 ms  ✓ EnzymeCore
    475.2 ms  ✓ PtrArrays
    549.7 ms  ✓ Mmap
    465.9 ms  ✓ TaskLocalValues
    521.2 ms  ✓ ManualMemory
    563.3 ms  ✓ PositiveFactorizations
    490.2 ms  ✓ DataAPI
    447.6 ms  ✓ CommonWorldInvalidations
    728.9 ms  ✓ SciMLPublic
    476.6 ms  ✓ Future
    542.2 ms  ✓ FastPower
    612.4 ms  ✓ InverseFunctions
    537.0 ms  ✓ CompositionsBase
   4330.5 ms  ✓ MacroTools
    454.2 ms  ✓ MuladdMacro
    629.3 ms  ✓ AbstractTrees
    622.4 ms  ✓ AbstractFFTs
   2097.9 ms  ✓ ExproniconLite
    499.1 ms  ✓ EnumX
   1146.9 ms  ✓ InitialValues
    711.7 ms  ✓ OpenLibm_jll
    495.2 ms  ✓ ExprTools
    422.7 ms  ✓ ConcreteStructs
   1071.6 ms  ✓ FillArrays
    946.9 ms  ✓ SpatialIndexing
    702.6 ms  ✓ OrderedCollections
    514.8 ms  ✓ HashArrayMappedTries
    752.3 ms  ✓ ADTypes
    724.3 ms  ✓ Serialization
   1734.5 ms  ✓ Bessels
    695.3 ms  ✓ DocStringExtensions
    477.5 ms  ✓ SIMDTypes
    508.0 ms  ✓ FastClosures
    456.0 ms  ✓ IteratorInterfaceExtensions
    796.7 ms  ✓ Requires
    753.8 ms  ✓ CpuId
    693.6 ms  ✓ LoggingExtras
    641.7 ms  ✓ Compat
   2907.3 ms  ✓ FunctionWrappers
   1413.5 ms  ✓ InteractiveUtils
    464.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1042.8 ms  ✓ LazyArtifacts
    501.3 ms  ✓ DiffResults
    833.5 ms  ✓ Distances
    541.4 ms  ✓ AliasTables
    541.5 ms  ✓ Missings
    439.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1960.7 ms  ✓ Preferences
    571.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1106.5 ms  ✓ ThreadingUtilities
    624.6 ms  ✓ CommonSubexpressions
    566.9 ms  ✓ NaNMath
    514.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    466.8 ms  ✓ ScopedValues
    422.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
