nice: cannot set niceness: Permission denied
Precompiling packages...
    428.4 ms  ✓ CPUTime
    445.5 ms  ✓ Reexport
    581.7 ms  ✓ ConstructionBase
    486.2 ms  ✓ StatsAPI
    620.2 ms  ✓ IterTools
   1290.3 ms  ✓ IrrationalConstants
    477.5 ms  ✓ CommonSolve
    597.6 ms  ✓ StableTasks
   1085.3 ms  ✓ Combinatorics
    635.6 ms  ✓ Statistics
    556.4 ms  ✓ StaticArraysCore
    528.8 ms  ✓ ChunkSplitters
    457.4 ms  ✓ IfElse
    913.1 ms  ✓ SuiteSparse_jll
    736.2 ms  ✓ EnzymeCore
    480.3 ms  ✓ PtrArrays
    568.4 ms  ✓ Mmap
    479.6 ms  ✓ TaskLocalValues
    542.8 ms  ✓ ManualMemory
    548.0 ms  ✓ PositiveFactorizations
    509.9 ms  ✓ DataAPI
    468.3 ms  ✓ CommonWorldInvalidations
    751.5 ms  ✓ SciMLPublic
    498.0 ms  ✓ Future
    519.4 ms  ✓ FastPower
    662.5 ms  ✓ InverseFunctions
    528.8 ms  ✓ CompositionsBase
   4517.6 ms  ✓ MacroTools
    680.8 ms  ✓ AbstractTrees
    473.0 ms  ✓ MuladdMacro
    605.3 ms  ✓ AbstractFFTs
    503.8 ms  ✓ EnumX
   2249.7 ms  ✓ ExproniconLite
   1216.7 ms  ✓ InitialValues
    739.4 ms  ✓ OpenLibm_jll
    496.9 ms  ✓ ExprTools
    450.5 ms  ✓ ConcreteStructs
   1088.8 ms  ✓ FillArrays
    959.2 ms  ✓ SpatialIndexing
    699.1 ms  ✓ OrderedCollections
    541.3 ms  ✓ HashArrayMappedTries
    747.8 ms  ✓ ADTypes
    753.2 ms  ✓ Serialization
   1725.1 ms  ✓ Bessels
    671.1 ms  ✓ DocStringExtensions
    534.7 ms  ✓ FastClosures
    458.3 ms  ✓ SIMDTypes
    456.1 ms  ✓ IteratorInterfaceExtensions
    840.9 ms  ✓ Requires
    794.4 ms  ✓ CpuId
    696.8 ms  ✓ LoggingExtras
    649.6 ms  ✓ Compat
   2982.3 ms  ✓ FunctionWrappers
   1462.4 ms  ✓ InteractiveUtils
    476.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1014.2 ms  ✓ LazyArtifacts
    506.1 ms  ✓ DiffResults
    539.4 ms  ✓ AliasTables
    822.7 ms  ✓ Distances
    531.1 ms  ✓ Missings
   1915.5 ms  ✓ Preferences
    466.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    593.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1112.6 ms  ✓ ThreadingUtilities
    606.9 ms  ✓ CommonSubexpressions
    562.8 ms  ✓ NaNMath
    540.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    479.7 ms  ✓ ScopedValues
    437.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    478.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1952.4 ms  ✓ Jieko
   1116.6 ms  ✓ DifferentiationInterface
   1890.5 ms  ✓ DataStructures
    539.9 ms  ✓ RuntimeGeneratedFunctions
    762.5 ms  ✓ LogExpFunctions
    626.0 ms  ✓ Adapt
   3529.2 ms  ✓ TimerOutputs
    539.6 ms  ✓ Compat → CompatLinearAlgebraExt
    492.8 ms  ✓ FunctionWrappersWrappers
   2658.0 ms  ✓ Distributed
    622.2 ms  ✓ PrecompileTools
   1398.8 ms  ✓ Setfield
    699.0 ms  ✓ JLLWrappers
    902.4 ms  ✓ SciMLLogging
    796.4 ms  ✓ TruncatedStacktraces
   4368.4 ms  ✓ SparseArrays
    605.2 ms  ✓ SortingAlgorithms
    423.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1015.3 ms  ✓ QuadGK
   2391.8 ms  ✓ Accessors
    693.4 ms  ✓ ArrayInterface
    447.0 ms  ✓ EnzymeCore → AdaptExt
    638.0 ms  ✓ GPUArraysCore
    854.1 ms  ✓ ProgressMeter
   2101.8 ms  ✓ RecipesBase
   8105.0 ms  ✓ Test
   1010.7 ms  ✓ Rmath_jll
   1125.2 ms  ✓ OpenSpecFun_jll
   9876.5 ms  ✓ Moshi
   1594.1 ms  ✓ IntelOpenMP_jll
    936.7 ms  ✓ FFTW_jll
   1408.3 ms  ✓ oneTBB_jll
    740.1 ms  ✓ Statistics → SparseArraysExt
    911.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    883.3 ms  ✓ SuiteSparse
    916.8 ms  ✓ Distances → DistancesSparseArraysExt
    933.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    945.6 ms  ✓ Adapt → AdaptSparseArraysExt
    831.9 ms  ✓ Accessors → LinearAlgebraExt
    616.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1078.2 ms  ✓ MaybeInplace
  14202.3 ms  ✓ StaticArrays
    773.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  14347.2 ms  ✓ Parsers
   1013.3 ms  ✓ SciMLStructures
    466.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    475.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    654.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1451.8 ms  ✓ PreallocationTools
    715.1 ms  ✓ Accessors → TestExt
    874.9 ms  ✓ Rmath
   1610.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1394.9 ms  ✓ MKL_jll
   2403.0 ms  ✓ SpecialFunctions
    884.3 ms  ✓ PDMats
   2319.5 ms  ✓ StatsBase
    848.1 ms  ✓ BangBang
    778.1 ms  ✓ FiniteDiff
   1912.3 ms  ✓ SciMLOperators
   1456.7 ms  ✓ SymbolicIndexingInterface
    792.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3455.7 ms  ✓ Roots
    969.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
