nice: cannot set niceness: Permission denied
Precompiling packages...
    436.6 ms  ✓ Reexport
    457.9 ms  ✓ StatsAPI
    586.2 ms  ✓ ConstructionBase
    431.7 ms  ✓ CommonSolve
    639.2 ms  ✓ IterTools
   1301.4 ms  ✓ IrrationalConstants
   1112.9 ms  ✓ Combinatorics
    605.9 ms  ✓ StableTasks
    668.9 ms  ✓ Statistics
    554.7 ms  ✓ StaticArraysCore
    569.6 ms  ✓ ChunkSplitters
    478.7 ms  ✓ IfElse
    749.6 ms  ✓ EnzymeCore
    970.5 ms  ✓ SuiteSparse_jll
    498.3 ms  ✓ PtrArrays
    570.7 ms  ✓ Mmap
    477.2 ms  ✓ TaskLocalValues
    577.5 ms  ✓ ManualMemory
    596.6 ms  ✓ PositiveFactorizations
    513.1 ms  ✓ DataAPI
    753.9 ms  ✓ SciMLPublic
    448.6 ms  ✓ CommonWorldInvalidations
    490.8 ms  ✓ Future
    512.9 ms  ✓ FastPower
    635.6 ms  ✓ InverseFunctions
    561.9 ms  ✓ CompositionsBase
   4705.0 ms  ✓ MacroTools
    716.9 ms  ✓ AbstractTrees
    503.9 ms  ✓ MuladdMacro
   2171.2 ms  ✓ ExproniconLite
    647.2 ms  ✓ AbstractFFTs
    552.1 ms  ✓ EnumX
   1216.8 ms  ✓ InitialValues
    783.8 ms  ✓ OpenLibm_jll
    546.6 ms  ✓ ExprTools
    451.7 ms  ✓ ConcreteStructs
   1138.7 ms  ✓ FillArrays
    966.6 ms  ✓ SpatialIndexing
    721.6 ms  ✓ OrderedCollections
    543.6 ms  ✓ HashArrayMappedTries
    819.0 ms  ✓ ADTypes
   1742.7 ms  ✓ Bessels
    772.3 ms  ✓ Serialization
    734.6 ms  ✓ DocStringExtensions
    500.4 ms  ✓ FastClosures
    478.0 ms  ✓ SIMDTypes
    478.6 ms  ✓ IteratorInterfaceExtensions
    828.5 ms  ✓ Requires
    782.0 ms  ✓ CpuId
    737.5 ms  ✓ LoggingExtras
    641.1 ms  ✓ Compat
   2995.3 ms  ✓ FunctionWrappers
   1483.8 ms  ✓ InteractiveUtils
   1042.6 ms  ✓ LazyArtifacts
    464.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    523.3 ms  ✓ DiffResults
    843.7 ms  ✓ Distances
    548.3 ms  ✓ AliasTables
    571.8 ms  ✓ Missings
   2048.6 ms  ✓ Preferences
    590.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    473.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1303.1 ms  ✓ ThreadingUtilities
    632.1 ms  ✓ CommonSubexpressions
    595.6 ms  ✓ NaNMath
    540.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    512.7 ms  ✓ ScopedValues
    435.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    476.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1950.4 ms  ✓ Jieko
   1171.7 ms  ✓ DifferentiationInterface
   1933.4 ms  ✓ DataStructures
    566.1 ms  ✓ RuntimeGeneratedFunctions
    783.7 ms  ✓ LogExpFunctions
    620.4 ms  ✓ Adapt
   3607.0 ms  ✓ TimerOutputs
    569.8 ms  ✓ Compat → CompatLinearAlgebraExt
    486.8 ms  ✓ FunctionWrappersWrappers
   2694.7 ms  ✓ Distributed
    660.0 ms  ✓ PrecompileTools
   1479.7 ms  ✓ Setfield
    717.1 ms  ✓ JLLWrappers
    920.1 ms  ✓ SciMLLogging
    836.7 ms  ✓ TruncatedStacktraces
   4470.7 ms  ✓ SparseArrays
    613.4 ms  ✓ SortingAlgorithms
    449.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1043.2 ms  ✓ QuadGK
   2500.3 ms  ✓ Accessors
    683.7 ms  ✓ ArrayInterface
    670.6 ms  ✓ GPUArraysCore
    451.7 ms  ✓ EnzymeCore → AdaptExt
    906.5 ms  ✓ ProgressMeter
   2223.1 ms  ✓ RecipesBase
   1125.9 ms  ✓ Rmath_jll
   8203.0 ms  ✓ Test
   1020.8 ms  ✓ OpenSpecFun_jll
   1458.2 ms  ✓ IntelOpenMP_jll
   1700.3 ms  ✓ oneTBB_jll
   1197.7 ms  ✓ FFTW_jll
    830.6 ms  ✓ Statistics → SparseArraysExt
    934.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10180.0 ms  ✓ Moshi
    736.7 ms  ✓ SuiteSparse
    685.4 ms  ✓ Distances → DistancesSparseArraysExt
    675.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    646.4 ms  ✓ Adapt → AdaptSparseArraysExt
    459.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    639.0 ms  ✓ Accessors → LinearAlgebraExt
    772.7 ms  ✓ MaybeInplace
    652.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1228.6 ms  ✓ SciMLStructures
    557.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1878.3 ms  ✓ PreallocationTools
    560.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
