nice: cannot set niceness: Permission denied
Precompiling packages...
    396.9 ms  ✓ CPUTime
    405.7 ms  ✓ Reexport
    551.9 ms  ✓ ConstructionBase
    460.6 ms  ✓ StatsAPI
    598.5 ms  ✓ IterTools
    440.2 ms  ✓ CommonSolve
   1340.6 ms  ✓ IrrationalConstants
    578.2 ms  ✓ StableTasks
   1031.5 ms  ✓ Combinatorics
    525.5 ms  ✓ StaticArraysCore
    594.0 ms  ✓ Statistics
    509.8 ms  ✓ ChunkSplitters
    443.8 ms  ✓ IfElse
    879.3 ms  ✓ SuiteSparse_jll
    494.0 ms  ✓ PtrArrays
    720.5 ms  ✓ EnzymeCore
    567.7 ms  ✓ Mmap
    445.0 ms  ✓ TaskLocalValues
    509.4 ms  ✓ ManualMemory
    523.0 ms  ✓ AliasTables
    489.8 ms  ✓ DataAPI
    437.9 ms  ✓ CommonWorldInvalidations
    416.4 ms  ✓ Future
    874.6 ms  ✓ SciMLPublic
    429.7 ms  ✓ FastPower
    419.9 ms  ✓ CompositionsBase
    495.9 ms  ✓ InverseFunctions
    603.5 ms  ✓ AbstractTrees
    485.5 ms  ✓ MuladdMacro
    710.4 ms  ✓ AbstractFFTs
    577.1 ms  ✓ EnumX
   2342.6 ms  ✓ ExproniconLite
   1390.9 ms  ✓ InitialValues
   5794.5 ms  ✓ MacroTools
    534.3 ms  ✓ ExprTools
    751.1 ms  ✓ OpenLibm_jll
    418.4 ms  ✓ ConcreteStructs
   1125.5 ms  ✓ FillArrays
    893.1 ms  ✓ SpatialIndexing
    646.7 ms  ✓ OrderedCollections
    490.6 ms  ✓ HashArrayMappedTries
    695.9 ms  ✓ ADTypes
    688.3 ms  ✓ Serialization
   1785.5 ms  ✓ Bessels
    658.1 ms  ✓ DocStringExtensions
    512.2 ms  ✓ FastClosures
    465.7 ms  ✓ SIMDTypes
    431.5 ms  ✓ IteratorInterfaceExtensions
    754.9 ms  ✓ Requires
    765.7 ms  ✓ CpuId
    571.5 ms  ✓ LoggingExtras
    594.3 ms  ✓ Compat
   1398.9 ms  ✓ InteractiveUtils
    887.8 ms  ✓ LazyArtifacts
    498.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    520.6 ms  ✓ DiffResults
    578.7 ms  ✓ PositiveFactorizations
   3763.4 ms  ✓ FunctionWrappers
    825.5 ms  ✓ Distances
    451.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    565.9 ms  ✓ Missings
   2146.8 ms  ✓ Preferences
    450.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1247.3 ms  ✓ ThreadingUtilities
    564.8 ms  ✓ CommonSubexpressions
    528.6 ms  ✓ NaNMath
    486.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    470.2 ms  ✓ ScopedValues
    436.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    419.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2003.8 ms  ✓ Jieko
   1120.7 ms  ✓ DifferentiationInterface
   1789.5 ms  ✓ DataStructures
    436.6 ms  ✓ RuntimeGeneratedFunctions
    671.8 ms  ✓ LogExpFunctions
    551.9 ms  ✓ Adapt
    517.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4194.0 ms  ✓ TimerOutputs
   2823.3 ms  ✓ Distributed
    490.2 ms  ✓ FunctionWrappersWrappers
    476.1 ms  ✓ PrecompileTools
   1733.9 ms  ✓ Setfield
    587.3 ms  ✓ JLLWrappers
    627.6 ms  ✓ SciMLLogging
    562.6 ms  ✓ TruncatedStacktraces
    567.6 ms  ✓ SortingAlgorithms
   4489.4 ms  ✓ SparseArrays
    433.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    894.2 ms  ✓ QuadGK
    615.9 ms  ✓ ArrayInterface
   2547.5 ms  ✓ Accessors
    653.4 ms  ✓ GPUArraysCore
    460.1 ms  ✓ EnzymeCore → AdaptExt
    801.0 ms  ✓ ProgressMeter
   2024.8 ms  ✓ RecipesBase
   9946.5 ms  ✓ Test
    690.0 ms  ✓ Rmath_jll
    816.8 ms  ✓ OpenSpecFun_jll
   1373.0 ms  ✓ IntelOpenMP_jll
  10977.0 ms  ✓ Moshi
    657.3 ms  ✓ FFTW_jll
   1238.1 ms  ✓ oneTBB_jll
    618.0 ms  ✓ Statistics → SparseArraysExt
    719.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    761.9 ms  ✓ SuiteSparse
    841.9 ms  ✓ Distances → DistancesSparseArraysExt
    871.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    803.2 ms  ✓ Adapt → AdaptSparseArraysExt
    625.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1014.9 ms  ✓ MaybeInplace
    841.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    935.1 ms  ✓ SciMLStructures
    659.0 ms  ✓ Accessors → LinearAlgebraExt
   1842.1 ms  ✓ PreallocationTools
    598.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    598.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    813.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16416.1 ms  ✓ StaticArrays
  15788.8 ms  ✓ Parsers
