nice: cannot set niceness: Permission denied
Precompiling packages...
   1584.6 ms  ✓ UUIDs
   1582.1 ms  ✓ MozillaCACerts_jll
   1614.4 ms  ✓ OpenSSL_jll
   1679.9 ms  ✓ CompilerSupportLibraries_jll
   1693.9 ms  ✓ NetworkOptions
   1689.2 ms  ✓ Unicode
   1693.1 ms  ✓ Logging
   1690.7 ms  ✓ nghttp2_jll
   1779.9 ms  ✓ Zlib_jll
   1887.3 ms  ✓ Base64
    596.7 ms  ✓ LibSSH2_jll
    615.3 ms  ✓ p7zip_jll
    716.8 ms  ✓ Printf
    478.3 ms  ✓ LibGit2_jll
    476.8 ms  ✓ LibCURL_jll
   3195.1 ms  ✓ ArgTools
    745.9 ms  ✓ LibCURL
    639.1 ms  ✓ Tar
   2959.8 ms  ✓ Dates
   3055.9 ms  ✓ LibGit2
    445.2 ms  ✓ TOML
   3008.4 ms  ✓ Downloads
   9174.3 ms  ✓ StyledStrings
   1692.6 ms  ✓ JuliaSyntaxHighlighting
   3739.7 ms  ✓ Markdown
  46152.2 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2522.4 ms  ✓ IteratorInterfaceExtensions
   2621.0 ms  ✓ Future
   2726.5 ms  ✓ ConcreteStructs
   2721.5 ms  ✓ StatsAPI
   2748.6 ms  ✓ ExprTools
   2857.1 ms  ✓ PositiveFactorizations
   3026.7 ms  ✓ MuladdMacro
   3457.0 ms  ✓ AbstractFFTs
   4345.9 ms  ✓ ADTypes
   4395.9 ms  ✓ Serialization
   2624.2 ms  ✓ OpenLibm_jll
   2498.4 ms  ✓ CommonSolve
   3024.1 ms  ✓ InverseFunctions
   6004.2 ms  ✓ FillArrays
   3170.2 ms  ✓ SuiteSparse_jll
   6236.9 ms  ✓ InitialValues
   6329.8 ms  ✓ Combinatorics
   2961.3 ms  ✓ ManualMemory
   3668.0 ms  ✓ IterTools
   3829.7 ms  ✓ Statistics
   2976.2 ms  ✓ EnumX
   2775.3 ms  ✓ Reexport
   2627.4 ms  ✓ SIMDTypes
   2670.7 ms  ✓ PtrArrays
   4836.9 ms  ✓ Requires
   3503.7 ms  ✓ DocStringExtensions
   3301.5 ms  ✓ Mmap
   3669.4 ms  ✓ AbstractTrees
   2627.8 ms  ✓ FastPower
   5577.2 ms  ✓ SpatialIndexing
  10834.0 ms  ✓ Bessels
   2500.6 ms  ✓ TaskLocalValues
   3016.4 ms  ✓ HashArrayMappedTries
  11560.9 ms  ✓ FunctionWrappers
   3123.6 ms  ✓ StableTasks
   2638.5 ms  ✓ CPUTime
   3297.5 ms  ✓ IfElse
   4403.1 ms  ✓ EnzymeCore
   2997.9 ms  ✓ CommonWorldInvalidations
   2931.2 ms  ✓ DataAPI
   2891.0 ms  ✓ FastClosures
   2777.2 ms  ✓ ChunkSplitters
   2811.9 ms  ✓ SciMLPublic
   2891.4 ms  ✓ StaticArraysCore
  10963.3 ms  ✓ OrderedCollections
   3393.7 ms  ✓ LoggingExtras
  17240.4 ms  ✓ ExproniconLite
   4476.3 ms  ✓ CpuId
   4085.5 ms  ✓ Preferences
   2531.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  12229.8 ms  ✓ ThreadingUtilities
   5770.3 ms  ✓ LazyArtifacts
   2796.4 ms  ✓ CompositionsBase
  10526.8 ms  ✓ ConstructionBase
   2899.4 ms  ✓ FillArrays → FillArraysStatisticsExt
   3306.8 ms  ✓ AliasTables
  15019.3 ms  ✓ IrrationalConstants
   3169.7 ms  ✓ Adapt
   2665.5 ms  ✓ FunctionWrappersWrappers
   2770.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3498.5 ms  ✓ ScopedValues
   9092.3 ms  ✓ RuntimeGeneratedFunctions
  20423.8 ms  ✓ MacroTools
  10496.0 ms  ✓ Missings
   3392.0 ms  ✓ DiffResults
  11005.5 ms  ✓ Compat
  10498.8 ms  ✓ NaNMath
   2727.1 ms  ✓ PrecompileTools
   2677.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3341.9 ms  ✓ JLLWrappers
   2709.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3619.3 ms  ✓ SciMLLogging
   2689.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  14586.3 ms  ✓ InteractiveUtils
   2505.8 ms  ✓ EnzymeCore → AdaptExt
   3869.2 ms  ✓ LogExpFunctions
   3696.4 ms  ✓ GPUArraysCore
   2688.5 ms  ✓ Compat → CompatLinearAlgebraExt
  11801.0 ms  ✓ Distances
   3195.2 ms  ✓ CommonSubexpressions
  10575.5 ms  ✓ DataStructures
  18130.6 ms  ✓ Distributed
   4495.8 ms  ✓ Rmath_jll
   3998.3 ms  ✓ FFTW_jll
  11033.6 ms  ✓ Jieko
   3925.3 ms  ✓ OpenSpecFun_jll
  13725.1 ms  ✓ DifferentiationInterface
  10191.3 ms  ✓ ArrayInterface
   3397.6 ms  ✓ TruncatedStacktraces
   7125.6 ms  ✓ IntelOpenMP_jll
   3268.4 ms  ✓ SortingAlgorithms
   9700.7 ms  ✓ RecipesBase
   8381.7 ms  ✓ oneTBB_jll
   7825.8 ms  ✓ Setfield
   4405.6 ms  ✓ Rmath
   2599.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2522.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2516.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2100.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5357.0 ms  ✓ ProgressMeter
   4408.5 ms  ✓ PreallocationTools
   2908.1 ms  ✓ FiniteDiff
  26821.6 ms  ✓ SparseArrays
  10200.4 ms  ✓ QuadGK
   6077.8 ms  ✓ MKL_jll
   6996.2 ms  ✓ SciMLStructures
   2690.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3289.4 ms  ✓ SuiteSparse
   3528.3 ms  ✓ Statistics → SparseArraysExt
   3529.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3597.5 ms  ✓ Distances → DistancesSparseArraysExt
   3705.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3401.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3594.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  11899.6 ms  ✓ SpecialFunctions
  15543.4 ms  ✓ Accessors
   3109.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3299.8 ms  ✓ PDMats
  22318.9 ms  ✓ Static
   2261.0 ms  ✓ Accessors → LinearAlgebraExt
   2982.9 ms  ✓ DiffRules
   2484.4 ms  ✓ BitTwiddlingConvenienceFunctions
   4804.2 ms  ✓ HypergeometricFunctions
   3497.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   4209.2 ms  ✓ BangBang
   6100.5 ms  ✓ CPUSummary
  24203.2 ms  ✓ Test
   3804.9 ms  ✓ PolyesterWeave
   3706.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2930.4 ms  ✓ Accessors → TestExt
  16670.4 ms  ✓ StatsBase
  12529.8 ms  ✓ SymbolicIndexingInterface
  14377.4 ms  ✓ SciMLOperators
   7767.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  10989.4 ms  ✓ OhMyThreads
   3495.6 ms  ✓ PDMats → StatsBaseExt
  14498.4 ms  ✓ StatsFuns
   2894.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4208.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3679.0 ms  ✓ OhMyThreads → MarkdownExt
  42790.6 ms  ✓ StaticArrays
   3109.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  21631.1 ms  ✓ Roots
   3275.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3301.0 ms  ✓ Adapt → AdaptStaticArraysExt
   3486.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3571.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3169.6 ms  ✓ BangBang → BangBangStaticArraysExt
   4090.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4161.2 ms  ✓ Accessors → StaticArraysExt
  23305.2 ms  ✓ ForwardDiff
  15760.7 ms  ✓ RecursiveArrayTools
   4198.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5788.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   5965.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   6732.3 ms  ✓ Roots → RootsForwardDiffExt
   3673.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   6137.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  51212.4 ms  ✓ Moshi
  41005.8 ms  ✓ FFTW
  60110.7 ms  ✓ Parsers
  12631.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  21978.7 ms  ✓ Distributions
   2997.0 ms  ✓ JSON
