nice: cannot set niceness: Permission denied
Precompiling packages...
    395.3 ms  ✓ CPUTime
    401.2 ms  ✓ Reexport
    567.8 ms  ✓ ConstructionBase
    459.0 ms  ✓ StatsAPI
    589.9 ms  ✓ IterTools
    458.8 ms  ✓ CommonSolve
   1322.2 ms  ✓ IrrationalConstants
    565.8 ms  ✓ StableTasks
   1030.2 ms  ✓ Combinatorics
    515.3 ms  ✓ StaticArraysCore
    619.7 ms  ✓ Statistics
    512.4 ms  ✓ ChunkSplitters
    451.3 ms  ✓ IfElse
    913.5 ms  ✓ SuiteSparse_jll
    716.3 ms  ✓ EnzymeCore
    473.9 ms  ✓ PtrArrays
    529.6 ms  ✓ Mmap
    466.8 ms  ✓ TaskLocalValues
    502.4 ms  ✓ ManualMemory
    529.2 ms  ✓ PositiveFactorizations
    479.8 ms  ✓ DataAPI
    438.7 ms  ✓ CommonWorldInvalidations
    866.3 ms  ✓ SciMLPublic
    412.5 ms  ✓ Future
    434.8 ms  ✓ FastPower
    443.4 ms  ✓ CompositionsBase
    502.4 ms  ✓ InverseFunctions
    625.8 ms  ✓ AbstractTrees
    511.6 ms  ✓ MuladdMacro
    743.3 ms  ✓ AbstractFFTs
   2331.1 ms  ✓ ExproniconLite
    585.3 ms  ✓ EnumX
   5628.8 ms  ✓ MacroTools
   1427.9 ms  ✓ InitialValues
    526.8 ms  ✓ ExprTools
    677.5 ms  ✓ OpenLibm_jll
    440.4 ms  ✓ ConcreteStructs
   1106.1 ms  ✓ FillArrays
    891.1 ms  ✓ SpatialIndexing
    662.6 ms  ✓ OrderedCollections
    493.2 ms  ✓ HashArrayMappedTries
    692.5 ms  ✓ ADTypes
    705.3 ms  ✓ Serialization
   1807.6 ms  ✓ Bessels
    665.3 ms  ✓ DocStringExtensions
    507.4 ms  ✓ FastClosures
    474.0 ms  ✓ SIMDTypes
    431.0 ms  ✓ IteratorInterfaceExtensions
    753.8 ms  ✓ Requires
    762.9 ms  ✓ CpuId
    591.9 ms  ✓ LoggingExtras
    591.0 ms  ✓ Compat
   1395.4 ms  ✓ InteractiveUtils
    888.0 ms  ✓ LazyArtifacts
    496.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    521.5 ms  ✓ DiffResults
    584.9 ms  ✓ AliasTables
   3765.2 ms  ✓ FunctionWrappers
    841.0 ms  ✓ Distances
    464.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    527.5 ms  ✓ Missings
   2172.8 ms  ✓ Preferences
    449.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1273.7 ms  ✓ ThreadingUtilities
    594.9 ms  ✓ CommonSubexpressions
    547.9 ms  ✓ NaNMath
    513.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    493.9 ms  ✓ ScopedValues
    427.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    459.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2096.1 ms  ✓ Jieko
   1124.3 ms  ✓ DifferentiationInterface
   1812.9 ms  ✓ DataStructures
    428.7 ms  ✓ RuntimeGeneratedFunctions
    678.0 ms  ✓ LogExpFunctions
    553.6 ms  ✓ Adapt
    555.4 ms  ✓ Compat → CompatLinearAlgebraExt
   4123.2 ms  ✓ TimerOutputs
    483.7 ms  ✓ FunctionWrappersWrappers
   2827.9 ms  ✓ Distributed
    453.4 ms  ✓ PrecompileTools
    593.4 ms  ✓ JLLWrappers
   1710.0 ms  ✓ Setfield
    612.7 ms  ✓ SciMLLogging
    544.7 ms  ✓ TruncatedStacktraces
    539.4 ms  ✓ SortingAlgorithms
   4502.6 ms  ✓ SparseArrays
    415.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    932.4 ms  ✓ QuadGK
    643.5 ms  ✓ ArrayInterface
   2521.6 ms  ✓ Accessors
    670.9 ms  ✓ GPUArraysCore
    453.3 ms  ✓ EnzymeCore → AdaptExt
    768.1 ms  ✓ ProgressMeter
   2021.3 ms  ✓ RecipesBase
   9970.6 ms  ✓ Test
    794.8 ms  ✓ Rmath_jll
    796.5 ms  ✓ OpenSpecFun_jll
   1400.7 ms  ✓ IntelOpenMP_jll
  10648.5 ms  ✓ Moshi
    686.3 ms  ✓ FFTW_jll
   1168.9 ms  ✓ oneTBB_jll
    602.4 ms  ✓ Statistics → SparseArraysExt
    715.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    632.4 ms  ✓ SuiteSparse
    819.7 ms  ✓ Distances → DistancesSparseArraysExt
    875.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    782.6 ms  ✓ Adapt → AdaptSparseArraysExt
    600.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    827.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1033.1 ms  ✓ MaybeInplace
    882.2 ms  ✓ SciMLStructures
    699.6 ms  ✓ Accessors → LinearAlgebraExt
   1881.7 ms  ✓ PreallocationTools
