nice: cannot set niceness: Permission denied
Precompiling packages...
    435.1 ms  ✓ CPUTime
    439.9 ms  ✓ Reexport
    578.4 ms  ✓ ConstructionBase
    484.3 ms  ✓ StatsAPI
    656.1 ms  ✓ IterTools
   1297.2 ms  ✓ IrrationalConstants
    479.2 ms  ✓ CommonSolve
   1078.2 ms  ✓ Combinatorics
    578.7 ms  ✓ StableTasks
    625.8 ms  ✓ Statistics
    551.6 ms  ✓ StaticArraysCore
    535.7 ms  ✓ ChunkSplitters
    463.8 ms  ✓ IfElse
    935.2 ms  ✓ SuiteSparse_jll
    729.5 ms  ✓ EnzymeCore
    467.7 ms  ✓ PtrArrays
    581.1 ms  ✓ Mmap
    487.7 ms  ✓ TaskLocalValues
    544.6 ms  ✓ ManualMemory
    562.4 ms  ✓ PositiveFactorizations
    506.4 ms  ✓ DataAPI
    471.3 ms  ✓ CommonWorldInvalidations
    782.2 ms  ✓ SciMLPublic
    495.9 ms  ✓ Future
    533.3 ms  ✓ FastPower
   4447.8 ms  ✓ MacroTools
    647.2 ms  ✓ InverseFunctions
    547.1 ms  ✓ CompositionsBase
    654.3 ms  ✓ AbstractTrees
    456.6 ms  ✓ MuladdMacro
    598.6 ms  ✓ AbstractFFTs
   2124.8 ms  ✓ ExproniconLite
    513.2 ms  ✓ EnumX
   1151.5 ms  ✓ InitialValues
    753.1 ms  ✓ OpenLibm_jll
    500.4 ms  ✓ ExprTools
    436.5 ms  ✓ ConcreteStructs
   1091.3 ms  ✓ FillArrays
    948.4 ms  ✓ SpatialIndexing
    708.7 ms  ✓ OrderedCollections
    515.3 ms  ✓ HashArrayMappedTries
    690.1 ms  ✓ ADTypes
    762.1 ms  ✓ Serialization
   1729.7 ms  ✓ Bessels
    698.4 ms  ✓ DocStringExtensions
    522.0 ms  ✓ FastClosures
    438.6 ms  ✓ SIMDTypes
    470.1 ms  ✓ IteratorInterfaceExtensions
    795.1 ms  ✓ Requires
    775.8 ms  ✓ CpuId
    679.4 ms  ✓ LoggingExtras
    608.7 ms  ✓ Compat
   3015.5 ms  ✓ FunctionWrappers
   1561.7 ms  ✓ InteractiveUtils
    473.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1024.3 ms  ✓ LazyArtifacts
    480.6 ms  ✓ DiffResults
    536.9 ms  ✓ AliasTables
    830.7 ms  ✓ Distances
   1911.8 ms  ✓ Preferences
    546.8 ms  ✓ Missings
    618.3 ms  ✓ CommonSubexpressions
    613.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    465.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1251.5 ms  ✓ ThreadingUtilities
    566.8 ms  ✓ NaNMath
    524.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    480.8 ms  ✓ ScopedValues
    446.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    478.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1897.5 ms  ✓ Jieko
   1085.4 ms  ✓ DifferentiationInterface
   1865.2 ms  ✓ DataStructures
    480.8 ms  ✓ RuntimeGeneratedFunctions
    697.4 ms  ✓ LogExpFunctions
    598.3 ms  ✓ Adapt
    530.0 ms  ✓ Compat → CompatLinearAlgebraExt
   3404.7 ms  ✓ TimerOutputs
    501.0 ms  ✓ FunctionWrappersWrappers
    617.1 ms  ✓ PrecompileTools
   2755.3 ms  ✓ Distributed
   1241.6 ms  ✓ Setfield
    712.8 ms  ✓ JLLWrappers
    883.8 ms  ✓ SciMLLogging
    808.4 ms  ✓ TruncatedStacktraces
    591.5 ms  ✓ SortingAlgorithms
   4525.2 ms  ✓ SparseArrays
    448.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    988.5 ms  ✓ QuadGK
    656.2 ms  ✓ ArrayInterface
   2344.3 ms  ✓ Accessors
    625.1 ms  ✓ GPUArraysCore
    431.9 ms  ✓ EnzymeCore → AdaptExt
    431.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2213.7 ms  ✓ RecipesBase
   1032.4 ms  ✓ ProgressMeter
   8074.8 ms  ✓ Test
    979.7 ms  ✓ Rmath_jll
    936.5 ms  ✓ OpenSpecFun_jll
   1588.4 ms  ✓ IntelOpenMP_jll
   1739.0 ms  ✓ oneTBB_jll
   1172.8 ms  ✓ FFTW_jll
    775.8 ms  ✓ Statistics → SparseArraysExt
   9815.9 ms  ✓ Moshi
    656.8 ms  ✓ SuiteSparse
