nice: cannot set niceness: Permission denied
Precompiling packages...
   1989.4 ms  ✓ LazyArtifacts
   1973.9 ms  ✓ OpenLibm_jll
   2066.9 ms  ✓ IteratorInterfaceExtensions
   2068.8 ms  ✓ LaTeXStrings
   2083.3 ms  ✓ ExprTools
   2196.3 ms  ✓ PositiveFactorizations
   2290.7 ms  ✓ StatsAPI
   2338.6 ms  ✓ InverseFunctions
   2870.3 ms  ✓ AbstractFFTs
   3502.2 ms  ✓ FunctionWrappers
   3690.9 ms  ✓ Gamma
   1728.9 ms  ✓ TableTraits
   3957.6 ms  ✓ Combinatorics
   3791.0 ms  ✓ InitialValues
   4268.5 ms  ✓ FillArrays
   2295.7 ms  ✓ CompilerSupportLibraries_jll
   2724.5 ms  ✓ IterTools
   1928.7 ms  ✓ DataValueInterfaces
   2701.6 ms  ✓ Compat
   2716.5 ms  ✓ OrderedCollections
   3089.5 ms  ✓ Preferences
   1884.3 ms  ✓ Reexport
   2031.8 ms  ✓ EnumX
   1904.8 ms  ✓ CompositionsBase
   1969.8 ms  ✓ TestItems
   2493.6 ms  ✓ AbstractTrees
   2800.2 ms  ✓ DocStringExtensions
   1906.3 ms  ✓ PtrArrays
   2003.2 ms  ✓ TaskLocalValues
   2294.0 ms  ✓ HashArrayMappedTries
   2180.5 ms  ✓ StableTasks
   2186.9 ms  ✓ Inflate
   2515.1 ms  ✓ VectorInterface
   8062.7 ms  ✓ Bessels
   2089.9 ms  ✓ DataAPI
   2497.3 ms  ✓ ConstructionBase
   2389.4 ms  ✓ PackageExtensionCompat
   2072.7 ms  ✓ FastClosures
   3586.6 ms  ✓ EnzymeCore
   2916.5 ms  ✓ Adapt
   5505.3 ms  ✓ IrrationalConstants
   2132.5 ms  ✓ LoggingExtras
   2400.4 ms  ✓ ChunkSplitters
   8000.1 ms  ✓ Distributed
   2613.3 ms  ✓ StaticArraysCore
   2581.3 ms  ✓ NaNMath
   3105.6 ms  ✓ SuiteSparse_jll
   2113.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3100.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2497.8 ms  ✓ EnzymeCore → AdaptExt
   2427.5 ms  ✓ ScopedValues
   3077.7 ms  ✓ Compat → CompatLinearAlgebraExt
   2901.8 ms  ✓ JLLWrappers
   2700.6 ms  ✓ AliasTables
   2414.7 ms  ✓ Missings
  10806.9 ms  ✓ MacroTools
   2497.5 ms  ✓ DiffResults
   6402.1 ms  ✓ Crayons
  13260.7 ms  ✓ Test
   4895.9 ms  ✓ HypergeometricFunctions
   2103.5 ms  ✓ PrecompileTools
   2003.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2599.7 ms  ✓ ArrayInterface
   2503.3 ms  ✓ GPUArraysCore
   2178.1 ms  ✓ TruncatedStacktraces
   3098.3 ms  ✓ LogExpFunctions
   2298.3 ms  ✓ Rmath_jll
   5100.8 ms  ✓ Tables
   2305.2 ms  ✓ IntelOpenMP_jll
   3222.4 ms  ✓ ProgressMeter
   2590.2 ms  ✓ FFTW_jll
   2527.5 ms  ✓ OpenSpecFun_jll
   2307.1 ms  ✓ CommonSubexpressions
   7225.6 ms  ✓ DataStructures
   2572.8 ms  ✓ oneTBB_jll
   2693.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3304.2 ms  ✓ SimpleTraits
   2091.8 ms  ✓ CommonSolve
   6391.2 ms  ✓ KrylovKit
   2521.3 ms  ✓ SciMLPublic
   3418.5 ms  ✓ MuladdMacro
   4168.7 ms  ✓ ADTypes
   5174.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3697.9 ms  ✓ FastPower
   3982.7 ms  ✓ SciMLLogging
   2130.8 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   6397.9 ms  ✓ RecipesBase
   5200.2 ms  ✓ BinaryHeaps
   2790.4 ms  ✓ SciMLStructures
   5101.6 ms  ✓ Setfield
   2309.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6801.1 ms  ✓ RuntimeGeneratedFunctions
   5389.6 ms  ✓ FastBroadcast
   2399.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9009.0 ms  ✓ ConcreteStructs
   5886.6 ms  ✓ MaybeInplace
   5127.0 ms  ✓ DifferentiationInterface
   2798.3 ms  ✓ SortingAlgorithms
   3730.2 ms  ✓ Rmath
   1995.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2113.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2899.5 ms  ✓ MKL_jll
   4933.4 ms  ✓ PoissonRandom
   2010.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2909.7 ms  ✓ FunctionWrappersWrappers
  10587.3 ms  ✓ FindFirstFunctions
  14800.8 ms  ✓ SparseArrays
   9608.0 ms  ✓ Accessors
   2485.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   4686.0 ms  ✓ QuadGK
   2788.8 ms  ✓ FiniteDiff
   2701.5 ms  ✓ RespecializeParams
   5603.3 ms  ✓ PreallocationTools
  13911.0 ms  ✓ StringManipulation
   2705.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3077.9 ms  ✓ SuiteSparse
   3199.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2507.0 ms  ✓ Accessors → LinearAlgebraExt
   3516.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3389.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3913.4 ms  ✓ Statistics
   3120.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2503.2 ms  ✓ Accessors → TestExt
   2279.1 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2568.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2604.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3285.6 ms  ✓ PDMats
   2402.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2910.3 ms  ✓ BangBang
  11399.5 ms  ✓ SpecialFunctions
   3514.6 ms  ✓ Distances
   2801.9 ms  ✓ NLSolversBase
   2300.7 ms  ✓ BangBang → BangBangTablesExt
   2430.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   5620.2 ms  ✓ SymbolicIndexingInterface
