nice: cannot set niceness: Permission denied
Precompiling packages...
   1975.9 ms  ✓ LazyArtifacts
   1987.1 ms  ✓ ConcreteStructs
   1988.4 ms  ✓ MuladdMacro
   1992.6 ms  ✓ IteratorInterfaceExtensions
   2183.3 ms  ✓ StatsAPI
   2282.3 ms  ✓ ExprTools
   2302.5 ms  ✓ PositiveFactorizations
   2691.6 ms  ✓ AbstractFFTs
   2985.1 ms  ✓ ADTypes
   1706.3 ms  ✓ CommonSolve
   3779.8 ms  ✓ FunctionWrappers
   1894.1 ms  ✓ OpenLibm_jll
   4036.8 ms  ✓ Combinatorics
   3963.6 ms  ✓ InitialValues
   2101.2 ms  ✓ CompilerSupportLibraries_jll
   2210.0 ms  ✓ InverseFunctions
   4564.5 ms  ✓ FillArrays
   2316.3 ms  ✓ SuiteSparse_jll
   2816.3 ms  ✓ IterTools
   2389.4 ms  ✓ ManualMemory
   1909.9 ms  ✓ EnumX
   1797.1 ms  ✓ Reexport
   2479.0 ms  ✓ Requires
   2609.6 ms  ✓ Compat
   1906.6 ms  ✓ SIMDTypes
   2910.4 ms  ✓ OrderedCollections
   2599.7 ms  ✓ DocStringExtensions
   3684.2 ms  ✓ Preferences
   1902.3 ms  ✓ CompositionsBase
   7864.9 ms  ✓ Bessels
   1906.0 ms  ✓ PtrArrays
   2892.8 ms  ✓ AbstractTrees
   8268.2 ms  ✓ ExproniconLite
   2006.7 ms  ✓ FastPower
   4389.7 ms  ✓ SpatialIndexing
   2196.1 ms  ✓ HashArrayMappedTries
   2200.1 ms  ✓ TaskLocalValues
   2497.0 ms  ✓ StableTasks
   2189.2 ms  ✓ IfElse
   3296.5 ms  ✓ CpuId
   2186.1 ms  ✓ DataAPI
   2580.4 ms  ✓ CommonWorldInvalidations
   3207.7 ms  ✓ EnzymeCore
   2005.6 ms  ✓ SciMLPublic
   2304.0 ms  ✓ ChunkSplitters
   2598.8 ms  ✓ FastClosures
   8809.7 ms  ✓ Distributed
   2604.2 ms  ✓ LoggingExtras
   2593.1 ms  ✓ StaticArraysCore
   3408.8 ms  ✓ ConstructionBase
   6301.5 ms  ✓ IrrationalConstants
   2205.6 ms  ✓ FunctionWrappersWrappers
   2498.3 ms  ✓ NaNMath
   3193.0 ms  ✓ RuntimeGeneratedFunctions
   2405.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2699.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  13355.0 ms  ✓ Test
   2499.7 ms  ✓ Compat → CompatLinearAlgebraExt
  10866.8 ms  ✓ MacroTools
   3101.7 ms  ✓ Adapt
   2788.7 ms  ✓ PrecompileTools
   2798.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3201.5 ms  ✓ JLLWrappers
   4101.1 ms  ✓ ThreadingUtilities
   2500.5 ms  ✓ AliasTables
   5187.6 ms  ✓ DifferentiationInterface
   2393.2 ms  ✓ ScopedValues
   2397.3 ms  ✓ Missings
   1788.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2230.1 ms  ✓ DiffResults
   2501.7 ms  ✓ SciMLLogging
   2092.7 ms  ✓ TruncatedStacktraces
   2496.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   4028.9 ms  ✓ ProgressMeter
   2919.3 ms  ✓ LogExpFunctions
   2211.8 ms  ✓ CommonSubexpressions
   2409.6 ms  ✓ ArrayInterface
   2109.5 ms  ✓ EnzymeCore → AdaptExt
   2493.3 ms  ✓ GPUArraysCore
   8414.7 ms  ✓ TimerOutputs
   8466.9 ms  ✓ DataStructures
   5488.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2694.6 ms  ✓ Rmath_jll
   2627.3 ms  ✓ oneTBB_jll
   2602.8 ms  ✓ FFTW_jll
   2305.8 ms  ✓ OpenSpecFun_jll
   2787.6 ms  ✓ IntelOpenMP_jll
   1991.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3516.1 ms  ✓ Static
   7712.2 ms  ✓ Jieko
   1999.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2096.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2181.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2308.4 ms  ✓ SortingAlgorithms
