nice: cannot set niceness: Permission denied
Precompiling packages...
    414.9 ms  ✓ CPUTime
    421.1 ms  ✓ Reexport
    571.5 ms  ✓ ConstructionBase
    482.4 ms  ✓ StatsAPI
    637.9 ms  ✓ IterTools
   1356.0 ms  ✓ IrrationalConstants
    471.0 ms  ✓ CommonSolve
    583.1 ms  ✓ StableTasks
   1069.3 ms  ✓ Combinatorics
    528.6 ms  ✓ StaticArraysCore
    646.6 ms  ✓ Statistics
    530.3 ms  ✓ ChunkSplitters
    452.8 ms  ✓ IfElse
    976.9 ms  ✓ SuiteSparse_jll
    467.1 ms  ✓ PtrArrays
    745.7 ms  ✓ EnzymeCore
    543.9 ms  ✓ Mmap
    463.6 ms  ✓ TaskLocalValues
    523.3 ms  ✓ ManualMemory
    567.7 ms  ✓ PositiveFactorizations
    502.8 ms  ✓ DataAPI
    448.3 ms  ✓ CommonWorldInvalidations
    438.3 ms  ✓ Future
    875.4 ms  ✓ SciMLPublic
    431.1 ms  ✓ FastPower
    484.0 ms  ✓ CompositionsBase
    546.8 ms  ✓ InverseFunctions
    678.3 ms  ✓ AbstractTrees
    572.5 ms  ✓ MuladdMacro
   2306.7 ms  ✓ ExproniconLite
    734.3 ms  ✓ AbstractFFTs
   5560.0 ms  ✓ MacroTools
    581.5 ms  ✓ EnumX
   1525.7 ms  ✓ InitialValues
    501.4 ms  ✓ ExprTools
    779.6 ms  ✓ OpenLibm_jll
    453.9 ms  ✓ ConcreteStructs
    946.4 ms  ✓ SpatialIndexing
   1087.3 ms  ✓ FillArrays
    662.8 ms  ✓ OrderedCollections
    510.8 ms  ✓ HashArrayMappedTries
    707.0 ms  ✓ ADTypes
    774.0 ms  ✓ Serialization
   1737.1 ms  ✓ Bessels
    702.3 ms  ✓ DocStringExtensions
    553.3 ms  ✓ FastClosures
    462.0 ms  ✓ SIMDTypes
    461.6 ms  ✓ IteratorInterfaceExtensions
    800.6 ms  ✓ Requires
    761.0 ms  ✓ CpuId
    617.6 ms  ✓ LoggingExtras
    594.5 ms  ✓ Compat
   1417.7 ms  ✓ InteractiveUtils
    461.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    908.0 ms  ✓ LazyArtifacts
    525.1 ms  ✓ DiffResults
    567.8 ms  ✓ AliasTables
   3809.9 ms  ✓ FunctionWrappers
    840.4 ms  ✓ Distances
    538.0 ms  ✓ Missings
    475.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2298.9 ms  ✓ Preferences
    485.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    600.0 ms  ✓ CommonSubexpressions
   1324.8 ms  ✓ ThreadingUtilities
    553.1 ms  ✓ NaNMath
    508.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    485.3 ms  ✓ ScopedValues
    441.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2019.9 ms  ✓ Jieko
    476.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1163.5 ms  ✓ DifferentiationInterface
   1860.8 ms  ✓ DataStructures
    498.4 ms  ✓ RuntimeGeneratedFunctions
    704.6 ms  ✓ LogExpFunctions
    612.7 ms  ✓ Adapt
    556.3 ms  ✓ Compat → CompatLinearAlgebraExt
   4052.0 ms  ✓ TimerOutputs
    481.4 ms  ✓ FunctionWrappersWrappers
   2830.5 ms  ✓ Distributed
    514.3 ms  ✓ PrecompileTools
   1668.4 ms  ✓ Setfield
