nice: cannot set niceness: Permission denied
Precompiling packages...
   1464.8 ms  ✓ UUIDs
   1579.8 ms  ✓ nghttp2_jll
   1586.3 ms  ✓ Logging
   1595.1 ms  ✓ MozillaCACerts_jll
   1665.5 ms  ✓ CompilerSupportLibraries_jll
   1660.5 ms  ✓ Zlib_jll
   1689.5 ms  ✓ Unicode
   1735.0 ms  ✓ OpenSSL_jll
   1781.9 ms  ✓ NetworkOptions
   1857.7 ms  ✓ Base64
    505.5 ms  ✓ LibSSH2_jll
    553.1 ms  ✓ p7zip_jll
    669.9 ms  ✓ Printf
    449.1 ms  ✓ LibCURL_jll
    457.3 ms  ✓ LibGit2_jll
   3146.1 ms  ✓ ArgTools
    750.4 ms  ✓ LibCURL
    646.4 ms  ✓ Tar
   2997.0 ms  ✓ Dates
   3155.4 ms  ✓ LibGit2
    464.0 ms  ✓ TOML
   3087.7 ms  ✓ Downloads
   9465.7 ms  ✓ StyledStrings
   1692.5 ms  ✓ JuliaSyntaxHighlighting
   3943.1 ms  ✓ Markdown
  47527.6 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2365.3 ms  ✓ IteratorInterfaceExtensions
   2474.5 ms  ✓ Future
   2476.9 ms  ✓ ExprTools
   2573.2 ms  ✓ ConcreteStructs
   2664.1 ms  ✓ StatsAPI
   2975.4 ms  ✓ PositiveFactorizations
   3145.2 ms  ✓ OpenLibm_jll
   3371.5 ms  ✓ AbstractFFTs
   4057.1 ms  ✓ Gamma
   4064.2 ms  ✓ ADTypes
   4127.7 ms  ✓ Serialization
   2531.6 ms  ✓ CommonSolve
   2713.3 ms  ✓ InverseFunctions
   5162.8 ms  ✓ InitialValues
   5567.9 ms  ✓ FillArrays
   3178.2 ms  ✓ Statistics
   3271.8 ms  ✓ SuiteSparse_jll
   3497.6 ms  ✓ IterTools
   6083.4 ms  ✓ Combinatorics
   2526.8 ms  ✓ Reexport
   2793.7 ms  ✓ EnumX
   2409.4 ms  ✓ CompositionsBase
   4899.5 ms  ✓ Requires
   3204.9 ms  ✓ DocStringExtensions
   2776.1 ms  ✓ Mmap
   3279.7 ms  ✓ AbstractTrees
   2437.7 ms  ✓ PtrArrays
   2306.2 ms  ✓ FastPower
   2775.9 ms  ✓ HashArrayMappedTries
   2691.6 ms  ✓ TaskLocalValues
   5794.2 ms  ✓ SpatialIndexing
   3116.1 ms  ✓ StableTasks
  10749.0 ms  ✓ Bessels
   2691.1 ms  ✓ DataAPI
   2777.8 ms  ✓ Adapt
   2988.9 ms  ✓ Inflate
   2880.4 ms  ✓ AliasTables
   3207.7 ms  ✓ VectorInterface
   2909.8 ms  ✓ FastClosures
  11777.0 ms  ✓ FunctionWrappers
   3900.0 ms  ✓ EnzymeCore
   3018.9 ms  ✓ ChunkSplitters
   2605.9 ms  ✓ SciMLPublic
   3086.4 ms  ✓ StaticArraysCore
  10400.4 ms  ✓ OrderedCollections
   2685.3 ms  ✓ BinaryHeaps
   3110.3 ms  ✓ LoggingExtras
   4111.3 ms  ✓ Preferences
   2595.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5290.3 ms  ✓ LazyArtifacts
   2800.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   5388.4 ms  ✓ HypergeometricFunctions
   2374.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10603.8 ms  ✓ ConstructionBase
   2707.8 ms  ✓ PackageExtensionCompat
  14195.4 ms  ✓ IrrationalConstants
   2958.8 ms  ✓ ScopedValues
   9399.7 ms  ✓ NaNMath
  18302.2 ms  ✓ MacroTools
   2596.4 ms  ✓ EnzymeCore → AdaptExt
   2705.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10898.3 ms  ✓ Compat
   9105.2 ms  ✓ RuntimeGeneratedFunctions
   2699.9 ms  ✓ DiffResults
   3711.1 ms  ✓ GPUArraysCore
   3090.9 ms  ✓ JLLWrappers
  10801.8 ms  ✓ Distances
   2396.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2400.4 ms  ✓ Compat → CompatLinearAlgebraExt
  12358.4 ms  ✓ DifferentiationInterface
   3091.1 ms  ✓ PrecompileTools
  13999.5 ms  ✓ InteractiveUtils
   3396.7 ms  ✓ SciMLLogging
   3995.3 ms  ✓ LogExpFunctions
   2414.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2893.9 ms  ✓ CommonSubexpressions
  10202.3 ms  ✓ Missings
