nice: cannot set niceness: Permission denied
Precompiling packages...
   1924.0 ms  ✓ LazyArtifacts
   1933.8 ms  ✓ IteratorInterfaceExtensions
   1943.2 ms  ✓ MuladdMacro
   1942.5 ms  ✓ ConcreteStructs
   2022.8 ms  ✓ StatsAPI
   2138.5 ms  ✓ ExprTools
   2430.8 ms  ✓ PositiveFactorizations
   2641.7 ms  ✓ AbstractFFTs
   3215.8 ms  ✓ ADTypes
   3734.1 ms  ✓ FunctionWrappers
   1805.7 ms  ✓ CommonSolve
   1994.7 ms  ✓ OpenLibm_jll
   4076.3 ms  ✓ Combinatorics
   3917.8 ms  ✓ InitialValues
   2085.5 ms  ✓ CompilerSupportLibraries_jll
   2205.9 ms  ✓ InverseFunctions
   4319.4 ms  ✓ FillArrays
   2114.5 ms  ✓ SuiteSparse_jll
   2801.7 ms  ✓ IterTools
   2114.5 ms  ✓ ManualMemory
   1886.8 ms  ✓ EnumX
   1804.0 ms  ✓ SIMDTypes
   2092.2 ms  ✓ Reexport
   2494.2 ms  ✓ Requires
   2832.6 ms  ✓ Compat
   3011.0 ms  ✓ OrderedCollections
   3373.6 ms  ✓ Preferences
   2888.3 ms  ✓ DocStringExtensions
   2882.8 ms  ✓ AbstractTrees
   2006.5 ms  ✓ CompositionsBase
   7904.2 ms  ✓ Bessels
   3913.4 ms  ✓ SpatialIndexing
   8094.5 ms  ✓ ExproniconLite
   2003.1 ms  ✓ PtrArrays
   1995.8 ms  ✓ FastPower
   2573.4 ms  ✓ HashArrayMappedTries
   2585.6 ms  ✓ TaskLocalValues
   2325.2 ms  ✓ StableTasks
   2002.2 ms  ✓ IfElse
   1969.8 ms  ✓ CommonWorldInvalidations
   2297.0 ms  ✓ DataAPI
   2121.8 ms  ✓ FastClosures
   8397.4 ms  ✓ Distributed
   2603.0 ms  ✓ ConstructionBase
   2217.2 ms  ✓ ChunkSplitters
   3785.4 ms  ✓ CpuId
   2668.5 ms  ✓ LoggingExtras
   5605.4 ms  ✓ IrrationalConstants
   3904.8 ms  ✓ EnzymeCore
   2913.6 ms  ✓ RuntimeGeneratedFunctions
   3428.5 ms  ✓ SciMLPublic
   2282.6 ms  ✓ FunctionWrappersWrappers
   2304.6 ms  ✓ NaNMath
   3416.8 ms  ✓ StaticArraysCore
   1930.3 ms  ✓ Compat → CompatLinearAlgebraExt
  10600.3 ms  ✓ MacroTools
   2824.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  13420.3 ms  ✓ Test
   3003.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2918.9 ms  ✓ Adapt
   2901.2 ms  ✓ JLLWrappers
   2188.0 ms  ✓ PrecompileTools
   2305.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2201.1 ms  ✓ AliasTables
   5027.5 ms  ✓ DifferentiationInterface
   2298.9 ms  ✓ ScopedValues
   2303.5 ms  ✓ Missings
   1939.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2500.1 ms  ✓ SciMLLogging
