nice: cannot set niceness: Permission denied
Precompiling packages...
   1891.9 ms  ✓ LazyArtifacts
   1908.3 ms  ✓ IteratorInterfaceExtensions
   2088.4 ms  ✓ StatsAPI
   2095.6 ms  ✓ ExprTools
   2104.1 ms  ✓ MuladdMacro
   2199.8 ms  ✓ PositiveFactorizations
   2298.5 ms  ✓ ConcreteStructs
   2796.8 ms  ✓ AbstractFFTs
   3088.4 ms  ✓ ADTypes
   3700.9 ms  ✓ FunctionWrappers
   1891.3 ms  ✓ OpenLibm_jll
   3869.3 ms  ✓ InitialValues
   1816.5 ms  ✓ CommonSolve
   4147.4 ms  ✓ Combinatorics
   1921.1 ms  ✓ CompilerSupportLibraries_jll
   2378.2 ms  ✓ InverseFunctions
   4458.7 ms  ✓ FillArrays
   2212.8 ms  ✓ SuiteSparse_jll
   2896.6 ms  ✓ IterTools
   2212.5 ms  ✓ ManualMemory
   1901.3 ms  ✓ EnumX
   1715.8 ms  ✓ Reexport
   2461.6 ms  ✓ Requires
   1895.1 ms  ✓ SIMDTypes
   2617.4 ms  ✓ Compat
   3199.2 ms  ✓ Preferences
   3003.7 ms  ✓ OrderedCollections
   2786.0 ms  ✓ DocStringExtensions
   7668.2 ms  ✓ ExproniconLite
   2608.2 ms  ✓ AbstractTrees
   7707.1 ms  ✓ Bessels
   3784.7 ms  ✓ SpatialIndexing
   1810.8 ms  ✓ PtrArrays
   1983.8 ms  ✓ CompositionsBase
   2277.3 ms  ✓ TaskLocalValues
   2438.6 ms  ✓ FastPower
   2518.6 ms  ✓ HashArrayMappedTries
   2504.5 ms  ✓ StableTasks
   1793.0 ms  ✓ IfElse
   7605.9 ms  ✓ Distributed
   2816.7 ms  ✓ CpuId
   2001.4 ms  ✓ CommonWorldInvalidations
   2095.4 ms  ✓ DataAPI
   2108.5 ms  ✓ PackageExtensionCompat
   2998.8 ms  ✓ VectorInterface
   3193.6 ms  ✓ ConstructionBase
   2297.1 ms  ✓ ChunkSplitters
   3505.7 ms  ✓ EnzymeCore
   2701.6 ms  ✓ FastClosures
   2288.6 ms  ✓ SciMLPublic
   2205.5 ms  ✓ StaticArraysCore
   6480.4 ms  ✓ IrrationalConstants
   3292.9 ms  ✓ LoggingExtras
   3090.6 ms  ✓ RuntimeGeneratedFunctions
   2897.7 ms  ✓ NaNMath
   2901.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  13204.1 ms  ✓ Test
  10605.3 ms  ✓ MacroTools
   2299.5 ms  ✓ Adapt
   2483.4 ms  ✓ Compat → CompatLinearAlgebraExt
   2004.2 ms  ✓ PrecompileTools
   2718.0 ms  ✓ JLLWrappers
   2296.1 ms  ✓ AliasTables
   2007.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5010.8 ms  ✓ DifferentiationInterface
   2084.3 ms  ✓ ScopedValues
   4026.4 ms  ✓ ThreadingUtilities
   1802.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2202.2 ms  ✓ Missings
   1913.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2378.2 ms  ✓ DiffResults
   3782.9 ms  ✓ ProgressMeter
   2206.9 ms  ✓ SciMLLogging
   2091.6 ms  ✓ TruncatedStacktraces
   2294.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2083.4 ms  ✓ CommonSubexpressions
   7692.6 ms  ✓ TimerOutputs
   2292.8 ms  ✓ GPUArraysCore
   2687.8 ms  ✓ ArrayInterface
   3867.9 ms  ✓ LogExpFunctions
   2009.3 ms  ✓ EnzymeCore → AdaptExt
   6998.1 ms  ✓ DataStructures
   7423.1 ms  ✓ Jieko
   2401.4 ms  ✓ Rmath_jll
   2516.2 ms  ✓ IntelOpenMP_jll
   2408.9 ms  ✓ oneTBB_jll
   6601.1 ms  ✓ KrylovKit
   2403.8 ms  ✓ FFTW_jll
   2314.8 ms  ✓ OpenSpecFun_jll
   5600.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3702.2 ms  ✓ Static
   1996.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2995.0 ms  ✓ FunctionWrappersWrappers
   2001.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
