nice: cannot set niceness: Permission denied
Precompiling packages...
   1786.8 ms  ✓ LazyArtifacts
   1882.5 ms  ✓ IteratorInterfaceExtensions
   1976.4 ms  ✓ LaTeXStrings
   1977.6 ms  ✓ ConcreteStructs
   2065.2 ms  ✓ StatsAPI
   2145.5 ms  ✓ ExprTools
   2280.3 ms  ✓ PositiveFactorizations
   2688.2 ms  ✓ AbstractFFTs
   3170.3 ms  ✓ ADTypes
   3157.4 ms  ✓ Gamma
   3388.6 ms  ✓ FunctionWrappers
   1810.0 ms  ✓ OpenLibm_jll
   1702.8 ms  ✓ CommonSolve
   3943.3 ms  ✓ Combinatorics
   2091.8 ms  ✓ InverseFunctions
   2167.8 ms  ✓ CompilerSupportLibraries_jll
   4241.9 ms  ✓ InitialValues
   4408.5 ms  ✓ FillArrays
   2200.0 ms  ✓ SuiteSparse_jll
   2527.5 ms  ✓ IterTools
   1709.9 ms  ✓ DataValueInterfaces
   1712.3 ms  ✓ Reexport
   2494.2 ms  ✓ Compat
   2104.1 ms  ✓ EnumX
   2594.4 ms  ✓ OrderedCollections
   1694.5 ms  ✓ CompositionsBase
   1705.4 ms  ✓ TestItems
   3099.3 ms  ✓ Preferences
   1891.9 ms  ✓ PtrArrays
   2799.8 ms  ✓ DocStringExtensions
   2832.9 ms  ✓ AbstractTrees
   2104.5 ms  ✓ FastPower
   1888.8 ms  ✓ TaskLocalValues
   2087.7 ms  ✓ HashArrayMappedTries
   2160.7 ms  ✓ StableTasks
   7904.0 ms  ✓ Bessels
   2406.3 ms  ✓ Inflate
   2595.6 ms  ✓ VectorInterface
   2420.4 ms  ✓ Adapt
   2306.9 ms  ✓ DataAPI
   1619.6 ms  ✓ FastClosures
   2996.0 ms  ✓ ConstructionBase
   2385.5 ms  ✓ PackageExtensionCompat
   3301.9 ms  ✓ EnzymeCore
   5598.0 ms  ✓ IrrationalConstants
   1900.3 ms  ✓ SciMLPublic
   2416.2 ms  ✓ ChunkSplitters
   8197.3 ms  ✓ Distributed
   2525.7 ms  ✓ LoggingExtras
   1995.4 ms  ✓ TableTraits
   2695.9 ms  ✓ BinaryHeaps
   2711.8 ms  ✓ StaticArraysCore
   2479.4 ms  ✓ RuntimeGeneratedFunctions
   2309.6 ms  ✓ NaNMath
  12043.3 ms  ✓ Test
   2973.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2304.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2404.5 ms  ✓ JLLWrappers
   1986.4 ms  ✓ PrecompileTools
   2185.1 ms  ✓ AliasTables
   3696.4 ms  ✓ LogExpFunctions
   2383.6 ms  ✓ ScopedValues
   6197.7 ms  ✓ Crayons
   4593.0 ms  ✓ HypergeometricFunctions
   4774.7 ms  ✓ DifferentiationInterface
  11379.4 ms  ✓ MacroTools
   2419.1 ms  ✓ Missings
   2910.7 ms  ✓ ArrayInterface
   2814.9 ms  ✓ GPUArraysCore
   2006.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2382.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2011.0 ms  ✓ EnzymeCore → AdaptExt
   2001.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1995.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2010.5 ms  ✓ DiffResults
   2289.3 ms  ✓ SciMLLogging
   2276.5 ms  ✓ IntelOpenMP_jll
   2309.3 ms  ✓ Rmath_jll
   3196.5 ms  ✓ ProgressMeter
   2480.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3220.7 ms  ✓ Tables
   2586.2 ms  ✓ oneTBB_jll
   2298.6 ms  ✓ OpenSpecFun_jll
   2500.5 ms  ✓ FFTW_jll
   7286.8 ms  ✓ DataStructures
   3315.3 ms  ✓ MuladdMacro
   2006.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2005.0 ms  ✓ CommonSubexpressions
   6300.3 ms  ✓ KrylovKit
   2100.7 ms  ✓ TruncatedStacktraces
   5121.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2894.7 ms  ✓ FunctionWrappersWrappers
   2829.0 ms  ✓ MaybeInplace
   3197.8 ms  ✓ SimpleTraits
   3121.6 ms  ✓ FastBroadcast
   1811.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1995.1 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   2194.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2225.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4734.6 ms  ✓ PoissonRandom
   6205.6 ms  ✓ RecipesBase
   3100.7 ms  ✓ SciMLStructures
   2207.9 ms  ✓ MKL_jll
   2113.7 ms  ✓ SortingAlgorithms
   2495.0 ms  ✓ Rmath
   1506.5 ms  ✓ RespecializeParams
  13412.5 ms  ✓ SparseArrays
   4209.7 ms  ✓ PreallocationTools
   5198.0 ms  ✓ Setfield
   4296.6 ms  ✓ QuadGK
   2875.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2875.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2982.3 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   3099.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   9707.7 ms  ✓ FindFirstFunctions
   3132.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3202.4 ms  ✓ Statistics
   3290.6 ms  ✓ SuiteSparse
   3289.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  12013.1 ms  ✓ StringManipulation
   7818.4 ms  ✓ Accessors
   2509.1 ms  ✓ FiniteDiff
   2334.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2898.3 ms  ✓ Distances
   1489.7 ms  ✓ Accessors → LinearAlgebraExt
   3306.1 ms  ✓ PDMats
   1891.3 ms  ✓ Accessors → TestExt
   1879.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1894.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   9600.1 ms  ✓ SpecialFunctions
   2183.8 ms  ✓ Distances → DistancesSparseArraysExt
   2406.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   2128.3 ms  ✓ DiffRules
   2993.5 ms  ✓ BangBang
   2578.9 ms  ✓ NLSolversBase
   2946.9 ms  ✓ StochasticDiffEqLevyArea
   7321.0 ms  ✓ StatsBase
   4580.4 ms  ✓ SymbolicIndexingInterface
   1981.7 ms  ✓ BangBang → BangBangTablesExt
   2211.1 ms  ✓ LineSearches
   5976.1 ms  ✓ SciMLOperators
   3004.0 ms  ✓ OhMyThreads
   5128.6 ms  ✓ StatsFuns
   2387.7 ms  ✓ PDMats → StatsBaseExt
   2449.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2798.8 ms  ✓ OhMyThreads → ProgressMeterExt
   2914.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3089.5 ms  ✓ OhMyThreads → MarkdownExt
  10579.4 ms  ✓ Roots
  26701.0 ms  ✓ StaticArrays
   9669.0 ms  ✓ Optim
  21952.4 ms  ✓ FFTW
   2907.1 ms  ✓ Adapt → AdaptStaticArraysExt
   2967.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2991.1 ms  ✓ ResettableStacks
   2990.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3088.9 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
  12995.7 ms  ✓ ForwardDiff
   3303.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3409.1 ms  ✓ BijectiveHilbert
   3706.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4294.7 ms  ✓ ArnoldiMethod
   2613.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2189.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   3443.1 ms  ✓ Accessors → StaticArraysExt
   2694.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2696.0 ms  ✓ Roots → RootsForwardDiffExt
   3121.9 ms  ✓ BangBang → BangBangStaticArraysExt
   2909.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  14410.1 ms  ✓ RecursiveArrayTools
   3597.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1395.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
   1518.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1614.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1689.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1693.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  11718.4 ms  ✓ Distributions
   7300.5 ms  ✓ NearestNeighbors
   7029.8 ms  ✓ Graphs
   2224.1 ms  ✓ Distributions → DistributionsTestExt
   1200.0 ms  ✓ Neighborhood
   1739.9 ms  ✓ Clustering
   1016.6 ms  ✓ StateSpaceSets
   4760.7 ms  ✓ BlackBoxOptim
   1797.5 ms  ✓ DelayEmbeddings
  11883.3 ms  ✓ SciMLBase
  37871.6 ms  ✓ Polynomials
   1312.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1634.4 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1735.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1764.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1147.7 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1163.5 ms  ✓ Polynomials → PolynomialsFFTWExt
   5505.0 ms  ✓ SciMLJacobianOperators
   6382.5 ms  ✓ DSP
  43317.3 ms  ✓ PrettyTables
    484.3 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   1704.4 ms  ✓ Wavelets
   4295.5 ms  ✓ LineSearch
   2946.5 ms  ✓ TimerOutputs
   1249.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2986.7 ms  ✓ ComplexityMeasures
   4553.2 ms  ✓ NonlinearSolveBase
    854.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
    900.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1850.2 ms  ✓ BracketingNonlinearSolve
   3294.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
    970.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2821.6 ms  ✓ DiffEqBase
    882.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3109.6 ms  ✓ DiffEqNoiseProcess
   4160.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4804.2 ms  ✓ OrdinaryDiffEqCore
   8340.2 ms  ✓ SimpleNonlinearSolve
   5874.9 ms  ✓ DiffEqCallbacks
   2852.2 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   1411.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2098.6 ms  ✓ JumpProcesses
   1140.6 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   2044.4 ms  ✓ StochasticDiffEqCore
   2009.6 ms  ✓ StochasticDiffEqHighOrder
   9253.9 ms  ✓ OrdinaryDiffEqTsit5
   2304.9 ms  ✓ DynamicalSystemsBase
   3276.9 ms  ✓ Attractors
  224 dependencies successfully precompiled in 107 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 367.82
	System time (seconds): 41.66
	Percent of CPU this job got: 378%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:48.21
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 1138100
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 564
	Minor (reclaiming a frame) page faults: 10524172
	Voluntary context switches: 273105
	Involuntary context switches: 118366
	Swaps: 0
	File system inputs: 5000
	File system outputs: 963408
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
