nice: cannot set niceness: Permission denied
Precompiling packages...
   1873.6 ms  ✓ LazyArtifacts
   1960.4 ms  ✓ MuladdMacro
   1959.5 ms  ✓ ConcreteStructs
   1955.1 ms  ✓ StatsAPI
   2053.9 ms  ✓ IteratorInterfaceExtensions
   2153.9 ms  ✓ ExprTools
   2176.9 ms  ✓ PositiveFactorizations
   2866.1 ms  ✓ AbstractFFTs
   2866.8 ms  ✓ ADTypes
   3670.8 ms  ✓ FunctionWrappers
   1792.9 ms  ✓ CommonSolve
   3921.6 ms  ✓ Combinatorics
   1902.2 ms  ✓ OpenLibm_jll
   3838.5 ms  ✓ InitialValues
   1997.6 ms  ✓ CompilerSupportLibraries_jll
   2263.2 ms  ✓ InverseFunctions
   4290.8 ms  ✓ FillArrays
   2377.7 ms  ✓ SuiteSparse_jll
   2145.6 ms  ✓ ManualMemory
   2969.1 ms  ✓ IterTools
   2092.3 ms  ✓ EnumX
   2001.1 ms  ✓ Reexport
   2364.1 ms  ✓ Requires
   2025.0 ms  ✓ SIMDTypes
   2796.2 ms  ✓ OrderedCollections
   2819.5 ms  ✓ Compat
   3198.2 ms  ✓ Preferences
   2669.1 ms  ✓ DocStringExtensions
   2798.8 ms  ✓ AbstractTrees
   1908.0 ms  ✓ CompositionsBase
   7824.1 ms  ✓ Bessels
   4102.4 ms  ✓ SpatialIndexing
   8040.8 ms  ✓ ExproniconLite
   1896.6 ms  ✓ FastPower
   2113.7 ms  ✓ PtrArrays
   2118.4 ms  ✓ HashArrayMappedTries
   1998.4 ms  ✓ TaskLocalValues
   1986.0 ms  ✓ IfElse
   2989.2 ms  ✓ StableTasks
   1993.1 ms  ✓ CPUTime
   3293.8 ms  ✓ CpuId
   1901.2 ms  ✓ CommonWorldInvalidations
   2502.9 ms  ✓ ConstructionBase
   3338.4 ms  ✓ EnzymeCore
   1994.4 ms  ✓ SciMLPublic
   2509.4 ms  ✓ FastClosures
   5549.9 ms  ✓ IrrationalConstants
   8705.4 ms  ✓ Distributed
   2699.1 ms  ✓ ChunkSplitters
   2684.5 ms  ✓ LoggingExtras
   3201.1 ms  ✓ DataAPI
   2691.0 ms  ✓ RuntimeGeneratedFunctions
   2597.2 ms  ✓ NaNMath
   2805.2 ms  ✓ StaticArraysCore
  12757.4 ms  ✓ Test
   2822.1 ms  ✓ FunctionWrappersWrappers
   2397.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10202.8 ms  ✓ MacroTools
   2401.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2604.1 ms  ✓ Adapt
   2117.2 ms  ✓ PrecompileTools
   2703.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3102.0 ms  ✓ JLLWrappers
